Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Delaware St. @ Motrehead, Ky.",W 3 - 0,3,41,8,85,0.38799999999999996,38,9,12,37,5,0,8,0,54.0,0.0
08252017,"Youngstown St. @ Morehead, Ky.",L 0 - 3,3,39,20,102,0.18600000000000003,38,3,5,39,10,0,10,3,47.0,0.0
08262017,@ Morehead St.,L 2 - 3,5,54,20,153,0.222,52,12,10,62,7,0,20,1,76.0,0.0
08292017,Wofford,L 0 - 3,3,37,16,124,0.16899999999999998,33,2,5,50,6,0,8,0,43.0,0.0
09012017,"Northwestern St. @ Troy, Ala.",W 3 - 2,5,59,27,154,0.20800000000000002,48,7,4,64,15,1,14,1,74.0,0.0
09012017,"Jackson St. @ Troy, Ala.",W 3 - 0,3,33,17,89,0.18,31,7,7,40,1,0,10,0,45.0,0.0
09022017,@ Troy,L 1 - 3,4,34,18,106,0.151,33,8,8,35,9,0,12,3,48.0,0.0
09082017,"The Citadel @ Greenville, N.C.",W 3 - 1,4,49,20,138,0.21,42,8,7,58,9,0,10,3,62.0,0.0
09082017,"Hampton @ Greenville, N.C.",L 2 - 3,5,51,31,142,0.141,50,5,10,51,6,0,20,2,66.0,0.0
09092017,@ East Carolina,W 3 - 2,5,68,23,167,0.26899999999999996,66,5,11,64,10,1,4,4,76.0,0.0
09152017,"Jacksonville St. @ Charleston, S.C.",W 3 - 2,5,64,26,171,0.222,64,6,10,75,4,2,24,7,84.0,0.0
09162017,@ The Citadel,W 3 - 0,3,43,10,107,0.308,38,4,5,34,4,1,16,1,56.0,0.0
09162017,"Alabama A&M @ Charleston, S.C.",W 3 - 0,3,41,14,105,0.257,37,7,7,48,2,2,12,5,56.0,0.0
09192017,Radford,L 1 - 3,4,59,31,166,0.16899999999999998,50,4,7,72,7,2,2,1,66.0,0.0
09232017,Campbell,W 3 - 0,3,45,13,133,0.24100000000000002,39,6,7,60,4,4,8,2,59.0,0.0
09292017,Presbyterian,W 3 - 2,5,65,35,212,0.142,59,5,5,94,9,2,2,3,73.0,0.0
09302017,Gardner-Webb,W 3 - 1,4,56,21,156,0.22399999999999998,47,9,3,65,6,5,8,0,74.0,0.0
10032017,@ South Carolina St.,W 3 - 1,4,52,18,117,0.29100000000000004,47,11,8,57,11,2,16,3,73.0,0.0
10062017,@ UNC Asheville,L 0 - 3,3,38,14,93,0.258,35,3,7,37,10,4,4,0,47.0,0.0
10102017,@ Campbell,L 0 - 3,3,31,18,129,0.10099999999999999,29,1,5,65,3,1,6,0,36.0,0.0
10132017,@ Liberty,W 3 - 2,5,65,32,191,0.17300000000000001,62,7,6,73,4,3,8,0,79.0,0.0
10142017,@ Radford,L 0 - 3,3,30,18,119,0.10099999999999999,28,2,0,47,2,2,2,1,35.0,0.0
10202017,Liberty,L 0 - 3,3,31,26,121,0.040999999999999995,29,0,5,37,1,1,4,0,34.0,0.0
10212017,High Point,L 1 - 3,4,54,23,151,0.205,52,6,10,73,9,1,6,0,64.0,0.0
10242017,Charleston So.,W 3 - 0,3,47,18,126,0.23,43,9,10,59,2,2,4,0,60.0,0.0
10282017,UNC Asheville,L 2 - 3,5,68,24,178,0.247,65,8,7,78,5,2,11,0,83.5,0.0
10312017,@ Charleston So.,W 3 - 0,3,45,12,107,0.308,43,2,9,55,1,1,6,1,51.0,0.0
11042017,@ High Point,L 0 - 3,3,29,12,100,0.17,26,3,2,38,8,2,6,2,37.0,0.0
11092017,@ Gardner-Webb,W 3 - 2,5,59,31,197,0.142,55,7,7,93,5,3,18,0,78.0,0.0
11112017,@ Presbyterian,W 3 - 0,3,41,18,119,0.193,39,5,4,54,2,0,8,3,50.0,0.0
11172017,"Campbell @ Radford, Va.",W 3 - 1,4,50,21,142,0.204,46,5,7,63,1,1,16,4,64.0,0.0
11182017,@ Radford,L 0 - 3,3,35,25,112,0.08900000000000001,32,5,1,41,3,0,10,2,45.0,0.0
