Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,UTSA,W 3 - 0,3,39,10,98,0.29600000000000004,35,7,5,39,1,1,14,2,54.0,0.0
08262017,Coastal Carolina,W 3 - 0,3,42,18,114,0.21100000000000002,39,2,6,44,6,0,11,6,49.5,0.0
08272017,Rice,W 3 - 0,3,48,20,126,0.222,44,3,4,59,2,0,12,3,57.0,0.0
09012017,"Colorado St. @ Tallahassee, Fla.",L 2 - 3,5,55,38,169,0.10099999999999999,51,7,5,60,6,2,18,3,73.0,0.0
09022017,"UNC Asheville @ Tallahassee, Fla.",W 3 - 0,3,40,15,98,0.255,36,9,4,46,2,2,14,2,58.0,0.0
09032017,@ Florida St.,L 1 - 3,4,58,23,164,0.213,52,6,5,58,5,1,8,1,69.0,0.0
09082017,Duke,L 0 - 3,3,44,19,106,0.23600000000000002,41,1,6,35,5,2,8,3,51.0,0.0
09092017,Lehigh,W 3 - 1,4,59,27,142,0.225,55,4,11,68,2,0,12,0,69.0,0.0
09092017,Utah Valley,W 3 - 0,3,43,16,105,0.257,43,4,9,40,2,2,15,3,56.5,0.0
09152017,@ SMU,W 3 - 1,4,64,26,173,0.22,60,2,10,76,2,3,6,6,72.0,0.0
09162017,"Sam Houston St. @ Dallas, Texas",W 3 - 1,4,54,23,137,0.226,52,5,8,49,2,0,16,0,67.0,0.0
09202017,@ West Virginia,L 1 - 3,4,46,22,142,0.16899999999999998,44,3,10,47,6,2,14,2,58.0,0.0
09232017,Baylor,L 0 - 3,3,39,16,111,0.207,39,3,5,41,2,0,10,5,47.0,0.0
09302017,@ Kansas,L 0 - 3,3,41,20,103,0.204,40,2,4,30,6,0,6,4,46.0,0.0
10042017,Kansas St.,W 3 - 1,4,71,23,188,0.255,65,4,9,88,7,3,18,3,87.0,0.0
10082017,Texas,L 0 - 3,3,37,22,102,0.147,37,2,8,40,3,1,8,2,44.0,0.0
10102017,@ Texas St.,L 1 - 3,4,45,26,157,0.121,42,1,8,63,1,2,16,1,56.0,0.0
10142017,@ Texas Tech,L 1 - 3,4,56,26,155,0.19399999999999998,55,0,6,57,0,1,18,4,66.0,0.0
10182017,Oklahoma,L 0 - 3,3,40,13,101,0.267,37,1,5,37,5,1,8,4,46.0,0.0
10212017,@ Iowa St.,L 0 - 3,3,23,27,94,-0.043,20,5,2,29,8,0,2,2,29.0,0.0
10262017,West Virginia,W 3 - 1,4,58,20,145,0.262,54,5,12,56,4,2,20,3,75.0,0.0
11012017,@ Baylor,L 0 - 3,3,25,18,98,0.071,24,3,6,34,3,0,8,0,32.0,0.0
11042017,Kansas,L 1 - 3,4,50,23,128,0.21100000000000002,48,3,6,38,3,0,8,2,57.0,0.0
11082017,@ Texas,L 0 - 3,3,36,13,113,0.204,35,1,5,49,2,2,4,4,41.0,0.0
11112017,@ Kansas St.,W 3 - 2,5,61,30,171,0.18100000000000002,57,8,8,75,5,3,22,8,83.0,0.0
11152017,Texas Tech,L 0 - 3,3,36,24,113,0.106,33,1,8,45,1,1,8,7,42.0,0.0
11182017,Iowa St.,L 0 - 3,3,31,22,103,0.087,29,3,5,46,10,1,4,5,37.0,0.0
11252017,@ Oklahoma,W 3 - 0,3,45,16,104,0.27899999999999997,39,3,4,51,2,1,12,0,55.0,0.0
11302017,"Wyoming @ Denton, Texas",W 3 - 0,3,49,24,124,0.20199999999999999,43,2,7,42,5,0,18,0,60.0,0.0
12012017,@ North Texas,W 3 - 2,5,66,25,170,0.24100000000000002,65,7,6,73,4,0,28,3,87.0,0.0
12062017,Green Bay,W 3 - 0,3,49,17,117,0.27399999999999997,47,4,11,44,3,0,19,2,62.5,0.0
12072017,Texas Tech,L 1 - 3,4,47,29,172,0.105,46,2,9,83,1,2,18,2,60.0,0.0
