Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Alabama St.,L 0 - 3,3,20,19,74,0.013999999999999999,17,4,10,18,4,0,4,0,26.0,0.0
08262017,"Alabama A&M @ Montgomery, Ala.",W 3 - 0,3,45,12,94,0.35100000000000003,40,9,9,35,4,1,6,0,58.0,0.0
08262017,"Grambling @ Montgomery, Ala.",W 3 - 2,5,31,23,111,0.07200000000000001,31,11,11,47,6,5,12,0,53.0,0.0
08302017,@ North Florida,L 0 - 3,3,18,19,91,-0.011000000000000001,17,1,3,28,3,3,6,3,25.0,0.0
09012017,"Morehead St. @ Williamsburg, Va.",L 0 - 3,3,23,17,93,0.065,22,4,4,25,8,0,8,2,31.0,0.0
09022017,"Davidson @ Williamsburg, Va.",L 0 - 3,3,15,17,72,-0.027999999999999997,15,5,4,28,10,0,4,0,22.0,0.0
09022017,@ William & Mary,L 0 - 3,3,26,14,80,0.15,23,4,3,22,9,1,6,0,34.0,0.0
09152017,"Fla. Atlantic @ Boca Raton, Fla.",L 0 - 3,3,29,15,83,0.16899999999999998,27,0,5,23,8,1,8,0,34.0,0.0
09162017,"North Dakota St. @ Boca Raton, FL",L 0 - 3,3,19,18,72,0.013999999999999999,19,0,4,26,10,1,4,0,22.0,0.0
09162017,"Stetson @ Boca Raton, Fla.",L 0 - 3,3,29,18,89,0.124,25,1,5,26,6,1,8,2,35.0,0.0
09192017,@ The Citadel,L 0 - 3,3,29,23,101,0.059000000000000004,28,2,4,32,2,1,6,1,35.0,0.0
09222017,@ Norfolk St.,L 2 - 3,5,36,29,131,0.053,33,6,14,43,11,5,10,4,52.0,0.0
09232017,"Hampton @ Virginia Beach, VA",L 0 - 3,3,28,20,86,0.09300000000000001,25,5,4,19,8,4,4,2,39.0,0.0
09232017,"UMES @ Virginia Beach, Va.",L 0 - 3,3,23,25,79,-0.025,22,6,5,17,6,0,0,3,29.0,0.0
09292017,Bethune-Cookman,L 0 - 3,3,24,20,101,0.04,23,2,3,41,5,0,6,1,29.0,0.0
10012017,Florida A&M,L 2 - 3,5,41,28,137,0.095,36,4,5,53,6,0,6,3,48.0,0.0
10042017,@ Mercer,L 0 - 3,3,22,14,84,0.095,21,3,4,28,8,0,2,0,26.0,0.0
10062017,@ N.C. A&T,L 0 - 3,3,30,26,90,0.044000000000000004,25,3,8,31,4,2,0,0,35.0,0.0
10082017,@ N.C. Central,L 1 - 3,4,42,28,157,0.08900000000000001,42,1,7,67,5,0,12,2,49.0,0.0
10102017,Ga. Southern,L 1 - 3,4,41,25,126,0.127,38,9,10,47,10,5,8,4,59.0,0.0
10132017,@ South Carolina St.,W 3 - 2,5,54,17,119,0.311,47,4,9,36,13,1,12,2,65.0,0.0
10162017,N.C. Central,L 0 - 3,3,22,22,96,0.0,21,4,7,38,5,1,10,0,32.0,0.0
10252017,Mercer,L 0 - 3,3,29,19,106,0.094,29,5,7,43,5,1,6,2,38.0,0.0
10272017,@ Bethune-Cookman,L 0 - 3,3,30,18,104,0.115,29,3,6,43,4,3,12,1,42.0,0.0
10292017,@ Florida A&M,L 1 - 3,4,37,23,112,0.125,32,6,12,24,9,2,2,6,46.0,0.0
11032017,N.C. A&T,L 0 - 3,3,23,20,87,0.034,19,4,7,28,11,0,4,2,29.0,0.0
11062017,@ Ga. Southern,L 0 - 3,3,22,12,63,0.159,19,0,7,17,12,0,4,2,24.0,0.0
11122017,South Carolina St.,W 3 - 2,5,59,20,138,0.28300000000000003,54,14,9,60,9,1,18,3,83.0,0.0
