Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Savannah St.,W 3 - 0,3,38,11,71,0.38,33,4,11,26,4,4,10,0,51.0,0.0
08262017,N.C. A&T,W 3 - 2,5,64,27,176,0.21,59,11,17,69,8,0,18,0,84.0,0.0
08292017,@ Auburn,L 0 - 3,3,24,19,93,0.054000000000000006,22,2,5,32,4,5,10,3,36.0,0.0
09012017,"Oregon St. @ Portland, Ore.",L 0 - 3,3,27,11,72,0.222,26,1,5,26,14,1,2,2,30.0,0.0
09012017,"Fresno St. @ Portland, Ore.",L 1 - 3,4,49,26,151,0.152,43,3,6,56,7,4,10,4,61.0,0.0
09022017,@ Portland,L 0 - 3,3,19,23,78,-0.051,18,1,1,39,11,0,6,7,23.0,0.0
09052017,South Alabama,L 0 - 3,3,43,20,112,0.205,38,4,6,36,4,3,6,0,53.0,0.0
09082017,Southeastern La.,L 2 - 3,5,57,34,173,0.133,51,1,4,72,7,2,22,0,71.0,0.0
09092017,Jacksonville,W 3 - 2,5,54,28,179,0.145,51,7,8,76,3,0,14,0,68.0,0.0
09092017,Western Caro.,W 3 - 1,4,59,24,142,0.24600000000000002,54,5,6,62,5,1,18,0,74.0,0.0
09152017,"North Florida @ New Orleans, La.",W 3 - 1,4,53,14,122,0.32,53,3,8,63,5,1,20,1,67.0,0.0
09162017,"Northwestern St. @ New Orleans, La.",W 3 - 2,5,51,17,170,0.2,48,5,5,95,5,5,18,2,70.0,0.0
09162017,@ Tulane,L 0 - 3,3,30,15,109,0.138,30,4,6,48,9,5,12,1,45.0,0.0
09192017,@ UAB,W 3 - 1,4,52,20,164,0.195,46,3,1,82,5,3,8,0,62.0,0.0
09222017,"Grambling @ Houston, Texas",W 3 - 0,3,37,10,79,0.342,37,10,7,42,4,2,14,0,56.0,0.0
09222017,"Southern U. @ Houston, Texas",W 3 - 2,5,63,29,161,0.21100000000000002,57,6,7,59,5,0,14,2,76.0,0.0
09232017,"Prairie View @ Houston, Texas",W 3 - 0,3,37,11,103,0.252,35,7,1,43,5,0,16,3,52.0,0.0
09232017,"Ark.-Pine Bluff @ Houston, Texas",W 3 - 1,4,56,23,149,0.221,49,4,7,69,6,2,8,1,66.0,0.0
09242017,@ Texas Southern,W 3 - 1,4,51,32,160,0.11900000000000001,50,6,4,77,5,2,22,2,70.0,0.0
10012017,Mississippi Val.,W 3 - 0,3,34,9,87,0.287,31,10,7,34,4,4,16,1,56.0,0.0
10022017,Alcorn,W 3 - 0,3,37,5,78,0.41,33,9,4,43,8,0,10,0,51.0,0.0
10052017,@ Alabama A&M,W 3 - 0,3,40,20,95,0.21100000000000002,35,9,3,38,6,2,0,0,51.0,0.0
10092017,@ Jackson St.,W 3 - 1,4,62,17,146,0.308,50,5,6,52,4,0,8,0,71.0,0.0
10122017,Alabama,L 1 - 3,4,59,24,149,0.235,50,1,10,51,7,1,10,0,66.0,0.0
10172017,@ Troy,L 0 - 3,3,30,20,84,0.11900000000000001,27,1,5,27,6,3,12,1,40.0,0.0
10202017,Grambling,W 3 - 0,3,43,13,94,0.319,40,5,6,43,2,3,14,0,58.0,0.0
10202017,Southern U.,W 3 - 0,3,43,16,103,0.262,38,5,7,47,3,2,6,0,53.0,0.0
10212017,Ark.-Pine Bluff,W 3 - 0,3,42,17,104,0.24,41,5,8,49,4,1,17,1,56.5,0.0
10212017,Prairie View,W 3 - 0,3,42,12,94,0.319,39,5,5,37,1,2,16,0,57.0,0.0
10222017,Texas Southern,W 3 - 2,5,68,27,183,0.22399999999999998,62,4,6,62,3,0,20,0,82.0,0.0
10292017,@ Mississippi Val.,W 3 - 1,4,48,26,120,0.183,45,10,9,63,5,1,4,0,61.0,0.0
10302017,@ Alcorn,W 3 - 0,3,30,6,59,0.40700000000000003,27,8,7,36,7,1,8,0,43.0,0.0
11022017,Alabama A&M,W 3 - 0,3,51,14,121,0.306,46,9,2,54,4,0,8,0,64.0,0.0
11062017,Jackson St.,W 3 - 0,3,41,15,97,0.268,38,10,4,45,1,0,10,0,56.0,0.0
11082017,@ Florida A&M,L 2 - 3,5,61,25,144,0.25,56,4,11,52,5,5,8,5,74.0,0.0
11172017,"Jackson St. @ Jackson, Miss.",W 3 - 1,4,58,16,126,0.33299999999999996,55,3,6,60,4,2,22,0,74.0,0.0
11182017,"Ark.-Pine Bluff @ Jackson, Miss.",W 3 - 0,3,43,8,96,0.365,41,4,6,47,3,1,14,2,55.0,0.0
11192017,"Texas Southern @ Jackson, Miss.",W 3 - 1,4,56,26,142,0.21100000000000002,46,2,4,45,5,1,16,0,67.0,0.0
11302017,@ Florida,L 0 - 3,3,17,18,72,-0.013999999999999999,16,0,2,21,11,1,2,0,19.0,0.0
