Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Wisconsin,L 0 - 3,3,39,21,105,0.171,37,1,9,39,1,1,10,6,46.0,0.0
08262017,"Minnesota @ Madison, Wis.",L 1 - 3,4,54,30,168,0.14300000000000002,51,5,12,65,2,3,6,3,65.0,0.0
09012017,Western Ky.,W 3 - 1,4,44,16,109,0.257,42,8,8,39,4,2,22,1,65.0,0.0
09022017,Kent St.,W 3 - 0,3,38,12,90,0.289,36,5,12,46,3,2,10,2,50.0,0.0
09022017,Illinois,L 0 - 3,3,29,25,97,0.040999999999999995,28,3,3,35,8,0,6,0,35.0,0.0
09082017,"Weber St. @ Las Vegas, Nev.",W 3 - 1,4,63,26,155,0.239,60,7,13,57,2,1,18,1,80.0,0.0
09082017,"UC Irvine @ Las Vegas, Nev.",W 3 - 0,3,35,7,75,0.373,31,2,9,31,4,3,10,2,45.0,0.0
09092017,@ UNLV,W 3 - 0,3,48,12,99,0.364,44,6,4,46,2,3,10,2,62.0,0.0
09152017,@ Kentucky,L 0 - 3,3,30,20,109,0.092,26,1,12,39,2,2,6,1,36.0,0.0
09172017,Kennesaw St.,W 3 - 0,3,45,14,94,0.33,41,10,3,35,2,2,6,2,60.0,0.0
09222017,Notre Dame,W 3 - 2,5,74,34,202,0.198,73,5,15,101,7,4,10,3,88.0,0.0
09242017,@ North Carolina,L 2 - 3,5,66,30,174,0.207,65,3,11,68,4,3,12,4,78.0,0.0
09292017,Florida St.,W 3 - 0,3,52,14,141,0.27,48,3,13,64,2,0,8,0,59.0,0.0
10012017,Miami (FL),W 3 - 0,3,45,16,106,0.27399999999999997,43,2,6,48,3,2,26,0,62.0,0.0
10062017,@ Virginia Tech,W 3 - 1,4,49,19,136,0.221,46,7,3,58,0,1,28,1,71.0,0.0
10082017,@ Virginia,W 3 - 1,4,57,19,141,0.27,51,4,10,66,4,3,14,2,71.0,0.0
10132017,Clemson,W 3 - 0,3,41,15,84,0.31,36,7,10,36,1,0,4,1,50.0,0.0
10152017,Georgia Tech,W 3 - 0,3,44,14,106,0.28300000000000003,37,8,5,41,2,4,12,0,62.0,0.0
10202017,@ Miami (FL),L 1 - 3,4,51,15,130,0.27699999999999997,49,2,12,54,9,1,8,0,58.0,0.0
10222017,@ Florida St.,W 3 - 0,3,44,22,117,0.188,40,7,10,40,2,0,20,1,61.0,0.0
10252017,@ Notre Dame,W 3 - 2,5,60,30,177,0.16899999999999998,59,11,7,88,6,0,14,0,78.0,0.0
10272017,Pittsburgh,W 3 - 2,5,59,29,158,0.19,58,2,12,57,8,4,16,5,73.0,0.0
11032017,@ Wake Forest,W 3 - 0,3,46,14,100,0.32,39,4,3,48,1,0,10,0,55.0,0.0
11052017,@ Duke,W 3 - 2,5,71,21,193,0.259,67,2,6,100,3,2,20,3,85.0,0.0
11102017,Virginia,W 3 - 0,3,47,4,90,0.478,44,4,8,46,1,0,8,0,55.0,0.0
11122017,Virginia Tech,W 3 - 0,3,47,15,100,0.32,41,3,7,44,1,2,8,0,56.0,0.0
11172017,NC State,W 3 - 0,3,40,10,107,0.28,39,3,7,49,2,4,18,1,56.0,0.0
11192017,North Carolina,W 3 - 2,5,70,32,181,0.21,67,5,11,85,4,2,18,1,86.0,0.0
11222017,@ Boston College,W 3 - 1,4,50,22,167,0.168,48,7,7,76,2,1,22,0,69.0,0.0
11242017,@ Syracuse,W 3 - 2,5,68,34,190,0.179,62,3,8,87,5,1,26,4,85.0,0.0
12012017,"UNI @ Minneapolis, MN",L 0 - 3,3,40,19,132,0.159,36,2,10,50,1,0,16,1,50.0,0.0
