0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Denver @ San Diego, Calif.",W 3 - 0,3,1,13,4,25,0.360,,1,2,3,,1,3,1,16.5,,
08/27/2016,@ San Diego St.,W 3 - 1,4,1,16,5,33,0.333,,1,1,7,,,5,2,19.5,,
08/27/2016,"Marist @ San Diego, Calif.",W 3 - 0,1,1,3,0,5,0.600,,3,1,1,,,,,6.0,,
09/03/2016,Central Mich.,W 3 - 0,3,1,10,6,23,0.174,1,1,4,1,,,4,1,13.0,,
09/03/2016,Morgan St.,W 3 - 0,3,1,9,2,15,0.467,,,2,2,,,,1,9.0,,
09/04/2016,Florida,L 0 - 3,3,1,6,7,22,-0.045,,,2,2,,,,,6.0,,
09/09/2016,"Cincinnati @ Bowling Green, Ky.",W 3 - 0,3,1,11,1,17,0.588,,,2,5,,,3,,12.5,,
09/10/2016,"Southern Ill. @ Bowling Green, Ky.",W 3 - 0,3,1,9,7,28,0.071,,,2,6,,1,1,,10.5,,
09/10/2016,@ Western Ky.,W 3 - 2,5,1,10,8,36,0.056,,,3,4,,,4,,12.0,,
09/16/2016,Notre Dame,W 3 - 0,3,1,8,5,18,0.167,,,,2,,,,,8.0,,
09/17/2016,UMES,W 3 - 0,,,,,,,,,,,,,,,,,
09/17/2016,DePaul,W 3 - 0,,,,,,,,,,,,,,,,,
09/23/2016,Iowa,W 3 - 0,3,1,5,4,13,0.077,,,,2,,,2,1,6.0,,
09/24/2016,Nebraska,L 2 - 3,5,1,16,8,36,0.222,1,,,1,,1,4,,19.0,,
09/30/2016,@ Penn St.,L 0 - 3,3,1,4,4,16,,,,,1,,,1,,4.5,,
10/01/2016,@ Rutgers,W 3 - 0,3,1,7,3,19,0.211,,,,2,,,1,1,7.5,,
10/07/2016,Ohio St.,W 3 - 0,3,1,5,4,10,0.100,,,,2,,,6,1,8.0,,
10/08/2016,Maryland,W 3 - 1,4,1,14,2,26,0.462,1,,,1,,,5,,16.5,,
10/12/2016,@ Illinois,L 0 - 3,3,1,4,4,15,,,,,2,,,4,1,6.0,,
10/15/2016,Minnesota,W 3 - 2,5,1,14,5,40,0.225,1,,,2,,,4,1,16.0,,
10/19/2016,Rutgers,W 3 - 0,3,1,10,0,20,0.500,,,,3,,1,2,,12.0,,
10/22/2016,@ Ohio St.,L 0 - 3,3,1,4,6,16,-0.125,,,,1,,,,,4.0,,
10/28/2016,@ Indiana,W 3 - 0,3,1,7,0,14,0.500,1,,,,,,1,,7.5,,
10/29/2016,@ Purdue,W 3 - 1,4,1,15,4,30,0.367,1,,,1,,1,5,1,18.5,,
11/04/2016,Northwestern,W 3 - 0,3,1,9,5,19,0.211,1,,,,,,2,,10.0,,
11/05/2016,Illinois,W 3 - 0,3,1,11,5,24,0.250,,,,1,,,6,2,14.0,,
11/09/2016,Purdue,W 3 - 0,3,1,12,5,26,0.269,,,,1,,,5,,14.5,,
11/12/2016,Michigan,W 3 - 1,4,1,8,7,31,0.032,,,,1,,,4,,10.0,,
11/18/2016,@ Minnesota,L 2 - 3,5,1,14,11,36,0.083,,,1,1,,,3,,15.5,,
11/19/2016,@ Wisconsin,L 0 - 3,3,1,5,3,18,0.111,,,,2,,,4,1,7.0,,
11/23/2016,@ Michigan,L 0 - 3,3,1,4,5,13,-0.077,,,,1,,,2,1,5.0,,
11/26/2016,@ Iowa,W 3 - 1,4,1,12,6,34,0.176,,,,5,,,6,1,15.0,,
12/02/2016,Fairfield,W 3 - 0,3,1,7,2,12,0.417,,,,,,,3,,8.5,,
12/03/2016,Arizona,L 2 - 3,5,1,15,4,31,0.355,,,,2,,,1,2,15.5,,
