0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Georgia St.,W 3 - 1,3,1,,0,0,0,,,,1,,,,,,,,
08/31/2019,"Fordham @ Atlanta, GA",L 1 - 3,4,1,,2,1,5,0.200,18,,2,15,,,,,2.0,,
08/31/2019,"Lamar University @ Atlanta, GA",L 0 - 3,3,1,,2,3,11,-0.091,23,3,,8,,,,,5.0,3,
09/06/2019,"Cal St. Fullerton @ Chicago, IL",L 0 - 3,3,1,,0,0,0,,,1,2,,,,,,1.0,,
09/06/2019,@ Alabama St.,W 3 - 0,3,1,,0,0,0,,2,3,1,7,,,,,3.0,,
09/07/2019,@ Chicago St.,L 1 - 3,4,1,,0,0,2,,2,2,,12,1,,,,2.0,,
09/12/2019,@ App State,L 1 - 3,,,,,,,,,,,,,,,,,,
09/13/2019,"NC State @ Boone, NC",L 1 - 3,4,1,,0,0,0,,,,,13,,,,,,,
09/13/2019,"Iowa St. @ Boone, NC",L 1 - 3,4,1,,1,0,2,0.500,,,1,4,3,,,,1.0,,
09/17/2019,UNC Asheville,W 3 - 0,3,1,,0,0,0,,1,,,12,,,,,,,
09/20/2019,"Drake @ Wilmington, NC",W 3 - 2,5,1,,0,0,0,,1,2,,15,,,,,2.0,,
09/20/2019,"N.C. A&T @ Wilmington, NC",W 3 - 2,5,1,,0,0,0,,,,2,14,1,,,,,,
09/21/2019,@ UNCW,W 3 - 1,4,1,,0,0,1,0.000,1,1,3,6,,,,,1.0,,
09/27/2019,@ UNC Greensboro,W 3 - 0,3,1,,0,0,0,,4,1,,6,,,,,1.0,,
09/28/2019,@ Furman,W 3 - 2,5,1,,0,0,0,,,3,1,13,,,,,3.0,,
10/04/2019,@ Mercer,W 3 - 2,5,1,,0,0,1,0.000,1,,1,9,,,,,,,
10/05/2019,@ Chattanooga,W 3 - 0,3,1,,0,0,0,,,1,,6,2,,,,1.0,,
10/11/2019,The Citadel,W 3 - 0,3,1,,1,0,1,1.000,,2,,7,,,,,3.0,,
10/12/2019,Wofford,W 3 - 1,4,1,,0,0,0,,4,,,12,,,,,,,
10/16/2019,ETSU,L 0 - 3,3,1,,0,0,0,,,,,9,,,,,,,
10/19/2019,@ Samford,L 2 - 3,5,1,,1,0,3,0.333,,,1,15,2,,,,1.0,,
10/25/2019,UNC Greensboro,W 3 - 0,3,1,,0,0,0,,1,,,4,,,,,,,
10/26/2019,Furman,W 3 - 0,3,1,,0,1,1,-1.000,2,,2,15,,,,,,,
11/01/2019,Chattanooga,W 3 - 0,3,1,,0,0,0,,,1,1,7,,,,,1.0,,
11/02/2019,Mercer,W 3 - 1,4,1,,0,0,0,,1,2,1,6,3,,,,2.0,,
11/08/2019,@ Wofford,L 0 - 3,3,1,,0,0,0,,1,,,3,2,,,,,,
11/09/2019,@ The Citadel,W 3 - 1,4,1,,0,0,0,,1,1,1,13,1,,,,1.0,,
11/13/2019,@ ETSU,L 1 - 3,4,1,,0,0,2,0.000,2,1,1,10,6,,,,1.0,,
11/15/2019,Samford,L 0 - 3,3,1,,0,0,0,,,,2,9,1,,,,,,
11/22/2019,"Mercer @ Spartanburg, SC",L 2 - 3,5,1,,0,0,1,0.000,1,,,5,,,,,,,
