0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Louisiana Tech @ Houston, TX",W 3 - 0,,3,1,8,1,16,0.438,,2,,6,,,1,,10.5,,
08/24/2018,"Prairie View @ Houston, TX",W 3 - 0,,3,1,7,6,37,0.027,,,1,12,,,1,,7.5,,
08/25/2018,@ Houston Baptist,L 1 - 3,,4,1,5,5,25,,1,3,2,8,1,,1,,8.5,,
08/28/2018,@ A&M-Corpus Christi,W 3 - 2,,5,1,10,1,32,0.281,2,,2,18,,,1,,10.5,,
08/31/2018,"Cal Poly @ Logan, Utah",L 0 - 3,,3,1,1,4,19,-0.158,2,,1,7,,,2,,2.0,,
08/31/2018,@ Utah St.,W 3 - 0,,3,1,7,1,30,0.200,2,1,,8,,,,,8.0,,
09/01/2018,"LMU (CA) @ Logan, Utah",L 0 - 3,,3,1,3,2,16,0.062,,,,2,1,,1,,3.5,1,
09/04/2018,UIW,W 3 - 1,,4,1,12,4,32,0.250,,2,3,9,1,,,,14.0,,
09/07/2018,"Rice @ Waco, Texas",L 0 - 3,,2,1,2,1,16,0.062,,,,4,,,1,,2.5,,
09/08/2018,@ Baylor,W 3 - 2,,5,1,10,3,33,0.212,1,,2,5,,,1,,10.5,,
09/11/2018,A&M-Corpus Christi,W 3 - 0,,3,1,6,1,16,0.312,,1,2,10,1,,,,7.0,,
09/14/2018,Texas Tech,L 1 - 3,,4,1,11,4,32,0.219,3,1,2,22,,,,,12.0,,
09/14/2018,Texas Southern,W 3 - 0,,1,1,0,3,6,-0.500,,,,5,1,,,,,,
09/15/2018,Houston Baptist,W 3 - 1,,4,1,14,5,38,0.237,1,2,1,12,1,,1,,16.5,,
09/20/2018,@ CSU Bakersfield,L 1 - 3,,4,1,5,3,24,0.083,1,,,9,3,,1,,5.5,,
09/22/2018,@ California Baptist,W 3 - 1,,4,1,6,2,14,0.286,,2,1,10,3,,1,,8.5,,
09/27/2018,Grand Canyon,W 3 - 1,,4,1,4,3,26,0.038,2,,2,17,,,2,,5.0,,
09/29/2018,Seattle U,W 3 - 0,,3,1,8,6,29,0.069,1,1,1,11,,,,,9.0,,
10/04/2018,@ Chicago St.,W 3 - 0,,2,1,5,1,17,0.235,,1,,4,1,,,,6.0,,
10/06/2018,@ Kansas City,W 3 - 1,,4,1,7,3,31,0.129,2,1,2,11,,,3,,9.5,,
10/11/2018,@ Utah Valley,L 1 - 3,,3,1,8,4,23,0.174,1,2,2,10,1,,2,,11.0,,
10/13/2018,New Mexico St.,L 2 - 3,,5,1,12,4,45,0.178,2,1,1,12,1,,1,,13.5,,
10/18/2018,CSU Bakersfield,W 3 - 0,,3,1,2,3,14,-0.071,1,,,10,,,2,,3.0,,
10/20/2018,Utah Valley,W 3 - 1,,3,1,3,0,9,0.333,,1,1,5,,,1,,4.5,,
10/27/2018,@ New Mexico St.,W 3 - 2,,1,1,0,0,3,,,,,,,,,,,,
11/01/2018,@ Grand Canyon,W 3 - 0,,3,1,5,1,15,0.267,1,2,1,2,1,,3,,8.5,,
11/03/2018,@ Seattle U,W 3 - 0,,3,1,4,0,13,0.308,,2,1,4,2,,1,,6.5,,
11/08/2018,California Baptist,W 3 - 2,,5,1,7,3,28,0.143,1,2,,4,,,,,9.0,,
11/15/2018,Chicago St.,W 3 - 1,,4,1,6,4,27,0.074,,1,1,7,1,,,,7.0,,
11/17/2018,Kansas City,W 3 - 1,,4,1,8,1,18,0.389,,2,3,3,1,,,,10.0,,
11/23/2018,"Utah Valley @ Bakersfield, CA",L 0 - 3,,3,1,3,3,15,,1,1,1,2,1,,,,4.0,,
