0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ American,W 3 - 2,5,,54,27,193,0.140,50,3,18,95,4,2,20,,69.0,3,
08/26/2017,"Georgetown @ Washington, D.C.",W 3 - 2,5,,54,22,138,0.232,50,11,9,69,1,2,4,1,69.0,3,
08/26/2017,@ Howard,L 1 - 3,4,,54,31,157,0.146,51,2,10,66,4,1,10,,62.0,,
09/01/2017,@ Washington,L 0 - 3,3,,42,17,105,0.238,37,3,8,43,5,1,10,3,51.0,1,
09/02/2017,@ Seattle U,W 3 - 0,3,,35,14,86,0.244,33,5,4,37,4,2,4,1,44.0,,
09/02/2017,"Cal Poly @ Seattle, Wash.",L 0 - 3,3,,34,20,112,0.125,32,3,8,55,4,2,14,1,46.0,1,
09/08/2017,"Boise St. @ Davis, Calif.",L 0 - 3,3,,36,22,100,0.140,35,1,6,41,6,,4,2,39.0,1,
09/08/2017,"Portland St. @ Davis, Calif.",W 3 - 0,3,,42,12,108,0.278,39,7,7,58,5,4,10,1,58.0,,
09/09/2017,@ UC Davis,W 3 - 0,3,,44,16,124,0.226,40,2,7,60,2,4,16,1,58.0,,
09/15/2017,Kansas,W 3 - 2,5,,76,31,195,0.231,72,7,12,90,3,,25,,95.5,,
09/15/2017,Idaho,W 3 - 0,3,,48,15,117,0.282,44,4,3,57,5,1,14,3,60.0,,
09/16/2017,@ San Jose St.,L 1 - 3,4,,42,20,132,0.167,40,4,9,58,4,2,12,,54.0,,
09/21/2017,BYU,L 0 - 3,3,,35,18,96,0.177,35,2,8,44,9,,12,2,43.0,2,
09/23/2017,San Diego,L 0 - 3,3,,44,18,107,0.243,42,2,6,35,4,1,12,,53.0,1,
09/26/2017,@ Pacific,L 0 - 3,3,,37,18,101,0.188,35,1,10,37,5,,10,1,43.0,1,
09/28/2017,Gonzaga,L 2 - 3,5,,66,25,178,0.230,63,8,9,79,7,,16,2,82.0,2,
09/30/2017,Portland,L 2 - 3,5,,71,23,156,0.308,68,2,7,73,6,2,16,1,83.0,1,
10/06/2017,San Francisco,W 3 - 0,3,,46,21,98,0.255,43,8,5,51,3,,5,2,56.5,1,
10/12/2017,@ LMU (CA),L 2 - 3,5,,60,26,163,0.209,58,4,8,59,6,3,24,,79.0,2,
10/14/2017,@ Pepperdine,W 3 - 2,5,,73,28,222/,0.203,68,2,6,107/,8,2,24,3,89.0,,
10/19/2017,Pacific,L 1 - 3,4,,40,25,128,0.117,39,5,12,41,5,1,12,1,52.0,,
10/21/2017,Saint Mary's (CA),W 3 - 2,5,,75,26,196,0.250,70,5,7,99,9,1,16,3,89.0,1,
10/26/2017,@ Portland,W 3 - 0,3,,39,15,109,0.220,38,3,4,50,1,1,8,1,47.0,,
10/28/2017,@ Gonzaga,W 3 - 2,5,,67,25,171,0.246,65,4,8,68,2,4,8,1,79.0,2,
11/03/2017,@ San Francisco,W 3 - 0,3,,45,14,108,0.287,42,6,7,63,2,,8,2,55.0,,
11/09/2017,Pepperdine,W 3 - 1,4,,49,30,196,0.097,48,6,3,102,6,2,16,1,65.0,,
11/11/2017,LMU (CA),W 3 - 2,5,,54,28,146,0.178,51,4,10,57,16/,3,22,3,72.0,1,
11/16/2017,@ San Diego,L 0 - 3,3,,30,16,107,0.131,27,2,3,37,3,2,8,,38.0,,
11/18/2017,@ BYU,L 0 - 3,3,,39,25,113,0.124,38,1,5,39,4,1,18,3,50.0,1,
11/21/2017,@ Saint Mary's (CA),L 2 - 3,5,,83/,34,208,0.236,73,9,8,83,7,3,16,1,103.0/,2,
