0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Howard @ Washington, DC",W 3 - 1,4,,49,18,131,0.237,47,4,14,62,1,,8,1,57.0,2,
08/26/2017,American,W 3 - 2,5,,74,25,168,0.292,63,6,12,65,5,1,12,,87.0,,
08/26/2017,"Santa Clara @ Washington, D.C.",L 2 - 3,5,,56,18,160,0.237,49,1,16,57,11,,8,,61.0,,
09/01/2017,"The Citadel @ Arlington, Va.",W 3 - 0,3,,34,12,85,0.259,32,8,10,37,7,1,14,,50.0,,
09/02/2017,"Columbia @ Arlington, Va.",W 3 - 0,3,,41,13,108,0.259,37,4,9,48,5,1,12,,52.0,,
09/02/2017,"Army West Point @ Arlington, Va.",W 3 - 0,3,,45,13,95,0.337,43,4,6,39,5,4,16,,61.0,,
09/08/2017,James Madison,L 2 - 3,5,,47,31,159,0.101,42,4,14,50,10,,14,,58.0,2,
09/09/2017,Buffalo,L 2 - 3,5,,65,24,162,0.253,56,5,17,62,5,1,22,,82.0,,
09/09/2017,Coppin St.,W 3 - 0,3,,41,10,82,0.378,40,8,12,38,2,,8,2,53.0,1,
09/15/2017,"SFA @ Houston, Texas",L 1 - 3,4,,46,23,133,0.173,40,2,8,50,2,,6,,51.0,1,
09/15/2017,"Arkansas St. @ Houston, Texas",L 1 - 3,4,,49,26,139,0.165,46,5,12,49,11,1,,3,55.0,,
09/16/2017,@ Rice,L 1 - 3,4,,50,22,162,0.173,47,8,9,74,3,2,4,,62.0,1,
09/22/2017,@ Creighton,L 1 - 3,4,,40,18,123,0.179,37,2,8,43,5,,8,,46.0,,
09/24/2017,@ Providence,L 2 - 3,5,,66,26,137,0.292,61,10,9,44,11,,8,6,80.0,2,
09/29/2017,Butler,W 3 - 2,5,,55,31,163,0.147,51,12,11,62,2,1,14,,75.0,,
09/30/2017,Xavier,L 1 - 3,4,,61,30,182,0.170,58,5,10,72,4,2,8,3,72.0,,
10/04/2017,@ Seton Hall,L 1 - 3,4,,54,22,117,0.274,49,3,8,37,9,1,10,,63.0,1,
10/07/2017,Villanova,L 0 - 3,3,,26,18,95,0.084,25,3,8,31,5,1,13,,36.5,2,
10/11/2017,@ St. John's (NY),L 0 - 3,3,,25,23,92,0.022,24,3,5,30,7,1,8,2,33.0,1,
10/14/2017,DePaul,L 2 - 3,5,,52,20,129,0.248,49,9,3,54,13,2,12,,69.0,,
10/15/2017,Marquette,L 0 - 3,3,,29,11,89,0.202,29,3,4,35,11,2,2,2,35.0,,
10/21/2017,@ Villanova,L 0 - 3,3,,37,17,110,0.182,32,4,7,36,5,,6,2,44.0,,
10/27/2017,@ Xavier,L 0 - 3,3,,38,18,107,0.187,34,,7,38,8,1,10,,44.0,1,
10/29/2017,@ Butler,L 2 - 3,5,,59,19,172,0.233,56,6,12,83,6,,19,1,74.5,2,
11/03/2017,St. John's (NY),L 0 - 3,3,,43,17,105,0.248,41,3,12,40,7,1,10,1,52.0,,
11/04/2017,Seton Hall,L 2 - 3,5,,65,23,155,0.271,64,4,18/,61,9,2,16,,79.0,,
11/10/2017,@ Marquette,L 0 - 3,3,,24,21,103,0.029,23,1,8,39,4,,4,2,27.0,,
11/12/2017,@ DePaul,W 3 - 1,4,,53,16,128,0.289,52,5,10,50,9,2,18,,69.0,1,
11/17/2017,Providence,L 2 - 3,5,,52,26,147,0.177,48,9,11,58,2,,10,,66.0,,
11/18/2017,Creighton,L 2 - 3,5,,64,24,159,0.252,60,7,10,62,9,,6,3,74.0,,
