0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Liberty @ Charlottesville, Va.",W 3 - 0,3,,48,13,114,0.307,47,4,8,52,,,8,,56.0,,
08/26/2017,@ Virginia,W 3 - 1,4,,58,17,135,0.304,53,8,14,54,3,,10,,71.0,,
08/26/2017,"Hofstra @ Charlottesville, Va.",W 3 - 2,5,,46,21,153,0.163,45,8,5,68,4,4,8,1,62.0,,
09/01/2017,"Texas @ San Diego, Calif.",L 0 - 3,3,,29,27,106,0.019,25,1,8,31,3,,2,,31.0,,
09/02/2017,"Georgia Tech @ San Diego, Calif.",W 3 - 1,4,,66,19,149,0.315,62,6,9,60,2,1,8,,77.0,,
09/02/2017,@ San Diego,L 0 - 3,3,,20,16,85,0.047,19,4,6,30,8,2,6,3,29.0,,
09/08/2017,Princeton,L 0 - 3,3,,47,24,118,0.195,47,6,8,50,7,,8,,57.0,,
09/08/2017,UConn,W 3 - 0,3,,46,11,91,0.385,43,3,11,38,2,,12,,55.0,,
09/09/2017,Albany (NY),W 3 - 0,3,,37,16,102,0.206,35,6,8,46,5,3,4,1,48.0,,
09/12/2017,@ Lehigh,L 0 - 3,3,,35,14,106,0.198,32,,8,44,6,2,4,2,39.0,,
09/15/2017,Temple,W 3 - 1,4,,62,24,157,0.242,59,3,10,75,6,2,8,1,71.0,,
09/22/2017,@ Providence,L 1 - 3,4,,53,17,149,0.242,49,3,7,66,7,1,16,3,65.0,1,
09/24/2017,@ Creighton,L 1 - 3,4,,42,24,148,0.122,38,5,4,64,3,2,10,1,54.0,2,
09/29/2017,Xavier,W 3 - 0,3,,45,16,104,0.279,42,9,11,42,,1,4,1,57.0,,
09/30/2017,Butler,W 3 - 0,3,,39,10,102,0.284,38,7,7,43,3,1,3,,48.5,1,
10/04/2017,@ St. John's (NY),W 3 - 0,3,,42,13,101,0.287,40,4,9,37,2,4,20,3,60.0,1,
10/07/2017,@ Georgetown,W 3 - 0,3,,42,13,92,0.315,34,5,9,42,3,2,4,1,51.0,2,
10/11/2017,@ Seton Hall,L 1 - 3,4,,57,19,151,0.252,55,7,8,67,2,3,4,3,69.0,,
10/14/2017,Marquette,W 3 - 2,5,,69,26,185,0.232,67,4,7,81,5,1,6,1,77.0,1,
10/15/2017,DePaul,W 3 - 2,5,,66,25,178,0.230,58,10,11,70,5,1,13,1,83.5,,
10/21/2017,Georgetown,W 3 - 0,3,,46,8,99,0.384,42,5,7,48,4,,8,,55.0,,
10/27/2017,@ Butler,L 2 - 3,5,,58,30,210,0.133,53,10,12,107,6,3,16,,79.0,1,
10/28/2017,@ Xavier,L 1 - 3,4,,52,26,161,0.161,49,4,9,66,4,,2,1,57.0,5,
11/03/2017,Seton Hall,W 3 - 1,4,,66,18,151,0.318,61,6,7,63,2,3,6,,78.0,2,
11/04/2017,St. John's (NY),L 0 - 3,3,,51,18,130,0.254,51,1,9,55,6,1,2,1,54.0,2,
11/10/2017,@ DePaul,W 3 - 0,3,,47,8,100,0.390,46,3,6,44,6,2,8,1,56.0,,
11/11/2017,@ Marquette,L 2 - 3,5,,52,21,161,0.193,49,3,8,79,7,,10,1,60.0,,
11/17/2017,Creighton,W 3 - 0,3,,49,11,125,0.304,44,4,9,58,2,1,2,,55.0,1,
11/18/2017,Providence,W 3 - 0,3,,36,15,84,0.250,34,9,6,33,1,1,4,,48.0,2,
11/24/2017,"Creighton @ Milwaukee, Wis.",L 0 - 3,3,,37,13,108,0.222,37,3,9,41,4,3,2,2,44.0,,
