0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Radford @ Bethlehem, Pa.",L 0 - 3,3,,14,16,65,-0.031,11,1,12,25,9,3,,,18.0,,
08/26/2017,@ Lehigh,L 0 - 3,3,,26,19,108,0.065,26,1,4,57,5,,6,,30.0,,
08/26/2017,"Marist @ Bethlehem, Pa.",L 0 - 3,3,,30,21,101,0.089,29,3,6,52,10,2,2,,36.0,,
09/01/2017,"Canisius @ Pittsburgh, PA",L 1 - 3,4,,43,28,151,0.099,41,5,17,67,7,,6,3,51.0,4,
09/01/2017,@ Duquesne,L 0 - 3,3,,32,18,101,0.139,32,4,9,38,7,,,5,36.0,,
09/02/2017,"Robert Morris @ Pittsburgh, Pa.",L 0 - 3,3,,18,19,108,-0.009,17,2,8,42,3,2,8,1,26.0,2,
09/05/2017,@ UMBC,L 0 - 3,3,,19,30,107,-0.103,18,4,9,44,4,1,6,3,27.0,2,
09/08/2017,"Buffalo @ Washington, D.C.",L 0 - 3,3,,23,17,89,0.067,21,3,12,40,3,2,8,2,32.0,3,
09/09/2017,"James Madison @ Washington, D.C.",L 0 - 3,3,,20,26,100,-0.060,16,3,7,32,4,1,4,1,26.0,,
09/09/2017,@ Georgetown,L 0 - 3,3,,18,19,84,-0.012,17,2,5,28,8,1,4,4,23.0,2,
09/12/2017,@ Loyola Maryland,L 0 - 3,3,,24,19,104,0.048,24,4,11,54,4,1,4,,31.0,3,
09/15/2017,@ UMES,L 0 - 3,3,,23,21,73,0.027,22,1,13,23,5,,4,2,26.0,2,
09/15/2017,Campbell,L 0 - 3,3,,18,23,86,-0.058,16,4,5,34,2,,10,1,27.0,3,
09/16/2017,@ UNC Asheville,L 2 - 3,5,,54,19,152,0.230,51,6,13,66,10,,14,7,67.0,5,
09/23/2017,@ UMass Lowell,L 1 - 3,4,,34,22,119,0.101,31,2,12,34,7,,10,4,41.0,4,
09/24/2017,@ Hartford,L 0 - 3,3,,38,19,97,0.196,38,2,8,34,6,1,8,3,45.0,5,
09/29/2017,@ Norfolk St.,W 3 - 1,4,,43,28,136,0.110,40,6,13,67,1,3,12,2,58.0,1,
10/01/2017,@ Hampton,L 0 - 3,3,,26,17,98,0.092,24,6,6,29,6,,2,,33.0,2,
10/08/2017,Howard,L 0 - 3,3,,31,15,110,0.145,28,4,4,38,5,1,2,,37.0,,
10/08/2017,Lafayette,L 1 - 3,4,,44,27,135,0.126,40,12,15,61,3,2,6,3,61.0,2,
10/12/2017,UMES,L 0 - 3,3,,26,15,95,0.116,25,3,10,38,4,1,,1,30.0,2,
10/18/2017,Delaware St.,L 1 - 3,4,,49,26,181,0.127,43,6,15,83,4,3,4,,60.0,3,
10/20/2017,Morgan St.,W 3 - 1,4,,44,18,115,0.226,42,7,11,49,3,1,8,2,56.0,2,
10/22/2017,@ Howard,L 0 - 3,3,,20,15,67,0.075,19,1,13,32,5,3,2,,25.0,,
10/27/2017,Norfolk St.,W 3 - 1,4,,42,17,111,0.225,38,7,12,44,5,2,8,1,55.0,4,
10/29/2017,Hampton,L 0 - 3,3,,25,14,86,0.128,24,6,10,22,1,1,10,4,37.0,4,
11/03/2017,@ Delaware St.,W 3 - 1,4,,55,21,138,0.246,50,5,12,58,8,1,4,3,63.0,3,
11/05/2017,@ UMES,L 0 - 3,3,,32,20,100,0.120,29,3,11,40,4,1,2,1,37.0,1,
11/10/2017,@ Rider,L 0 - 3,3,,28,16,97,0.124,26,3,7,37,6,,8,4,35.0,4,
11/12/2017,@ Morgan St.,L 1 - 3,4,,48,27,157,0.134,42,3,15,56,5,,4,,53.0,1,
