0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Elon @ Charlotte, N.C.",L 1 - 3,4,,41,20,142,0.148,39,2,8,62,7,,10,1,48.0,3,
08/25/2017,@ Charlotte,L 2 - 3,5,,68,35,198,0.167,67,5,15,85,3,1,14,1,81.0,4,
08/26/2017,"Belmont @ Charlotte, N.C.",L 1 - 3,4,,43,18,125,0.200,42,3,9,57,11,,16,,54.0,5,
08/26/2017,"South Carolina St. @ Charlotte, N.C.",W 3 - 0,3,,33,18,98,0.153,32,3,10,41,6,,18,1,45.0,4,
08/29/2017,Utah Valley,L 0 - 3,3,,32,21,107,0.103,32,1,6,40,5,1,12,,40.0,1,
09/01/2017,"Howard @ Fullerton, Calif.",W 3 - 2,5,,68,19,173,0.283,64,5,10,70,6,1,10,3,79.0,,
09/02/2017,@ Cal St. Fullerton,W 3 - 2,5,,63,26,209,0.177,57,6,9,87,6,3,20,,82.0,,
09/02/2017,"Chicago St. @ Riverside, CA",L 1 - 3,4,,50,15,145,0.241,45,1,7,53,9,,32,1,67.0,1,
09/08/2017,@ Air Force,W 3 - 2,5,,48,23,147,0.170,43,5,7,61,9,2,26,1,68.0,,
09/08/2017,"Liberty @ USAF Academy, Colo.",W 3 - 2,5,,58,29,174,0.167,54,3,6,61,8,2,18,2,72.0,,
09/09/2017,@ Air Force,L 1 - 3,4,,42,24,134,0.134,36,6,7,43,6,1,10,5,54.0,,
09/15/2017,Utah St.,L 1 - 3,4,,49,22,166,0.163,44,6,11,64,3,2,12,1,63.0,,
09/21/2017,North Dakota,L 1 - 3,4,,39,19,139,0.144,38,1,3,59,3,,24,,52.0,3,
09/23/2017,Northern Ariz.,L 0 - 3,3,,37,18,121,0.157,34,5,2,58,3,1,8,3,47.0,1,
09/28/2017,@ Weber St.,L 0 - 3,3,,24,23,95,0.011,23,3,1,32,5,1,4,1,30.0,2,
09/30/2017,@ Idaho St.,L 0 - 3,3,,30,22,104,0.077,28,,4,45,8,1,14,3,38.0,,
10/05/2017,Idaho,L 1 - 3,4,,43,18,141,0.177,42,6,9,51,5,1,6,1,53.0,1,
10/07/2017,Eastern Wash.,W 3 - 1,4,,57,13,162,0.272,55,7,9,68,3,2,22,1,77.0,1,
10/12/2017,@ Sacramento St.,L 0 - 3,3,,31,15,99,0.162,31,5,1,41,7,1,6,1,40.0,2,
10/14/2017,@ Portland St.,L 0 - 3,3,,33,12,93,0.226,31,3,,36,4,,12,2,42.0,,
10/19/2017,@ Montana,L 2 - 3,5,,49,23,157,0.166,45,5,5,49,4,1,18,1,64.0,,
10/21/2017,@ Montana St.,L 1 - 3,4,,39,16,122,0.189,37,9,5,37,7,1,18,2,58.0,1,
10/26/2017,Portland St.,L 1 - 3,4,,42,17,141,0.177,42,3,7,61,2,2,12,1,53.0,8/,
10/28/2017,Sacramento St.,L 1 - 3,4,,43,18,147,0.170,41,1,1,72,6,3,18,3,56.0,1,
11/02/2017,Idaho St.,W 3 - 2,5,,52,22,153,0.196,51,4,4,72,5,1,26,5,70.0,2,
11/04/2017,Weber St.,L 0 - 3,3,,30,23,106,0.066,29,2,4,34,7,,12,1,38.0,2,
11/09/2017,@ Northern Colo.,L 1 - 3,4,,49,15,147,0.231,46,3,8,55,4,1,14,,60.0,1,
11/11/2017,@ Northern Ariz.,L 0 - 3,3,,25,24,91,0.011,24,,2,33,4,1,16,2,34.0,2,
