0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Georgetown @ Atlanta, Ga.",W 3 - 1,,4,1,9,2,17,0.412,,2,1,1,,1,,,12.0,,
08/24/2018,"Winthrop @ Atlanta, GA",W 3 - 2,,5,1,7,2,14,0.357,,1,,1,,,2,2,9.0,,
08/25/2018,@ Georgia Tech,L 0 - 3,,3,1,7,2,17,0.294,,1,1,6,,,,,8.0,,
08/25/2018,"Idaho St. @ Atlanta, GA",L 2 - 3,,5,1,4,5,15,-0.067,,1,,3,,,3,,6.5,,
08/28/2018,Texas Tech,L 0 - 3,,3,1,5,2,12,0.250,,,1,,,,5,,7.5,,
08/31/2018,"UTSA @ San Marcos, Texas",L 1 - 3,,1,1,1,2,3,-0.333,,,,,,,,,1.0,,
09/01/2018,"James Madison @ San Marcos, Texas",L 1 - 3,,4,1,9,1,24,0.333,,,1,3,,,6,,12.0,,
09/01/2018,@ Texas St.,L 1 - 3,,4,1,8,4,26,0.154,,,1,3,,,7,,11.5,,
09/07/2018,@ Tulsa,L 2 - 3,,5,1,14,1,32,0.406,,,,5,,,3,,15.5,,
09/08/2018,"Oral Roberts @ Tulsa, Okla.",W 3 - 2,,5,1,11,4,25,0.280,,1,1,,,,7,,15.5,,
09/14/2018,"LSU @ Dallas, Texas",L 1 - 3,,4,1,7,1,17,0.353,,,,,,,1,,7.5,,
09/14/2018,@ SMU,L 2 - 3,,5,1,12,5,30,0.233,,,3,4,,,4,,14.0,,
09/20/2018,Lamar University,W 3 - 0,,3,1,8,2,12,0.500,,2,1,2,,,2,,11.0,,
09/22/2018,McNeese,W 3 - 1,,4,1,6,4,21,0.095,,,,1,,,5,,8.5,,
09/29/2018,@ UIW,W 3 - 2,,5,1,10,7,28,0.107,1,2,1,3,,,3,,13.5,,
10/06/2018,@ Sam Houston St.,L 1 - 3,,4,1,10,3,23,0.304,3,,,5,,,4,,12.0,,
10/09/2018,Houston Baptist,W 3 - 2,,5,1,17,1,39,0.410,,1,1,1,,,5,,20.5,,
10/11/2018,@ New Orleans,W 3 - 1,,4,1,14,3,25,0.440,,1,,1,,,1,,15.5,,
10/13/2018,@ Nicholls St.,W 3 - 1,,4,1,12,3,28,0.321,,,,,,,4,,14.0,,
10/16/2018,A&M-Corpus Christi,W 3 - 1,,4,1,8,4,25,0.160,,,,1,,1,7,,12.5,,
10/18/2018,Northwestern St.,W 3 - 1,,4,1,8,3,30,0.167,,,,,,,7,,11.5,,
10/20/2018,Southeastern La.,W 3 - 1,,4,1,14,4,28,0.357,1,1,,,1,,2,,16.0,,
10/25/2018,@ Houston Baptist,L 1 - 3,,4,1,7,3,24,0.167,,,,2,,,3,,8.5,,
10/27/2018,@ A&M-Corpus Christi,L 0 - 3,,3,1,8,5,17,0.176,,,,1,,,7,1,11.5,,
10/30/2018,Nicholls St.,W 3 - 0,,3,1,6,2,10,0.400,,,,1,,,1,,6.5,,
11/01/2018,@ Central Ark.,L 0 - 3,,3,1,5,4,16,0.062,1,,,2,,,1,,5.5,,
11/03/2018,@ SFA,L 1 - 3,,4,1,9,5,25,0.160,,,1,,,1,4,,12.0,,
11/10/2018,Sam Houston St.,L 1 - 3,,4,1,13,3,28,0.357,,,,,,,4,,15.0,,
11/16/2018,"Houston Baptist @ Natchitoches, La.",L 2 - 3,,5,1,13,0,28,0.464,1,1,,4,,,3,,15.5,,
