0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ St. Francis Brooklyn,L 1 - 3,2,1,,4,3,13,0.077,,1,2,,,,,,5.0,,
08/31/2019,"UMES @ Brooklyn, NY",L 1 - 3,4,1,,5,3,19,0.105,,,2,2,,,2,,6.0,,
08/31/2019,"Central Mich. @ Brooklyn, NY",L 0 - 3,2,1,,6,2,15,0.267,,,,3,3,,1,,6.5,,
09/03/2019,St. John's (NY),L 0 - 3,2,1,,3,6,15,-0.200,,,,,1,,,,3.0,,
09/06/2019,"Quinnipiac @ Hackensack, N.J.",L 2 - 3,3,1,,4,3,10,0.100,,,,3,,,2,,5.0,,
09/07/2019,"Morgan St. @ Hackensack, N.J.",L 0 - 3,3,1,,7,7,17,,,,,,,,2,,8.0,,
09/07/2019,@ Fairleigh Dickinson,W 3 - 2,5,1,,11,3,21,0.381,,1,3,2,,,3,,13.5,,
09/10/2019,@ Lehigh,L 2 - 3,5,1,,6,5,27,0.037,,,3,,,,,,6.0,,
09/13/2019,@ Sacred Heart,L 0 - 3,3,1,,1,3,12,-0.167,,,1,2,,,2,,2.0,,
09/14/2019,@ Fairfield,L 1 - 3,2,1,,5,3,14,0.143,,,3,3,,,2,,6.0,,
09/14/2019,"Northeastern @ Fairfield, Conn.",L 0 - 3,3,1,,6,5,21,0.048,,1,3,,,,,,7.0,,
09/18/2019,@ Siena,L 1 - 3,4,1,,6,7,23,-0.043,1,,2,2,,2,2,,9.0,,
09/21/2019,@ Towson,L 0 - 3,3,1,,2,2,6,,,,,2,,,1,,2.5,,
09/22/2019,"New Hampshire @ Towson, Md.",L 0 - 3,3,1,,3,1,12,0.167,,,,,,,,,3.0,,
09/22/2019,"Loyola Maryland @ Towson, MD",L 0 - 3,3,1,,0,1,5,-0.200,1,,2,3,,,,,,,
09/24/2019,Kennesaw St.,L 0 - 3,3,1,,3,3,14,0.000,,1,2,2,,2,,,6.0,,
09/29/2019,North Ala.,L 1 - 3,4,1,,11,8,29,0.103,,,2,3,,,1,,11.5,,
10/04/2019,@ Jacksonville,L 1 - 3,4,1,,8,3,17,0.294,,,3,4,,,,,8.0,,
10/05/2019,@ North Florida,L 0 - 3,3,1,,6,2,15,0.267,,,3,1,,,,,6.0,,
10/11/2019,@ Liberty,L 0 - 3,3,1,,2,5,13,-0.231,,1,2,1,,,1,,3.5,,
10/13/2019,Lipscomb,L 0 - 3,2,1,,0,2,6,-0.333,,,,,,,,,,,
10/18/2019,@ Stetson,L 0 - 3,1,1,,2,1,6,0.167,,,,,,,,,2.0,,
10/19/2019,@ FGCU,L 0 - 3,3,1,,3,3,16,0.000,,,,,,,1,,3.5,,
10/23/2019,@ Manhattan,L 0 - 3,3,1,,4,3,12,0.083,,,,,,,,,4.0,,
10/25/2019,Liberty,L 0 - 3,3,1,,5,2,17,0.176,,,,,,,1,1,5.5,,
10/29/2019,@ Kennesaw St.,L 0 - 3,1,1,,2,1,6,0.167,,,1,,,,,,2.0,,
11/01/2019,North Florida,L 0 - 3,3,1,,2,2,6,0.000,,1,3,,,,2,,4.0,,
11/03/2019,Jacksonville,L 0 - 3,,,,,,,,,,,,,,,,,,
11/08/2019,@ Lipscomb,L 0 - 3,3,1,,6,2,22,0.182,,,2,4,4,,,,6.0,1,
11/09/2019,@ North Ala.,L 2 - 3,5,1,,12,6,32,0.188,1,2,3,10,,,2,,15.0,,
11/15/2019,FGCU,L 0 - 3,3,1,,2,5,16,-0.188,,,3,1,,,,,2.0,,
11/17/2019,Stetson,L 0 - 3,3,1,,6,1,9,0.556,,,1,6,,,,1,6.0,,
