0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"San Francisco @ West Point, N.Y.",L 0 - 3,,2,1,1,2,6,-0.167,,,,,,,3,,2.5,,
08/24/2018,@ Army West Point,L 1 - 3,,2,1,1,1,3,,,,,,,,,,1.0,,
08/25/2018,"UTSA @ West Point, N.Y.",L 0 - 3,,3,1,3,2,11,0.091,,,,1,,,1,,3.5,,
08/28/2018,@ UConn,L 0 - 3,,2,1,0,2,4,-0.500,1,,,,,,,1,,,
08/31/2018,Central Conn. St.,L 0 - 3,,3,1,2,2,8,,,,,2,,1,2,,4.0,,
09/01/2018,Sacred Heart,L 1 - 3,,4,1,7,2,14,0.357,1,1,,1,,,2,,9.0,,
09/01/2018,@ Yale,L 0 - 3,,3,1,6,0,15,0.400,,,,,,,,,6.0,,
09/07/2018,"Coppin St. @ Smithfield, R.I.",W 3 - 0,,1,1,2,0,4,0.500,,,,,,,,,2.0,,
09/08/2018,"Middle Tenn. @ Smithfield, R.I.",L 2 - 3,,4,1,11,3,19,0.421,,1,2,2,,,6,,15.0,,
09/08/2018,@ Bryant,L 1 - 3,,2,1,0,2,5,-0.400,,,1,,,,,,,,
09/15/2018,@ Rider,L 0 - 3,,2,1,4,0,10,0.400,1,,1,1,,,,,4.0,,
09/16/2018,@ Saint Peter's,W 3 - 2,,3,1,0,0,5,,,,1,2,,,,,,,
09/22/2018,Iona,L 1 - 3,,4,1,3,0,8,0.375,,,1,1,,,1,,3.5,,
09/23/2018,Manhattan,W 3 - 0,,2,1,2,3,9,-0.111,,,,1,,1,2,,4.0,,
09/29/2018,@ Fairfield,L 2 - 3,,2,1,3,0,5,0.600,,,,1,,1,,,4.0,,
10/06/2018,@ Niagara,L 2 - 3,,2,1,2,1,4,0.250,,,,,,,1,,2.5,,
10/07/2018,@ Canisius,L 0 - 3,,2,1,1,2,7,-0.143,,,,,,,,1,1.0,,
10/10/2018,@ Marist,L 1 - 3,,4,1,6,0,9,0.667,1,,,,,,1,,6.5,,
10/13/2018,@ Manhattan,L 1 - 3,,4,1,5,1,13,0.308,,1,,5,1,1,4,,9.0,,
10/14/2018,@ Iona,L 1 - 3,,4,1,6,4,25,0.080,,,,4,,,2,,7.0,,
10/17/2018,@ Siena,W 3 - 0,,1,1,4,0,5,0.800,,,,1,,,,,4.0,,
10/20/2018,Saint Peter's,W 3 - 0,,3,1,7,0,10,0.700,,,,,,,,,7.0,,
10/21/2018,Rider,L 1 - 3,,4,1,11,4,23,0.304,,,,1,,1,1,,12.5,,
10/26/2018,Fairfield,W 3 - 2,,5,1,2,3,9,-0.111,,1,,,,,1,,3.5,,
11/03/2018,Marist,L 1 - 3,,2,1,3,1,9,0.222,,,,3,,,1,,3.5,,
11/04/2018,Siena,W 3 - 1,,4,1,14,2,20,0.600,,,,,,,2,,15.0,,
11/10/2018,Canisius,L 0 - 3,,3,1,5,1,9,0.444,,,,1,,,,,5.0,,
11/11/2018,Niagara,W 3 - 0,,2,1,1,1,7,,1,,,1,,1,1,,2.5,,
11/15/2018,"Niagara @ Lake Buena Vista, FL",W 3 - 2,,5,1,6,5,24,0.042,3,,,2,,,,,6.0,,
11/16/2018,"Fairfield @ Lake Buena Vista, FL",L 0 - 3,,2,1,6,5,13,0.077,,,,2,,,,,6.0,,
