0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,North Dakota,L 2 - 3,5,1,15,7,31,0.258,2,1,2,9,,,,,16.0,,
08/25/2017,Louisiana Tech,W 3 - 2,5,1,14,8,30,0.200,,1,1,4,,,2,,16.0,,
08/26/2017,Chattanooga,W 3 - 0,3,1,13,3,31,0.323,3,2,4,5,,,,,15.0,,
08/27/2017,Florida A&M,W 3 - 0,3,1,6,2,13,0.308,,1,1,5,,,2,,8.0,,
09/01/2017,"SMU @ Jonesboro, Ark.",L 1 - 3,4,1,21,3,46,0.391,1,,2,10,,,1,,21.5,,
09/01/2017,"Virginia Tech @ Jonesboro, Ark.",W 3 - 2,5,1,14,3,29,0.379,,2,5,1,,1,3,,18.5,,
09/02/2017,@ Arkansas St.,L 1 - 3,4,1,11,4,29,0.241,,,1,1,1,2,1,1,13.5,,
09/07/2017,Northwestern St.,W 3 - 0,3,1,11,4,21,0.333,,,2,5,,,,,11.0,,
09/07/2017,Austin Peay,W 3 - 0,3,1,8,6,23,0.087,,2,2,3,,,1,,10.5,,
09/08/2017,Mercer,W 3 - 2,5,1,13,8,30,0.167,2,,1,6,,,2,,14.0,,
09/12/2017,@ Northern Colo.,W 3 - 0,3,1,11,2,21,0.429,1,,3,2,,1,1,,12.5,,
09/15/2017,South Alabama,L 2 - 3,5,1,15,5,33,0.303,4,,3,8,,,2,,16.0,,
09/16/2017,South Alabama,W 3 - 1,4,1,20,4,37,0.432,1,2,5,8,,1,,,23.0,,
09/22/2017,Auburn,L 1 - 3,4,1,9,5,24,0.167,1,,4,8,,,,,9.0,,
09/24/2017,Alabama,W 3 - 1,4,1,10,7,22,0.136,3,,3,10,2,,,,10.0,,
09/27/2017,@ Mississippi St.,W 3 - 0,3,1,6,5,20,0.050,,1,1,5,1,1,2,,9.0,,
10/01/2017,Georgia,W 3 - 2,5,1,21,7,47,0.298,,2,1,10,,1,2,,25.0,,
10/06/2017,@ Arkansas,L 2 - 3,5,1,13,4,35,0.257,1,,1,14,,,1,1,13.5,,
10/08/2017,@ Missouri,L 0 - 3,3,1,6,3,17,0.176,2,,2,3,1,,1,,6.5,,
10/13/2017,Florida,L 0 - 3,3,1,8,10,25,-0.080,1,1,1,13,1,,,,9.0,,
10/15/2017,@ South Carolina,W 3 - 0,3,1,8,3,24,0.208,1,1,2,10,1,,1,,9.5,,
10/18/2017,@ LSU,L 2 - 3,5,1,15,7,43,0.186,,1,3,21,1,1,2,1,18.0,,
10/22/2017,@ Texas A&M,W 3 - 1,4,1,13,4,28,0.321,2,3,2,22,2,,,,16.0,1,
10/25/2017,Missouri,L 1 - 3,4,1,13,8,35,0.143,3,2,3,12,,,3,,16.5,,
10/29/2017,Arkansas,L 2 - 3,5,1,10,2,22,0.364,1,1,1,2,1,,1,,11.5,,
11/05/2017,Mississippi St.,W 3 - 1,4,1,11,3,20,0.400,,,,5,,1,1,,12.5,,
11/10/2017,@ Georgia,L 0 - 3,3,1,13,2,23,0.478,1,,,1,2,,1,,13.5,,
11/12/2017,Texas A&M,W 3 - 1,4,1,19,5,38,0.368,2,,2,15,2,,,,19.0,,
11/17/2017,@ Tennessee,L 1 - 3,4,1,15,5,41,0.244,,,1,17,1,1,,1,16.0,,
11/19/2017,@ Kentucky,L 0 - 3,3,1,13,4,37,0.243,,1,1,13,,,1,,14.5,,
11/22/2017,South Carolina,W 3 - 1,4,1,23,8,47,0.319,,1,,13,,,,,24.0,,
11/29/2017,SFA,W 3 - 0,3,1,7,5,26,0.077,,,1,6,,1,1,,8.5,,
11/30/2017,Arkansas St.,W 3 - 1,4,1,18,3,35,0.429,1,,,6,2,2,4,,22.0,,
12/03/2017,Georgia,W 3 - 0,3,1,15,2,30,0.433,1,1,1,5,,,,,16.0,,
12/09/2017,West Virginia,W 3 - 0,3,1,19,5,49,0.286,,,,2,,1,,,20.0,,
12/12/2017,Texas Tech,W 3 - 0,3,1,17,5,34,0.353,2,1,,11,,1,,,19.0,,
