0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Air Force,W 3 - 2,,2,1,4,2,13,0.154,,,,,,,,,4.0,,
08/25/2018,@ Wake Forest,W 3 - 1,,4,1,5,2,15,0.200,,,,1,2,,2,,6.0,,
08/25/2018,Maryland,L 0 - 3,,3,1,4,1,10,0.300,,,,1,,,,,4.0,,
08/31/2018,@ North Carolina,L 0 - 3,,2,1,0,1,4,-0.250,,,,,,,,,,,
09/01/2018,"UMES @ Chapel Hill, N.C.",W 3 - 0,,3,1,2,2,12,,2,,,,,,,,2.0,,
09/01/2018,"Michigan St. @ Chapel Hill, N.C.",L 0 - 3,,3,1,2,3,12,-0.083,,,,1,,,1,,2.5,,
09/04/2018,@ Duke,L 0 - 3,,3,1,2,1,17,0.059,,,,1,,,1,,2.5,,
09/07/2018,Winthrop,W 3 - 1,,4,1,4,0,12,0.333,,,,4,,,3,,5.5,,
09/08/2018,Delaware St.,W 3 - 0,,3,1,4,0,7,0.571,,,,1,,,,,4.0,,
09/08/2018,N.C. A&T,W 3 - 0,,3,1,5,1,12,0.333,,,,1,,,3,,6.5,,
09/14/2018,@ Kansas,L 0 - 3,,3,1,2,1,9,0.111,,,,,,,1,,2.5,,
09/15/2018,@ Kansas,L 0 - 3,,,,,,,,,,,,,,,,,,
09/21/2018,@ The Citadel,L 1 - 3,,,,,,,,,,,,,,,,,,
09/22/2018,@ Mercer,W 3 - 2,,,,,,,,,,,,,,,,,,
09/26/2018,@ Western Caro.,L 0 - 3,,2,1,3,2,11,0.091,,,,1,,,3,,4.5,,
09/28/2018,Chattanooga,W 3 - 0,,,,,,,,,,,,,,,,,,
09/29/2018,Samford,W 3 - 2,,,,,,,,,,,,,,,,,,
10/03/2018,ETSU,L 0 - 3,,2,1,0,1,1,-1.000,,,,,,,,,,,
10/12/2018,@ Furman,L 0 - 3,,2,1,1,2,4,-0.250,,1,1,2,1,,,,2.0,,
10/13/2018,@ Wofford,L 1 - 3,,4,1,9,7,31,0.065,,2,2,2,,,1,,11.5,,
10/19/2018,Mercer,L 2 - 3,,5,1,9,3,27,0.222,,1,1,5,,,3,1,11.5,,
10/20/2018,The Citadel,W 3 - 0,,3,1,9,0,17,0.529,,,3,4,,,2,,10.0,,
10/24/2018,Western Caro.,L 1 - 3,,4,1,9,3,36,0.167,,,,2,,,1,3,9.5,,
10/26/2018,@ Samford,L 0 - 3,,3,1,4,2,18,0.111,,,,2,,,5,,6.5,,
10/27/2018,@ Chattanooga,W 3 - 1,,4,1,13,3,36,0.278,1,,,2,,1,,,14.0,,
10/31/2018,@ ETSU,L 0 - 3,,2,1,1,1,9,,,,,2,,,,,1.0,,
11/09/2018,Wofford,W 3 - 1,,4,1,8,3,32,0.156,1,,,6,1,,3,,9.5,,
11/10/2018,Furman,W 3 - 1,,4,1,5,5,30,,,,,1,,,4,,7.0,,
11/16/2018,"Furman @ Greensboro, N.C.",L 0 - 3,,3,1,6,7,24,-0.042,,,,2,,,1,,6.5,,
