0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Drake @ Fullerton, Calif.",L 1 - 3,,,,,,,,,,,,,,,,,
08/26/2017,"UC Riverside @ Fullerton, Calif.",W 3 - 0,,,,,,,,,,,,,,,,,
08/26/2017,Cal St. Fullerton,L 0 - 3,,,,,,,,,,,,,,,,,
08/29/2017,Quinnipiac,W 3 - 1,3,1,1,0,2,0.500,,,,,,,,,1.0,,
09/01/2017,@ Boston College,L 2 - 3,5,1,12,2,33,0.303,,,,4,,,2,1,13.0,,
09/01/2017,"North Texas @ Chestnut Hill, Mass.",L 0 - 3,3,1,3,1,12,0.167,,,,1,1,,,,3.0,,
09/02/2017,"Princeton @ Chestnut Hill, Mass.",L 0 - 3,3,1,5,2,14,0.214,,,,4,,,2,,6.0,,
09/05/2017,@ New Hampshire,L 0 - 3,3,1,12,3,27,0.333,,,,2,,,1,,12.5,,
09/08/2017,Manhattan,W 3 - 0,3,1,7,2,13,0.385,,,,1,1,,,,7.0,,
09/09/2017,Stony Brook,W 3 - 1,4,1,9,3,28,0.214,,,,3,,,,,9.0,,
09/09/2017,Brown,W 3 - 2,5,1,11,4,29,0.241,,,,1,1,,1,,11.5,,
09/12/2017,Holy Cross,W 3 - 0,3,1,7,5,29,0.069,,,,3,,,1,,7.5,,
09/15/2017,"Syracuse @ Hempstead, New York",W 3 - 2,5,1,12,11,39,0.026,,,,,,,1,1,12.5,,
09/16/2017,@ Hofstra,L 0 - 3,3,1,4,6,14,-0.143,,,,,,,1,,4.5,,
09/16/2017,"Binghamton @ Hempstead, New York",W 3 - 1,4,1,12,2,28,0.357,,,,,,,,,12.0,,
09/19/2017,Providence,W 3 - 0,3,1,8,1,16,0.438,,,,3,,,1,,8.5,,
09/22/2017,St. Francis Brooklyn,W 3 - 0,3,1,6,0,17,0.353,,,,,,,1,,6.5,,
09/23/2017,LIU,W 3 - 2,5,1,10,6,41,0.098,,,,3,,,1,,10.5,,
09/26/2017,@ UMass Lowell,L 0 - 3,3,1,3,5,22,-0.091,,,,1,2,,,,3.0,,
09/29/2017,Central Conn. St.,W 3 - 1,4,1,7,5,25,0.080,,,,,1,,3,1,8.5,,
10/06/2017,@ Fairleigh Dickinson,W 3 - 1,4,1,17,12,37,0.135,,,,,,,,,17.0,,
10/07/2017,@ Sacred Heart,W 3 - 2,5,1,5,6,21,-0.048,,,2,6,,,3,,6.5,,
10/13/2017,Robert Morris,W 3 - 0,3,1,9,4,19,0.263,,,,3,1,,1,,9.5,,
10/14/2017,Saint Francis (PA),L 2 - 3,5,1,8,6,31,0.065,,,,4,1,,3,,9.5,,
10/20/2017,@ Central Conn. St.,L 2 - 3,5,1,10,5,32,0.156,,,,,,,,,10.0,,
10/24/2017,@ Hartford,W 3 - 0,3,1,10,2,20,0.400,,,,,,,5,,12.5,,
10/27/2017,@ St. Francis Brooklyn,W 3 - 0,3,1,10,1,18,0.500,,,,,,,1,,10.5,,
10/28/2017,@ LIU,L 1 - 3,4,1,10,5,24,0.208,,,,1,,,1,,10.5,,
11/03/2017,Fairleigh Dickinson,W 3 - 0,3,1,5,4,12,0.083,2,,,4,,,1,,5.5,,
11/04/2017,Sacred Heart,W 3 - 2,5,1,13,5,41,0.195,1,,,4,,,7,1,16.5,,
11/10/2017,@ Robert Morris,W 3 - 0,3,1,7,1,15,0.400,,,,,,,3,,8.5,,
11/11/2017,@ Saint Francis (PA),W 3 - 1,4,1,12,5,30,0.233,,,,4,,,2,1,13.0,,
11/17/2017,"Central Conn. St. @ Brooklyn, N.Y.",L 2 - 3,5,1,19,8,47,0.234,,,,6,,,3,,20.5,,
