0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/31/2017,"Quinnipiac @ Pullman, Wash.",W 3 - 2,5,1,5,2,11,0.273,41,1,4,13,,1,,,7.0,,
08/31/2017,@ Washington St.,L 0 - 3,3,1,0,1,2,-0.500,23,,1,2,,,,,,2,
09/01/2017,"Col. of Charleston @ Pullman, Wash.",L 0 - 3,3,1,3,2,8,0.125,26,,3,4,,,3,,4.5,1,
09/08/2017,"California @ Houston, Texas",L 0 - 3,3,1,4,0,7,0.571,23,,2,6,1,,1,,4.5,,
09/09/2017,@ Rice,L 2 - 3,5,1,3,0,12,0.250,43,1,3,7,,,3,,5.5,,
09/15/2017,@ UTRGV,L 2 - 3,5,1,7,1,18,0.333,47,1,1,6,,,1,,8.5,,
09/16/2017,"Texas Southern @ Edinburg, TX",L 2 - 3,5,1,2,0,13,0.154,35,,1,9,,,,,2.0,1,
09/21/2017,@ New Orleans,L 2 - 3,5,1,2,1,12,0.083,45,1,3,12,,,,1,3.0,,
09/23/2017,@ Southeastern La.,W 3 - 1,4,1,2,0,5,0.400,47,1,,7,,,2,,4.0,3,
09/26/2017,A&M-Corpus Christi,L 0 - 3,3,1,3,1,11,0.182,32,,1,11,,,,,3.0,,
09/28/2017,McNeese,L 1 - 3,4,1,3,3,13,,37,1,1,12,,,1,,4.5,,
09/30/2017,Nicholls St.,W 3 - 1,4,1,4,0,9,0.444,40,3,4,7,,,2,,8.0,,
10/05/2017,@ Northwestern St.,L 0 - 3,3,1,0,1,3,-0.333,22,,,3,,1,1,,1.5,1,
10/07/2017,@ Central Ark.,L 0 - 3,3,1,1,0,5,0.200,14,1,,6,,,,,2.0,1,
10/12/2017,SFA,L 0 - 3,3,1,3,4,9,-0.111,25,,1,9,,,,,3.0,,
10/14/2017,Lamar University,W 3 - 0,3,1,2,0,12,0.167,32,2,,5,,1,4,,7.0,,
10/19/2017,@ Sam Houston St.,L 1 - 3,4,1,2,1,13,0.077,40,,2,10,,,,,2.0,1,
10/21/2017,@ Abilene Christian,L 1 - 3,4,1,3,1,6,0.333,40,,1,3,,,1,,3.5,2,
10/28/2017,Houston Baptist,W 3 - 2,5,1,4,2,12,0.167,43,1,2,8,,2,5,,9.5,,
10/31/2017,@ Lamar University,W 3 - 0,3,1,6,1,16,0.312,31,,2,4,,,1,,6.5,,
11/04/2017,@ A&M-Corpus Christi,L 0 - 3,3,1,3,1,7,0.286,26,,1,7,,,2,,4.0,,
11/09/2017,Abilene Christian,W 3 - 1,4,1,4,0,14,0.286,40,1,3,11,,,4,,7.0,,
11/11/2017,Sam Houston St.,W 3 - 1,4,1,3,3,19,,53,2,1,6,,,4,,7.0,,
