0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Lipscomb @ Fort Worth, Texas",W 3 - 0,3,1,,3,0,4,0.750,28,,2,2,,,2,,4.0,,
08/31/2019,"High Point @ Fort Worth, Texas",W 3 - 2,5,1,,3,1,7,0.286,51,1,3,5,,,1,1,4.5,,
09/01/2019,@ TCU,L 1 - 3,4,1,,4,2,10,0.200,36,,3,4,,,1,,4.5,1,
09/06/2019,"North Dakota @ Smithfield, R.I.",W 3 - 0,,,,,,,,,,,,,,,,,,
09/06/2019,"Marist @ Smithfield, R.I.",W 3 - 0,3,1,,5,0,7,0.714,36,3,1,2,,,2,,9.0,,
09/07/2019,@ Bryant,W 3 - 0,3,1,,2,0,7,0.286,31,,1,8,,2,1,1,4.5,,
09/13/2019,"Yale @ Los Angeles, CA",W 3 - 1,4,1,,1,1,9,0.000,43,3,3,16,,,1,,4.5,,
09/13/2019,"Howard @ Los Angeles, CA",W 3 - 0,3,1,,2,1,4,0.250,31,,1,4,,,1,1,2.5,,
09/14/2019,@ Southern California,L 0 - 3,3,1,,2,0,3,0.667,26,,1,4,,,,,2.0,,
09/19/2019,Temple,W 3 - 1,4,1,,5,1,8,0.500,42,3,1,6,,,5,,10.5,,
09/21/2019,Delaware,W 3 - 0,3,1,,4,1,9,0.333,30,3,1,3,,,3,,8.5,,
09/27/2019,@ Creighton,L 0 - 3,3,1,,1,1,7,,25,,1,7,,,1,,1.5,,
09/29/2019,@ Providence,W 3 - 1,4,1,,4,0,7,0.571,36,,1,10,,,2,,5.0,1,
10/04/2019,Xavier,W 3 - 0,3,1,,2,0,4,0.500,38,1,,8,,,1,,3.5,,
10/05/2019,Butler,W 3 - 0,3,1,,3,1,10,0.200,37,,4,3,,,2,1,4.0,,
10/09/2019,@ St. John's (NY),L 0 - 3,3,1,,2,0,6,0.333,25,1,3,8,,,1,,3.5,,
10/12/2019,@ La Salle,L 2 - 3,5,1,,3,0,8,0.375,46,1,6/,15,,,3,,5.5,,
10/16/2019,Seton Hall,W 3 - 1,4,1,,4,1,7,0.429,40,3,1,7,,,1,,7.5,1,
10/18/2019,Marquette,L 0 - 3,3,1,,4,0,6,0.667,21,2,2,4,,,1,,6.5,,
10/19/2019,DePaul,W 3 - 1,4,1,,3,0,6,0.500,47,2,3,5,,1,,,6.0,,
10/25/2019,@ Butler,W 3 - 2,5,1,,3,1,7,0.286,49,,1,12,,,2,,4.0,,
10/26/2019,@ Xavier,W 3 - 0,3,1,,3,0,6,0.500,37,2,,8,,,,,5.0,,
11/01/2019,@ Georgetown,W 3 - 0,3,1,,4,0,6,0.667,26,2,2,6,,,2,,7.0,1,
11/03/2019,Georgetown,W 3 - 1,4,1,,6,0,8,0.750,37,,2,,,,2,,7.0,1,
11/08/2019,Creighton,W 3 - 0,3,1,,3,0,6,0.500,34,3,2,4,,,3,,7.5,,
11/09/2019,Providence,W 3 - 0,3,1,,2,0,4,0.500,30,2,1,10,,1,,,5.0,1,
11/15/2019,@ DePaul,L 2 - 3,5,1,,3,1,6,0.333,51,2,2,11,,1,,,6.0,,
11/16/2019,@ Marquette,L 1 - 3,4,1,,0,1,3,-0.333,45,1,2,6,,1,2,,3.0,,
11/22/2019,@ Seton Hall,W 3 - 1,4,1,,2,1,8,0.125,46,1,1,8,,,3,,4.5,,
11/24/2019,St. John's (NY),W 3 - 2,5,1,,3,1,7,0.286,55,1,4,9,,,7,1,7.5,1,
11/29/2019,@ Marquette,L 0 - 3,3,1,,2,0,2,1.000,28,,1,4,,,1,,2.5,,
