0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Charleston So.,W 3 - 0,3,1,1,1,8,,36,1,,6,,,1,,2.5,,
08/26/2017,Jacksonville St.,L 0 - 3,,,,,,,,,,,,,,,,,
08/26/2017,Towson,L 1 - 3,3,1,1,1,12,,16,,1,6,,,1,,1.5,3,
08/31/2017,@ Hawaii,L 0 - 3,,,,,,,,,,,,,,,,,
09/01/2017,"Utah @ Honolulu, HI",L 0 - 3,,,,,,,,,,,,,,,,,
09/02/2017,"South Dakota @ Honolulu, HI",L 0 - 3,,,,,,,,,,,,,,,,,
09/08/2017,"Jacksonville @ Montgomery, Ala.",L 1 - 3,4,1,2,0,8,0.250,31,2,,14,,,1,,4.5,1,
09/09/2017,"Southeastern La. @ Montgomery, Ala.",W 3 - 0,3,1,4,0,5,0.800,30,1,2,10,,,,,5.0,,
09/09/2017,@ Alabama St.,L 1 - 3,4,1,1,1,6,,37,,1,8,,,2,,2.0,,
09/12/2017,UNC Asheville,W 3 - 0,3,1,2,3,10,-0.100,31,1,,16,,,3,,4.5,,
09/15/2017,@ UAB,L 1 - 3,4,1,2,0,6,0.333,38,2,1,7,,,,1,4.0,,
09/15/2017,"New Orleans @ Birmingham, Ala.",W 3 - 0,3,1,2,2,8,,29,4,,4,,,2,,7.0,,
09/16/2017,@ Mississippi Val.,W 3 - 0,1,1,0,0,0,,5,2,,1,,,,,2.0,,
09/19/2017,@ ETSU,L 1 - 3,4,1,3,3,11,,49,1,3,7,,,1,,4.5,,
09/22/2017,@ Chattanooga,W 3 - 2,5,1,2,0,14,0.143,51,1,1,14,,2,4,,7.0,,
09/29/2017,Samford,L 1 - 3,4,1,5,1,11,0.364,40,4,,12,,,2,,10.0,,
09/30/2017,Mercer,L 0 - 3,3,1,4,1,12,0.250,44,1,,15,,1,1,,6.5,,
10/06/2017,@ Furman,L 1 - 3,4,1,7,3,26,0.154,20,,,5,,,2,,8.0,,
10/07/2017,@ Wofford,L 2 - 3,5,1,7,6,28,0.036,24,,,12,,,7,,10.5,,
10/11/2017,UNC Greensboro,L 0 - 3,3,1,3,7,24,-0.167,18,1,1,8,,,1,1,4.5,,
10/14/2017,The Citadel,W 3 - 1,4,1,7,0,17,0.412,23,1,1,13,,,2,2,9.0,1,
10/20/2017,Chattanooga,L 0 - 3,3,1,0,0,16,,12,2,,9,,,3,,3.5,,
10/22/2017,ETSU,W 3 - 2,5,1,5,0,9,0.556,53,2,,24,,,1,,7.5,,
10/27/2017,@ Mercer,W 3 - 1,4,1,5,0,11,0.455,44,1,,10,,,4,,8.0,,
10/28/2017,@ Samford,L 1 - 3,4,1,2,1,7,0.143,48,2,1,20,,,,,4.0,2,
11/03/2017,Wofford,W 3 - 1,4,1,3,1,10,0.200,35,,1,15,,1,3,,5.5,,
11/04/2017,Furman,L 1 - 3,4,1,2,0,9,0.222,46,,,12,,,1,1,2.5,,
11/08/2017,@ UNC Greensboro,L 2 - 3,5,1,4,1,13,0.231,43,,1,25,,1,2,1,6.0,,
11/10/2017,@ The Citadel,W 3 - 0,3,1,5,1,10,0.400,30,1,1,12,,,3,,7.5,,
11/17/2017,ETSU,L 0 - 3,3,1,2,0,5,0.400,27,,,6,,,,,2.0,,
