Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
10072016,USC Upstate,North Florida,0,3,28,19,117,0.077,25,2,8,50,2,0,0,1,30.0,46,7,113,0.345,40,2,8,60,2,1,12,1,55.0
10092016,USC Upstate,Jacksonville,1,3,49,18,136,0.228,43,5,5,63,2,1,10,0,60.0,39,17,123,0.179,35,2,3,66,5,2,10,0,48.0
10142016,USC Upstate,Kennesaw St.,0,3,23,12,89,0.124,21,4,5,40,7,1,0,2,28.0,48,15,109,0.303,45,7,10,49,4,1,10,1,61.0
10152016,USC Upstate,Lipscomb,0,4,38,19,125,0.152,35,3,6,50,10,0,20,3,51.0,59,18,136,0.301,57,10,14,60,3,3,4,10,74.0
10222016,USC Upstate,NJIT,0,4,45,25,149,0.134,41,3,10,66,8,0,8,1,52.0,55,20,147,0.238,51,8,5,70,3,1,18,1,73.0
10282016,USC Upstate,Lipscomb,0,5,42,24,142,0.127,39,6,7,52,6,2,18,1,59.0,74,29,174,0.259,69,6,14,68,6,3,6,7,86.0
10302016,USC Upstate,Kennesaw St.,0,5,49,19,169,0.17800000000000002,42,5,4,73,8,2,12,2,62.0,73,22,179,0.285,69,8,15,90,5,2,10,3,88.0
11042016,USC Upstate,Jacksonville,0,4,52,25,202,0.134,51,7,8,107,5,1,10,0,65.0,58,26,204,0.157,54,5,5,106,7,1,8,0,68.0
11052016,USC Upstate,North Florida,1,3,42,16,133,0.195,39,4,3,72,3,0,10,0,51.0,40,18,144,0.153,37,3,10,64,4,2,8,1,49.0
11112016,USC Upstate,FGCU,0,5,59,19,162,0.247,49,6,5,59,8,1,4,2,68.0,73,10,146,0.4320000000000001,68,8,8,68,6,2,22,2,94.0
11132016,USC Upstate,Stetson,1,3,41,12,116,0.25,35,3,9,61,1,3,14,1,54.0,26,23,119,0.025,24,1,6,54,3,1,10,2,33.0
11172016,USC Upstate,North Florida,1,4,57,20,201,0.184,53,7,2,110,4,1,6,1,68.0,63,19,201,0.219,60,5,10,102,7,0,10,0,73.0
11182016,USC Upstate,Lipscomb,0,3,24,15,98,0.092,24,0,2,39,4,0,8,1,28.0,51,18,113,0.292,48,5,8,51,0,2,8,0,62.0
8262016,Clemson,William & Mary,0,5,55,21,134,0.254,49,12,12,53,4,1,18,0,77.0,52,22,136,0.221,46,4,5,46,12,1,8,1,61.0
8272016,Clemson,High Point,1,4,54,21,136,0.243,46,5,11,48,5,2,16,0,69.0,51,25,129,0.202,48,5,7,54,5,2,12,0,64.0
8272016,Clemson,Wofford,1,5,77,29,180,0.267,73,7,16,73,7,2,18,4,95.0,56,26,153,0.196,53,10,11,61,9,3,8,0,73.0
9032016,Clemson,Furman,0,5,52,24,142,0.197,47,6,9,50,4,4,18,4,71.0,64,40,161,0.149,60,4,10,63,6,1,14,3,76.0
9032016,Clemson,Winthrop,1,5,59,18,141,0.29100000000000004,59,8,11,55,5,1,16,3,76.0,64,30,155,0.219,60,5,13,59,8,1,12,1,76.0
9042016,Clemson,South Carolina,0,4,53,18,137,0.255,49,5,12,44,2,1,20,2,69.0,62,24,136,0.279,59,2,9,56,5,2,10,1,71.0
9082016,Clemson,North Dakota,0,4,44,32,159,0.075,40,4,5,65,5,4,8,1,56.0,52,21,149,0.208,49,5,8,68,4,0,25,1,69.5
9092016,Clemson,ETSU,1,5,57,20,144,0.257,56,7,11,58,4,5,18,4,78.0,73,29,184,0.239,68,3,13,65,4,2,14,2,85.0
9092016,Clemson,Tulane,0,3,36,23,105,0.124,35,5,7,44,4,1,2,1,43.0,40,12,102,0.275,40,4,3,44,5,3,4,0,49.0
9162016,Clemson,Howard,0,4,40,16,132,0.182,34,4,13,47,3,2,12,5,52.0,65,21,142,0.31,63,3,14,72,4,1,6,3,72.0
9172016,Clemson,Rhode Island,1,3,34,20,96,0.146,30,9,11,34,3,3,14,1,53.0,30,21,90,0.1,27,3,9,36,9,1,14,0,41.0
9172016,Clemson,Penn St.,0,3,25,26,99,-0.01,25,4,8,35,1,0,2,1,30.0,38,7,81,0.383,36,1,6,42,4,4,12,2,49.0
9232016,Clemson,Virginia Tech,0,3,28,16,94,0.128,27,3,8,39,7,0,16,0,39.0,41,14,101,0.267,40,7,7,49,3,1,8,0,53.0
9252016,Clemson,Pittsburgh,0,3,25,17,92,0.087,24,2,4,26,6,1,6,5,31.0,47,9,85,0.447,42,6,7,42,2,1,8,0,58.0
9302016,Clemson,NC State,0,3,20,17,96,0.031,18,2,4,33,7,0,10,0,27.0,46,9,91,0.407,43,7,8,54,2,1,18,0,63.0
10022016,Clemson,North Carolina,0,4,50,26,129,0.18600000000000005,47,7,11,39,8,3,10,0,65.0,51,13,107,0.355,49,8,6,47,7,0,9,0,63.5
10052016,Clemson,Georgia Tech,0,3,28,13,85,0.17600000000000002,26,0,7,27,5,0,10,1,33.0,49,11,90,0.422,43,5,4,38,0,0,6,1,57.0
10082016,Clemson,Virginia,0,3,28,16,101,0.119,27,4,8,31,9,1,2,0,34.0,41,8,88,0.375,40,9,6,52,4,2,6,2,55.0
10142016,Clemson,Syracuse,0,4,52,30,170,0.129,49,6,10,63,4,2,14,1,67.0,51,29,146,0.151,46,4,3,75,6,1,29,1,70.5
10162016,Clemson,Boston College,1,5,57,22,156,0.224,54,4,23,50,4,3,20,3,74.0,54,36,147,0.122,50,4,7,65,4,0,10,2,63.0
10212016,Clemson,Duke,0,3,28,19,126,0.071,28,1,4,50,3,1,4,3,32.0,47,14,116,0.284,46,3,3,70,1,0,11,0,55.5
10232016,Clemson,Wake Forest,0,5,45,19,140,0.18600000000000005,40,4,12,59,9,2,18,0,60.0,64,28,156,0.231,59,9,9,69,4,2,12,2,81.0
10262016,Clemson,Georgia Tech,0,3,25,24,98,0.01,23,4,3,36,6,1,10,0,35.0,43,14,97,0.299,42,6,7,43,4,1,20,0,60.0
10292016,Clemson,Virginia,0,4,48,27,126,0.16699999999999998,47,4,8,46,6,2,4,1,56.0,55,10,117,0.385,50,6,12,42,4,2,12,2,69.0
11042016,Clemson,Pittsburgh,0,3,30,17,90,0.14400000000000002,28,2,3,20,2,3,12,3,41.0,48,15,94,0.35100000000000003,44,2,7,39,2,1,10,0,56.0
11062016,Clemson,Virginia Tech,0,4,47,17,137,0.219,41,1,10,56,8,1,16,4,57.0,56,19,137,0.27,54,8,9,70,1,2,8,1,70.0
11112016,Clemson,North Carolina,0,3,26,21,107,0.047,26,1,2,34,3,0,2,1,28.0,48,5,88,0.489,45,3,6,51,1,1,13,4,58.5
11132016,Clemson,NC State,0,3,40,11,108,0.269,38,3,8,47,3,0,18,5,52.0,53,14,119,0.328,53,3,10,53,3,0,10,2,61.0
11182016,Clemson,Notre Dame,0,3,23,17,89,0.067,21,2,6,38,7,1,8,3,30.0,40,8,89,0.36,39,7,9,44,2,0,12,1,53.0
11202016,Clemson,Louisville,0,3,30,16,101,0.139,29,4,5,41,8,2,2,3,37.0,45,13,101,0.317,45,8,10,51,4,0,10,1,58.0
11232016,Clemson,Florida St.,0,4,46,19,135,0.2,42,4,4,41,5,1,8,0,55.0,65,16,126,0.389,63,5,5,61,4,2,18,4,81.0
8262016,North Dakota,Omaha,1,3,34,6,91,0.308,32,4,5,47,1,3,8,2,45.0,33,26,116,0.06,32,1,9,48,4,0,4,1,36.0
8272016,North Dakota,Ole Miss,0,5,59,15,171,0.257,56,4,10,69,6,5,16,2,76.0,80,40,202,0.198,76,6,9,92,4,3,6,2,92.0
8272016,North Dakota,UC Davis,0,3,33,16,119,0.14300000000000002,32,1,4,53,3,2,14,0,43.0,52,18,131,0.26,50,3,7,64,1,1,10,0,61.0
8302016,North Dakota,South Dakota,0,4,39,22,148,0.115,39,4,2,69,7,0,16,1,51.0,61,19,156,0.269,60,7,4,81,4,2,10,2,75.0
9022016,North Dakota,UTEP,1,3,39,18,111,0.189,38,5,2,59,1,5,4,1,51.0,37,23,134,0.104,33,1,4,48,5,3,6,1,44.0
9032016,North Dakota,Texas Tech,0,3,40,17,116,0.198,37,2,6,43,5,1,8,1,47.0,47,12,107,0.327,43,5,4,52,2,3,2,0,56.0
9072016,North Dakota,Jacksonville St.,1,3,46,17,113,0.257,42,2,4,48,4,2,18,3,59.0,36,24,113,0.106,34,4,2,44,2,1,12,2,47.0
9072016,North Dakota,Alcorn,1,3,40,6,78,0.436,37,11,3,44,1,3,4,1,56.0,18,19,85,-0.012,17,1,1,30,11,0,0,0,19.0
9082016,North Dakota,Clemson,1,4,52,21,149,0.208,49,5,8,68,4,0,25,1,69.5,44,32,159,0.075,40,4,5,65,5,4,8,1,56.0
9092016,North Dakota,Tulane,0,5,60,19,179,0.229,54,3,2,63,6,1,12,0,70.0,87,20,195,0.344,82,6,9,86,3,1,10,1,99.0
9092016,North Dakota,ETSU,1,5,58,20,156,0.244,55,4,3,63,3,0,16,2,70.0,73,29,184,0.239,68,3,13,65,4,2,14,2,85.0
9142016,North Dakota,South Dakota St.,1,4,51,13,170,0.224,48,4,5,81,3,1,30,0,71.0,58,36,191,0.115,59,3,6,99,3,0,8,2,65.0
9162016,North Dakota,Minnesota,0,4,42,20,132,0.16699999999999998,40,4,5,48,4,1,8,4,51.0,66,23,148,0.29100000000000004,62,4,5,63,4,1,18,0,80.0
9172016,North Dakota,Green Bay,0,3,38,17,115,0.183,36,4,4,40,3,0,13,1,48.5,50,18,116,0.276,48,3,3,54,4,0,6,2,56.0
9172016,North Dakota,Toledo,1,3,43,13,112,0.268,40,5,5,56,2,1,18,3,58.0,43,22,133,0.158,41,2,4,55,5,1,16,2,54.0
9222016,North Dakota,Southern Utah,1,3,40,9,91,0.341,37,4,4,54,2,1,6,1,48.0,32,19,110,0.118,30,2,9,38,4,1,0,3,35.0
9242016,North Dakota,Northern Colo.,0,3,37,21,122,0.131,35,1,4,47,1,1,8,1,43.0,50,11,120,0.325,46,1,6,56,1,3,14,4,61.0
9292016,North Dakota,Idaho,1,4,49,14,136,0.257,47,3,5,72,4,5,14,2,64.0,56,26,171,0.175,50,4,12,66,3,0,14,1,67.0
9302016,North Dakota,Eastern Wash.,1,4,39,19,161,0.124,39,5,4,85,4,1,30,2,60.0,62,41,197,0.107,62,4,8,91,5,2,12,2,74.0
10062016,North Dakota,Sacramento St.,1,5,66,21,199,0.226,61,2,8,105,2,4,16,1,80.0,66,26,216,0.185,63,2,11,104,2,2,10,3,75.0
10082016,North Dakota,Portland St.,1,4,60,24,189,0.19,57,5,7,95,3,4,22,1,80.0,45,23,177,0.124,41,3,7,97,5,6,8,5,58.0
10132016,North Dakota,Montana St.,1,3,45,4,95,0.4320000000000001,43,3,6,53,2,4,8,2,56.0,28,20,112,0.071,26,2,3,40,3,0,4,3,32.0
10152016,North Dakota,Montana,1,3,46,14,122,0.262,40,2,3,71,3,1,10,0,54.0,34,19,130,0.115,33,3,5,54,2,1,6,1,41.0
10212016,North Dakota,Idaho St.,0,5,57,32,210,0.119,52,1,4,96,3,1,34,0,76.0,70,32,216,0.17600000000000002,65,3,6,105,1,2,18,0,84.0
10222016,North Dakota,Weber St.,1,4,64,25,145,0.269,62,2,2,56,4,6,16,0,80.0,54,20,141,0.241,50,4,6,47,2,6,14,0,71.0
10252016,North Dakota,North Dakota St.,1,3,45,12,122,0.27,42,6,4,56,2,6,14,1,64.0,40,23,130,0.131,38,2,4,54,6,2,2,2,45.0
10282016,North Dakota,Montana,1,4,45,13,142,0.225,44,3,4,71,2,3,26,1,64.0,57,37,179,0.112,49,2,1,72,3,0,12,2,65.0
10292016,North Dakota,Montana St.,1,3,40,18,105,0.21,39,8,0,53,2,2,6,2,53.0,34,18,117,0.13699999999999998,31,2,5,47,8,1,16,0,45.0
11032016,North Dakota,Eastern Wash.,1,3,40,13,124,0.218,40,2,6,61,4,3,10,2,50.0,36,20,130,0.123,33,4,10,63,2,0,16,1,48.0
11052016,North Dakota,Idaho,1,4,59,16,154,0.279,57,5,5,72,4,0,10,1,69.0,52,23,154,0.188,49,4,3,70,5,0,4,1,58.0
11102016,North Dakota,Northern Ariz.,1,3,49,20,134,0.21600000000000005,43,3,5,73,6,1,4,1,55.0,30,14,122,0.131,28,6,8,59,3,1,12,2,43.0
11122016,North Dakota,Northern Colo.,1,3,41,7,94,0.362,37,9,5,53,2,1,10,1,56.0,35,15,119,0.168,31,2,8,44,9,2,4,2,41.0
11172016,North Dakota,Idaho,1,3,39,13,116,0.224,32,1,5,53,1,3,14,0,50.0,35,25,129,0.078,32,1,6,57,1,0,6,1,39.0
11182016,North Dakota,Idaho St.,1,3,48,5,96,0.448,45,1,6,46,4,2,14,0,58.0,32,19,100,0.13,32,4,4,34,1,0,6,1,39.0
11192016,North Dakota,Northern Ariz.,1,3,48,13,126,0.278,45,1,3,61,4,1,10,0,55.0,36,17,134,0.142,35,5,6,56,1,1,4,0,44.0
12022016,North Dakota,Minnesota,0,3,35,18,116,0.147,33,4,3,44,3,1,6,1,43.0,50,12,109,0.349,45,3,2,54,4,1,12,2,60.0
8262016,Army West Point,CSU Bakersfield,0,5,45,23,159,0.138,43,4,16,72,7,2,8,1,55.0,52,28,156,0.154,45,7,10,78,4,1,12,0,66.0
8272016,Army West Point,Hofstra,0,4,47,26,148,0.142,43,0,5,51,4,0,20,0,57.0,56,22,153,0.222,54,4,5,58,0,0,16,0,68.0
8272016,Army West Point,Valparaiso,0,5,66,26,193,0.207,62,5,10,87,4,0,16,2,79.0,55,17,174,0.218,51,4,7,90,5,1,14,3,67.0
9022016,Army West Point,Texas,0,3,30,15,98,0.153,30,1,7,39,5,0,6,4,34.0,45,15,108,0.278,44,5,9,49,1,1,12,2,57.0
9022016,Army West Point,Lipscomb,1,4,51,10,113,0.363,48,5,8,33,5,4,24,2,72.0,61,24,136,0.272,56,5,9,46,5,0,4,5,68.0
9032016,Army West Point,UTSA,1,3,40,8,78,0.41,35,4,7,30,4,2,6,3,49.0,32,18,86,0.163,31,4,13,27,4,0,4,3,38.0
9092016,Army West Point,Hartford,1,3,38,15,98,0.235,33,4,5,39,5,2,4,0,46.0,31,24,106,0.066,27,5,8,32,4,2,6,0,41.0
9092016,Army West Point,Dartmouth,1,3,42,14,111,0.252,37,5,7,54,7,2,12,2,55.0,33,22,119,0.092,30,7,3,48,5,0,6,3,43.0
9102016,Army West Point,Niagara,1,3,38,10,96,0.292,33,7,9,42,3,2,10,0,52.0,22,25,101,-0.03,21,3,3,40,7,0,6,0,28.0
9102016,Army West Point,Central Conn. St.,1,3,49,11,121,0.314,42,4,9,39,1,2,10,0,60.0,45,13,110,0.29100000000000004,44,1,2,54,4,0,6,0,49.0
9132016,Army West Point,Marist,1,3,48,14,106,0.321,47,2,4,48,4,0,12,0,56.0,37,15,113,0.195,37,4,7,39,2,1,2,1,43.0
9162016,Army West Point,UConn,0,4,48,16,125,0.256,47,2,8,47,12,4,16,1,62.0,64,35,156,0.18600000000000005,60,12,5,55,2,3,14,0,86.0
9172016,Army West Point,Delaware St.,1,3,34,11,91,0.253,32,7,9,42,3,2,8,0,47.0,27,24,97,0.031,24,3,7,42,7,0,6,1,33.0
9202016,Army West Point,Holy Cross,1,3,37,8,84,0.345,35,7,6,39,4,2,10,0,51.0,38,15,102,0.225,35,4,10,35,7,3,0,0,45.0
9242016,Army West Point,Colgate,1,4,65,24,154,0.266,65,6,7,73,12,0,16,0,79.0,49,14,146,0.24,46,12,3,57,6,1,16,1,70.0
9302016,Army West Point,American,0,3,37,18,115,0.165,33,2,9,48,3,0,8,0,43.0,40,9,108,0.287,38,3,7,54,2,3,16,0,54.0
10012016,Army West Point,Loyola Maryland,1,4,56,16,139,0.28800000000000003,53,4,7,76,8,2,18,1,71.0,44,26,156,0.115,41,8,10,60,4,1,8,0,57.0
10072016,Army West Point,Navy,0,3,34,17,117,0.145,31,2,2,37,2,1,4,5,39.0,51,11,106,0.377,49,2,5,54,2,5,6,1,61.0
10082016,Army West Point,Lafayette,1,3,43,11,98,0.327,40,14,6,48,2,2,6,2,62.0,20,14,87,0.069,18,2,3,38,14,1,4,0,25.0
10142016,Army West Point,Bucknell,1,3,47,7,92,0.435,45,5,5,41,5,3,10,0,60.0,29,17,100,0.12,28,5,3,32,5,0,8,2,38.0
10152016,Army West Point,Lehigh,1,4,63,17,153,0.301,61,5,10,61,9,3,6,0,74.0,55,19,142,0.254,52,9,5,62,5,4,10,1,73.0
10182016,Army West Point,Holy Cross,1,4,66,14,155,0.335,65,4,4,86,5,0,12,2,76.0,49,14,162,0.21600000000000005,47,5,7,62,4,4,4,1,60.0
10212016,Army West Point,Colgate,0,3,30,22,116,0.069,26,3,3,33,1,1,6,0,37.0,47,9,93,0.409,43,1,2,54,3,3,12,0,57.0
10282016,Army West Point,Loyola Maryland,1,3,39,13,97,0.268,36,8,6,41,5,2,6,2,52.0,32,19,98,0.133,29,5,6,41,8,3,6,0,43.0
10292016,Army West Point,American,0,3,34,23,100,0.11,33,6,6,35,3,2,6,2,45.0,40,12,93,0.301,37,3,5,38,6,2,18,2,54.0
11042016,Army West Point,Lafayette,1,3,45,12,103,0.32,38,6,7,57,3,1,4,1,54.0,18,16,99,0.02,18,3,1,42,6,3,4,0,26.0
11052016,Army West Point,Navy,1,5,64,23,187,0.219,59,4,11,89,5,2,8,0,74.0,57,27,192,0.156,54,5,9,86,4,1,14,0,70.0
11112016,Army West Point,Lehigh,1,4,56,25,135,0.23,56,10,6,59,4,0,10,0,71.0,51,17,139,0.245,48,4,6,51,10,6,22,0,72.0
11122016,Army West Point,Bucknell,1,3,49,14,138,0.254,46,3,6,67,2,1,6,1,56.0,38,21,137,0.124,37,2,2,69,3,2,4,0,44.0
11192016,Army West Point,Colgate,0,4,59,26,180,0.183,59,2,7,84,4,2,2,4,64.0,55,10,165,0.273,55,4,6,81,2,3,18,5,71.0
8262016,SIUE,Wright St.,1,4,50,33,163,0.104,45,7,3,69,3,2,10,0,64.0,52,31,158,0.133,49,3,4,70,7,2,12,0,63.0
8272016,SIUE,Dayton,0,4,44,27,138,0.123,42,3,3,56,7,0,20,0,57.0,57,20,142,0.261,53,7,7,56,3,1,21,1,75.5
8272016,SIUE,Toledo,0,5,62,34,194,0.14400000000000002,59,8,8,83,5,2,17,3,80.5,69,29,189,0.212,65,5,7,85,8,8,14,5,89.0
9022016,SIUE,Green Bay,0,5,68,40,188,0.149,64,6,11,81,5,5,14,3,86.0,58,26,174,0.184,56,5,14,73,6,1,20,1,74.0
9032016,SIUE,Evansville,1,3,40,13,103,0.262,38,6,8,50,1,1,6,0,50.0,28,15,101,0.129,26,1,8,43,6,0,6,0,32.0
9092016,SIUE,Columbia,1,4,63,22,157,0.261,61,4,4,79,4,2,4,4,71.0,48,21,157,0.172,45,4,6,62,4,1,12,6,59.0
9092016,SIUE,Bryant,1,4,67,14,166,0.319,62,3,6,80,4,6,12,2,82.0,53,26,181,0.149,48,4,3,71,3,0,4,4,59.0
9102016,SIUE,Manhattan,1,3,50,18,102,0.314,42,2,4,41,3,2,10,3,59.0,28,17,92,0.12,28,3,4,29,2,3,2,1,35.0
9162016,SIUE,UIC,1,4,49,23,139,0.187,46,5,6,68,4,1,24,2,67.0,47,29,151,0.119,40,4,9,61,5,2,14,0,60.0
9172016,SIUE,Bowling Green,0,3,32,21,128,0.086,32,3,6,69,1,1,6,3,39.0,43,13,127,0.236,41,1,6,74,3,2,12,3,52.0
9212016,SIUE,Eastern Ill.,1,3,39,16,96,0.24,39,5,3,53,2,3,8,1,51.0,26,18,104,0.077,22,2,7,35,5,0,8,2,32.0
9242016,SIUE,Tennessee St.,1,3,44,12,122,0.262,42,2,4,59,5,1,8,2,51.0,40,16,130,0.185,38,5,7,55,2,2,4,3,49.0
9302016,SIUE,UT Martin,1,4,57,23,153,0.222,54,6,6,71,1,0,12,5,69.0,38,22,141,0.113,36,1,10,62,6,2,12,5,47.0
10012016,SIUE,Southeast Mo. St.,1,5,54,24,158,0.19,51,8,4,55,6,1,30,1,78.0,70,29,171,0.24,67,6,7,74,8,4,4,0,82.0
10072016,SIUE,Murray St.,0,5,52,28,163,0.147,51,0,12,78,8,1,28,2,67.0,51,37,180,0.078,49,8,6,76,0,2,10,0,66.0
10082016,SIUE,Austin Peay,0,5,57,35,192,0.115,54,4,11,92,9,1,18,1,71.0,48,32,183,0.087,44,9,12,89,4,4,8,1,65.0
10142016,SIUE,Morehead St.,1,5,52,22,148,0.203,51,5,4,74,7,3,12,2,66.0,55,28,174,0.155,51,7,13,67,5,0,18,0,71.0
10152016,SIUE,Eastern Ky.,1,3,39,18,106,0.198,35,4,3,64,2,1,15,0,51.5,26,25,121,0.008,21,2,4,46,4,2,8,1,34.0
10212016,SIUE,Tennessee Tech,1,3,37,22,126,0.119,35,0,2,71,3,5,16,1,50.0,29,27,141,0.014,28,3,6,62,0,1,4,1,35.0
10222016,SIUE,Jacksonville St.,1,4,58,30,156,0.179,53,4,7,61,2,2,10,7,69.0,42,24,138,0.13,39,2,4,56,4,1,18,5,54.0
10262016,SIUE,Eastern Ill.,1,3,47,10,97,0.381,45,4,2,51,2,2,16,4,61.0,24,18,102,0.059,24,2,3,38,4,0,6,2,29.0
10292016,SIUE,Belmont,1,3,43,17,114,0.228,42,2,3,56,6,2,10,4,52.0,42,20,135,0.163,41,6,12,49,2,0,8,1,52.0
11042016,SIUE,Southeast Mo. St.,1,4,60,27,174,0.19,59,7,4,95,6,2,8,1,73.0,50,23,179,0.151,45,6,5,79,7,1,8,0,61.0
11052016,SIUE,UT Martin,1,4,57,14,156,0.276,53,5,2,79,5,2,14,0,71.0,55,26,169,0.172,51,5,8,74,5,0,10,2,65.0
11112016,SIUE,Austin Peay,1,3,45,14,137,0.226,41,2,4,71,5,5,20,1,62.0,39,25,141,0.099,36,5,3,65,2,2,6,1,49.0
11122016,SIUE,Murray St.,0,5,48,21,167,0.162,43,4,3,68,6,1,24,2,65.0,71,30,189,0.217,66,6,6,90,4,4,8,0,85.0
11172016,SIUE,Morehead St.,1,3,39,12,102,0.265,38,7,2,45,4,0,18,3,55.0,41,22,115,0.165,36,4,7,43,7,0,6,2,48.0
11182016,SIUE,Austin Peay,1,4,60,30,154,0.195,57,8,2,60,4,0,10,1,73.0,57,21,147,0.245,57,4,5,54,8,3,6,3,67.0
11192016,SIUE,Murray St.,0,5,53,28,195,0.128,49,3,6,88,2,2,18,1,67.0,75,31,221,0.199,71,2,2,102,3,1,12,1,84.0
8262016,Indiana,Northern Ky.,1,3,41,8,80,0.412,33,9,11,27,3,3,10,2,58.0,26,18,81,0.099,21,3,6,24,9,2,2,2,32.0
8272016,Indiana,Evansville,1,3,43,17,93,0.28,39,10,19,26,4,0,4,0,55.0,22,15,64,0.109,19,4,6,23,10,0,14,2,33.0
8272016,Indiana,Marshall,1,4,43,18,104,0.24,40,7,16,32,8,2,14,0,59.0,48,17,102,0.304,40,8,19,33,7,0,12,0,62.0
9022016,Indiana,San Francisco,1,4,52,21,111,0.279,47,7,12,37,5,3,10,1,67.0,41,18,102,0.225,37,5,14,27,7,7,14,0,60.0
9022016,Indiana,Campbell,1,5,67,29,145,0.262,63,10,24,53,2,6,8,0,87.0,42,24,131,0.13699999999999998,39,2,12,41,10,2,22,0,57.0
9032016,Indiana,Princeton,1,3,47,8,78,0.5,40,4,8,28,3,7,0,0,58.0,39,14,88,0.284,36,3,3,21,4,1,0,0,43.0
9032016,Indiana,Columbia,1,3,47,12,87,0.402,45,6,11,33,0,3,6,0,59.0,22,11,72,0.153,21,0,6,26,6,8,0,0,30.0
9092016,Indiana,Marist,1,3,49,22,116,0.233,44,6,11,45,3,1,10,0,61.0,22,14,88,0.091,22,3,3,38,6,4,10,0,34.0
9102016,Indiana,FGCU,0,5,67,23,149,0.295,62,6,21,55,5,0,18,0,82.0,51,19,131,0.244,47,5,12,45,6,3,8,0,63.0
