0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Fresno St. @ San Jose, Calif.",L 1 - 3,4,1,10,1,19,0.474,,,,5,1,,,,10.0,,
08/25/2017,"Pepperdine @ San Jose, Calif.",L 1 - 3,4,1,12,5,48,0.146,,1,,4,,,,,13.0,,
08/26/2017,Nevada @ San Francisco,L 1 - 3,4,1,12,6,38,0.158,1,,,8,2,,,,12.0,,
08/29/2017,@ Southern Utah,W 3 - 0,3,1,11,2,37,0.243,,,,2,,,1,,11.5,,
08/31/2017,Kansas,L 0 - 3,3,1,12,3,26,0.346,1,1,1,3,,,1,,13.5,,
09/01/2017,Montana,W 3 - 0,3,1,7,5,30,0.067,,2,,4,,,1,,9.5,,
09/02/2017,Long Beach St.,W 3 - 1,4,1,7,4,27,0.111,,,2,8,,,,,7.0,,
09/04/2017,@ Idaho St.,W 3 - 1,4,1,19,4,44,0.341,1,,,9,,2,,,21.0,,
09/05/2017,@ Utah St.,W 3 - 1,4,1,13,5,34,0.235,,1,1,10,2,,,,14.0,,
09/08/2017,"Lehigh @ Fort Worth, Texas",L 0 - 3,3,1,6,3,21,0.143,,1,,3,1,,,2,7.0,,
09/09/2017,"Duke @ Fort Worth, Texas",L 2 - 3,5,1,19,4,42,0.357,1,,3,3,1,,4,1,21.0,,
09/09/2017,@ TCU,L 0 - 3,3,1,8,5,20,0.150,,,1,5,1,,1,,8.5,,
09/13/2017,@ Weber St.,L 1 - 3,4,1,20,5,42,0.357,,1,,9,,,,,21.0,,
09/15/2017,Utah,L 1 - 3,4,1,15,6,40,0.225,1,,1,8,,,1,,15.5,,
09/16/2017,BYU,L 1 - 3,4,1,12,7,31,0.161,1,,3,9,2,1,2,,14.0,,
09/23/2017,@ Seattle U,W 3 - 0,3,1,11,6,28,0.179,,,,10,4,,3,,12.5,,
09/28/2017,@ Grand Canyon,W 3 - 1,4,1,22,2,48,0.417,,1,,8,1,,1,2,23.5,1,
09/30/2017,@ CSU Bakersfield,L 2 - 3,5,1,19,5,68,0.206,,,1,11,1,,4,2,21.0,,
10/05/2017,UTRGV,L 1 - 3,4,1,15,5,49,0.204,,2,2,12,2,,,1,17.0,,
10/07/2017,New Mexico St.,W 3 - 2,5,1,14,8,48,0.125,2,,1,6,,,1,,14.5,,
10/12/2017,@ Chicago St.,W 3 - 0,3,1,14,5,33,0.273,1,,1,5,5/,,,,14.0,,
10/14/2017,@ Kansas City,W 3 - 1,4,1,13,2,37,0.297,,3,2,11,3,1,,,17.0,,
10/21/2017,Seattle U,L 2 - 3,5,1,9,6,34,0.088,2,1,1,10,,,4,1,12.0,,
10/26/2017,CSU Bakersfield,W 3 - 0,3,1,7,5,27,0.074,,,,8,,,6,1,10.0,,
10/28/2017,Grand Canyon,W 3 - 0,3,1,6,2,24,0.167,1,,,13,2,,1,,6.5,,
11/02/2017,@ New Mexico St.,L 0 - 3,3,1,13,5,35,0.229,,,1,5,1,,1,,13.5,,
11/04/2017,@ UTRGV,L 0 - 3,3,1,13,4,29,0.310,,1,,15,2,,1,,14.5,,
11/09/2017,Kansas City,W 3 - 0,3,1,10,6,28,0.143,,,,3,,,1,1,10.5,,
11/11/2017,Chicago St.,W 3 - 1,4,1,17,7,45,0.222,,,,3,2,,1,,17.5,,
11/16/2017,"Kansas City @ Edinburg, TX",W 3 - 1,4,1,13,6,54,0.130,1,,1,10,1,1,2,,15.0,,
11/17/2017,@ UTRGV,L 1 - 3,4,1,10,8,41,0.049,1,2,,13,,1,4,,15.0,,
