0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Ohio @ Columbus, Ohio",W 3 - 1,,4,1,11,3,26,0.308,,,,,,,2,,12.0,,
08/25/2018,@ Ohio St.,L 0 - 3,,3,1,3,4,13,-0.077,,,,,,,,,3.0,,
08/25/2018,"Albany (NY) @ Columbus, Ohio",W 3 - 1,,4,1,5,1,17,0.235,1,,,,,,7,,8.5,,
08/31/2018,"Indiana @ University Park, Pa.",W 3 - 0,,3,1,13,2,19,0.579,,,,,,,4,,15.0,,
09/01/2018,"Temple @ University Park, Pa.",W 3 - 0,,3,1,2,1,12,0.083,,,,1,,,1,,2.5,,
09/01/2018,@ Penn St.,L 0 - 3,,3,1,1,1,9,,,,,1,,,1,,1.5,,
09/06/2018,Pepperdine,W 3 - 0,,3,1,7,1,14,0.429,,,,,,,4,,9.0,,
09/07/2018,Nicholls St.,W 3 - 0,,2,1,2,3,8,-0.125,,,,,,,1,,2.5,,
09/07/2018,Missouri St.,L 2 - 3,,5,1,5,0,14,0.357,,,,,,,2,,6.0,,
09/14/2018,@ Oklahoma,L 2 - 3,,5,1,6,2,20,0.200,,,,,,1,2,,8.0,,
09/15/2018,@ Oklahoma,L 1 - 3,,4,1,11,2,20,0.450,,,,1,,,2,,12.0,,
09/15/2018,Northwestern St. @ McCasland FieldHouse,W 3 - 1,,4,1,8,1,22,0.318,,,,,,1,1,1,9.5,,
09/19/2018,Arkansas,W 3 - 0,,3,1,2,4,13,-0.154,,,,1,,,2,,3.0,,
09/23/2018,Georgia,W 3 - 2,,5,1,9,2,22,0.318,,,,,,1,8,,14.0,,
09/30/2018,@ LSU,W 3 - 2,,3,1,0,1,9,-0.111,,,,1,,,2,,1.0,,
10/05/2018,@ Florida,L 2 - 3,,5,1,6,3,20,0.150,,,,,1,,2,,7.0,,
10/07/2018,@ South Carolina,L 1 - 3,,4,1,11,1,19,0.526,1,,,1,,,3,,12.5,1,
10/12/2018,Auburn,W 3 - 0,,3,1,8,0,13,0.615,,,,,,,3,1,9.5,1,
10/14/2018,@ Georgia,W 3 - 2,,5,1,11,3,25,0.320,,,,,,,6,,14.0,1,
10/19/2018,Tennessee,L 2 - 3,,5,1,3,1,23,0.087,,,,1,,,3,,4.5,,
10/21/2018,Kentucky,L 2 - 3,,5,1,7,2,18,0.278,,,,1,,1,5,,10.5,,
10/26/2018,Alabama,L 2 - 3,,5,1,13,5,26,0.308,1,,,1,,,7,,16.5,,
10/28/2018,@ Missouri,L 2 - 3,,5,1,15,4,25,0.440,,,,,,,4,,17.0,,
10/31/2018,@ Auburn,W 3 - 1,,4,1,6,2,12,0.333,,,,1,,,2,,7.0,,
11/04/2018,@ Tennessee,L 1 - 3,,4,1,10,1,15,0.600,,,,,,1,1,1,11.5,,
11/09/2018,South Carolina,L 2 - 3,,4,1,3,4,17,-0.059,,,,1,,,3,,4.5,,
11/11/2018,Ole Miss,W 3 - 1,,4,1,10,2,19,0.421,1,,,,,1,5,1,13.5,,
11/18/2018,@ Mississippi St.,W 3 - 1,,4,1,11,3,24,0.333,1,,,2,,,2,,12.0,,
11/21/2018,@ Alabama,W 3 - 0,,3,1,1,1,8,,,,,1,,,1,,1.5,,
11/23/2018,LSU,W 3 - 2,,3,1,1,1,5,,,,,,,,1,,1.5,,
