0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ Boston College,L 0 - 3,,3,1,0,0,0,,1,,,2,,,,,,,
08/25/2018,"Providence @ Chesnut Hill, Mass.",L 0 - 3,,3,1,0,0,0,,,1,,3,3,,,,1.0,,
08/29/2018,Central Conn. St.,W 3 - 0,,3,1,0,0,0,,1,,,4,,,,,,,
08/31/2018,"Sacred Heart @ New Haven, Conn.",L 2 - 3,,5,1,1,0,1,1.000,1,,,6,3,,,,1.0,,
09/01/2018,"Fairfield @ Hamden, Conn.",W 3 - 0,,3,1,0,0,0,,1,,,3,,,,,,,
09/07/2018,Niagara,W 3 - 0,,3,1,0,0,0,,,,,5,,,,,,,
09/08/2018,Brown,W 3 - 2,,5,1,0,0,0,,,,,8,1,,,,,,
09/08/2018,Bucknell,W 3 - 0,,3,1,0,0,0,,,,,3,,,,,,,
09/14/2018,"Fairleigh Dickinson @ Easton, Pa.",W 3 - 0,,3,1,0,0,0,,,,,4,,,,,,,
09/14/2018,"Delaware St. @ Easton, Pa.",W 3 - 0,,3,1,0,0,0,,,,,3,,,,,,,
09/15/2018,@ Lafayette,L 1 - 3,,4,1,0,0,0,,1,,,5,3,,,,,,
09/21/2018,Stony Brook,L 0 - 3,,3,1,0,0,0,,,,,2,2,,,,,,
09/25/2018,Bryant,L 1 - 3,,3,1,0,0,0,,,,,2,,,,,,,
09/28/2018,@ New Hampshire,L 0 - 3,,3,1,0,0,0,,,,,4,1,,,,,,
09/30/2018,@ UMass Lowell,W 3 - 0,,2,1,0,0,0,,,,,2,,,,,,,
10/07/2018,Albany (NY),L 0 - 3,,2,1,0,0,0,,,,,1,2,,,,,,
10/12/2018,UMBC,L 2 - 3,,5,1,0,0,0,,,1,,17,2,,,,1.0,,
10/14/2018,Binghamton,W 3 - 1,,4,1,0,0,0,,,,,8,5,,,,,,
10/18/2018,@ Stony Brook,L 0 - 3,,3,1,0,0,0,,,1,,1,3,,,,1.0,,
10/26/2018,UMass Lowell,W 3 - 1,,4,1,0,0,0,,,,,4,2,,,,,,
10/28/2018,New Hampshire,L 0 - 3,,3,1,0,0,0,,,,,6,1,,,,,,
11/02/2018,@ Albany (NY),L 0 - 3,,3,1,0,0,2,,,,2,2,,,,,,,
11/09/2018,@ Binghamton,W 3 - 1,,4,1,0,0,0,,,,1,6,,,,,,,
11/11/2018,@ UMBC,L 0 - 3,,3,1,0,0,0,,,,,1,,,,,,,
11/16/2018,@ Stony Brook,L 0 - 3,,3,1,0,0,0,,,,,2,1,,,,,,
