0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Rice @ Provo, Utah",W 3 - 1,4,1,4,2,11,0.182,54,1,,11,,1,2,,7.0,,
08/27/2016,"Utah Valley @ Provo, Utah",W 3 - 0,3,1,4,1,7,0.429,35,1,,5,,,2,,6.0,,
08/27/2016,@ BYU,L 0 - 3,3,1,2,1,6,0.167,31,,,5,,1,1,,3.5,1,
09/02/2016,"Western Ky. @ St. Louis, Mo.",W 3 - 1,4,1,3,0,5,0.600,47,1,1,19,,,1,,4.5,,
09/03/2016,@ Saint Louis,W 3 - 1,4,1,2,0,5,0.400,40,3,,5,1,,2,1,6.0,1,
09/03/2016,"Arkansas St. @ St. Louis, Mo.",L 2 - 3,5,1,2,1,7,0.143,46,1,1,7,,,1,2,3.5,1,
09/10/2016,"Purdue @ Stanford, Calif.",L 1 - 3,4,1,1,1,8,,43,1,1,4,,1,,2,3.0,,
09/11/2016,@ Stanford,L 2 - 3,5,1,1,1,6,,49,1,,12,,1,1,,3.5,1,
09/16/2016,"Grand Canyon @ Sacramento, Calif.",W 3 - 1,4,1,1,2,7,-0.143,44,1,3,11,,,1,1,2.5,,
09/17/2016,@ Sacramento St.,W 3 - 0,3,1,1,0,4,0.250,35,2,,8,,,1,1,3.5,,
09/17/2016,"Nevada @ Sacramento, Calif.",W 3 - 1,4,1,4,0,5,0.800,59,2,,11,,1,2,1,8.0,2,
09/24/2016,Hawaii,L 1 - 3,4,1,4,1,7,0.429,42,1,,8,,,3,1,6.5,1,
09/30/2016,@ Long Beach St.,L 0 - 3,3,1,2,2,4,,29,,,11,,,2,2,3.0,,
10/01/2016,@ CSUN,W 3 - 2,5,1,4,1,9,0.333,65/,1,,13,,,4,,7.0,,
10/06/2016,UC Irvine,W 3 - 0,3,1,1,0,4,0.250,41,,1,8,,,2,,2.0,,
10/08/2016,@ UC Santa Barbara,W 3 - 0,3,1,1,1,7,,36,,1,9,,1,,,2.0,,
10/14/2016,@ Cal St. Fullerton,W 3 - 0,3,1,1,2,4,-0.250,38,1,,7,,,1,,2.5,,
10/15/2016,@ UC Riverside,W 3 - 0,3,1,0,0,4,,38,1,,5,,,2,,2.0,,
10/21/2016,CSUN,W 3 - 1,4,1,2,0,3,0.667,49,1,2,9,,,1,1,3.5,,
10/22/2016,Long Beach St.,L 1 - 3,4,1,1,1,3,,49,1,1,13,,,2,,3.0,,
10/28/2016,UC Santa Barbara,L 0 - 3,3,1,1,0,2,0.500,30,,2,14,,,2,,2.0,,
11/03/2016,@ UC Irvine,W 3 - 1,4,1,2,1,7,0.143,57,1,,10,,,1,,3.5,,
11/05/2016,@ UC Davis,W 3 - 2,5,1,1,1,5,,55,,,17,,,2,,2.0,,
11/11/2016,UC Riverside,W 3 - 0,3,1,1,1,2,,33,1,1,10,,,2,,3.0,1,
11/12/2016,Cal St. Fullerton,W 3 - 0,3,1,0,2,4,-0.500,39,,1,8,,,,,,1,
11/17/2016,@ Hawaii,L 0 - 3,3,1,1,1,3,,28,,,8,1,,1,1,1.5,,
11/22/2016,UC Davis,W 3 - 0,3,1,0,0,4,,40,1,1,5,,,,,1.0,,
