0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Bethune-Cookman @ Boca Raton, Fla.",W 3 - 0,3,1,7,2,14,0.357,1,,,2,,,1,,7.5,,
08/26/2016,"Drake @ Boca Raton, Fla.",L 1 - 3,4,1,5,1,15,0.267,,2,2,2,,,4,,9.0,,
08/27/2016,"North Florida @ Boca Raton, Fla.",W 3 - 1,4,1,5,1,13,0.308,,1,2,2,,,2,,7.0,,
08/27/2016,@ Fla. Atlantic,W 3 - 1,4,1,3,3,10,,,,1,4,,,1,,3.5,,
09/02/2016,"Washington St. @ Long Beach, Calif.",L 0 - 3,3,1,3,3,14,,,,1,2,,1,,,4.0,,
09/02/2016,@ UC Irvine,L 1 - 3,4,1,1,2,23,-0.043,,,2,1,1,,3,1,2.5,,
09/03/2016,"California @ Irvine, Calif.",L 2 - 3,5,1,12,4,32,0.250,2,,,,,,3,1,13.5,,
09/09/2016,Fordham,W 3 - 1,4,1,10,7,31,0.097,,,,2,,,1,1,10.5,,
09/10/2016,Binghamton,W 3 - 0,3,1,11,5,26,0.231,,,,,1,,,,11.0,,
09/10/2016,Presbyterian,W 3 - 0,3,1,2,3,8,-0.125,,,,,,,,,2.0,,
09/13/2016,@ UMass Lowell,W 3 - 0,2,1,4,3,15,0.067,,,,,,1,1,,5.5,,
09/17/2016,@ Harvard,W 3 - 1,2,1,0,5,7,-0.714,,,1,,,,,,,,
09/18/2016,@ Boston College,W 3 - 0,,,,,,,,,,,,,,,,,
09/20/2016,@ New Hampshire,W 3 - 1,,,,,,,,,,,,,,,,,
09/23/2016,@ UNCW,W 3 - 1,1,1,0,0,1,,,,,,,,,,,,
09/25/2016,@ Col. of Charleston,L 0 - 3,2,1,2,1,8,0.125,,,,1,,,1,,2.5,,
09/30/2016,William & Mary,W 3 - 0,3,1,9,2,21,0.333,,,,2,,,2,,10.0,,
10/02/2016,James Madison,W 3 - 1,4,1,1,1,13,,,,,1,,,,,1.0,,
10/07/2016,Elon,W 3 - 2,,,,,,,,,,,,,,,,,
10/08/2016,Towson,W 3 - 2,1,1,1,3,4,-0.500,,,,,,,,,1.0,,
10/10/2016,Delaware,W 3 - 0,1,1,0,0,0,,,,,,,,,,,,
10/15/2016,Hofstra,W 3 - 0,,,,,,,,,,,,,,,,,
10/20/2016,@ James Madison,L 1 - 3,,,,,,,,,,,,,,,,,
10/22/2016,@ William & Mary,W 3 - 2,3,1,2,1,11,0.091,,,1,1,,,1,1,2.5,,
10/26/2016,@ Hofstra,L 2 - 3,1,1,0,0,0,,,,,,,,,,,,
10/28/2016,Col. of Charleston,W 3 - 1,4,1,9,1,16,0.500,,,,1,,1,,2,10.0,,
10/30/2016,UNCW,W 3 - 0,,,,,,,,,,,,,,,,,
11/04/2016,@ Delaware,L 2 - 3,1,1,0,0,1,,,,,,,,,,,,
11/06/2016,@ Towson,L 1 - 3,1,1,0,0,3,,,,,,,,,,,,
11/13/2016,@ Elon,L 2 - 3,5,1,13,3,36,0.278,,,,1,,,,,13.0,,
11/18/2016,"Delaware @ Wilmington, N.C.",L 0 - 3,2,1,3,7,14,-0.286,,,,1,,,1,,3.5,,
