0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"LIU @ Chestnut Hill, Mass.",W 3 - 2,5,,64,26,145,0.262,56,9,15,55,1,1,14,2,81.0,,
08/27/2016,@ Boston College,W 3 - 0,3,,50,18,120,0.267,45,4,12,49,4,,16,2,62.0,3,
08/28/2016,@ Hartford,W 3 - 0,3,,40,21,115,0.165,40,4,9,45,3,2,12,2,52.0,,
08/29/2016,@ New Hampshire,W 3 - 0,3,,39,12,105,0.257,34,8,4,51,4,,8,1,51.0,,
09/02/2016,Portland St.,W 3 - 2,5,,54,24,112,0.268,49,7,3,43,6,1,24,,74.0,1,
09/02/2016,DePaul,L 1 - 3,4,,48,22,107,0.243,46,12,9,28,7,1,10,1,66.0,1,
09/03/2016,Portland,L 0 - 3,3,,29,21,90,0.089,25,4,4,32,7,,12,,39.0,,
09/09/2016,"Texas Southern @ San Antonio, TX",W 3 - 0,3,,44,4,88,0.455,40,9,10,41,,3,6,1,59.0,3,
09/10/2016,@ UIW,W 3 - 0,3,,44,20,109,0.220,43,4,9,48,4,3,10,,56.0,,
09/10/2016,"Prairie View @ San Antonio, TX",W 3 - 0,3,,37,10,74,0.365,34,15/,6,40,3,,6,,55.0,,
09/15/2016,UC Irvine,W 3 - 1,4,,58,21,133,0.278,55,10,12,50,6,3,16,,79.0,1,
09/22/2016,@ Colorado St.,L 1 - 3,4,,50,23,121,0.223,45,2,3,50,4,,4,,54.0,2,
09/24/2016,@ Wyoming,L 0 - 3,3,,28,27,102,0.010,24,4,4,35,3,4,6,4,39.0,,
09/29/2016,UNLV,L 2 - 3,5,,56,21,160,0.219,52,9,9,53,5,3,10,,73.0,1,
10/01/2016,New Mexico,W 3 - 0,3,,45,19,86,0.302,44,8,6,34,5,2,16,,63.0,,
10/06/2016,@ San Diego St.,L 1 - 3,4,,40,27,117,0.111,37,1,11,44,5,7,18,2,57.0,3,
10/08/2016,@ Nevada,L 2 - 3,5,,57,27,144,0.208,53,6,4,44,4,7,12,1,76.0,1,
10/13/2016,Air Force,W 3 - 2,5,,63,32,165,0.188,60,9,8,64,9,2,16,1,82.0,1,
10/15/2016,Boise St.,L 0 - 3,3,,40,16,104,0.231,37,5,3,39,6,2,2,1,48.0,,
10/20/2016,Wyoming,W 3 - 2,5,,59,26,137,0.241,54,11,10,47,6,,16,,78.0,1,
10/22/2016,Colorado St.,L 0 - 3,3,,40,25,104,0.144,39,1,2,40,4,,14,,48.0,,
10/27/2016,@ New Mexico,L 2 - 3,5,,62,36,160,0.163,57,3,13,54,3,,6,1,68.0,2,
10/29/2016,@ UNLV,L 0 - 3,3,,40,23,109,0.156,36,2,2,38,2,1,2,2,44.0,1,
11/03/2016,Nevada,L 0 - 3,3,,32,25,116,0.060,28,3,4,40,4,3,12,,44.0,1,
11/05/2016,San Diego St.,W 3 - 1,4,,47,27,162,0.123,45,10,4,60,4,4,20,1,71.0,,
11/10/2016,@ Boise St.,L 0 - 3,3,,30,19,98,0.112,27,2,2,31,7,3,8,2,39.0,,
11/12/2016,@ Air Force,L 0 - 3,3,,27,24,96,0.031,26,5,3,38,11,1,10,1,38.0,,
11/16/2016,Utah St.,W 3 - 1,4,,65,22,159,0.270,59,5,9,64,5,4,20,,84.0,,
11/22/2016,@ San Jose St.,W 3 - 1,4,,50,20,132,0.227,45,8,9,47,5,1,20,1,69.0,1,
