Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Holden, Chloee",Fr,OH,5-8,115,0,115,30.0,12.0,248,121,738,0.172,6.0,5.0,10.0,69.0,9.0,4.0,32.0,1.0,273.0,,
15,"Ramon, Monica",So,DS,5-4,115,0,115,30.0,,5,4,47,0.021,93.0,19.0,21.0,441.0,73.0,,,1.0,24.0,,
9,"Alcazar, Savannah",Fr,MB,5-11,114,0,114,30.0,29.0,155,94,447,0.136,7.0,2.0,9.0,46.0,3.0,4.0,60.0,4.0,191.0,1.0,
14,"Odom, Madi",Sr,OH,6-0,113,0,113,29.0,27.0,198,117,710,0.114,18.0,30.0,32.0,344.0,49.0,2.0,22.0,1.0,241.0,1.0,
6,"Bunn, Rachael",Sr,MB,6-2,111,0,111,30.0,29.0,151,64,379,0.23,10.0,7.0,36.0,67.0,,11.0,52.0,4.0,195.0,1.0,
3,"Stock, Macey",So,DS,5-2,106,0,106,28.0,9.0,2,3,22,-0.045,13.0,18.0,28.0,266.0,32.0,,,,20.0,3.0,
7,"Purcell, Elyssa",Fr,S,5-10,105,0,105,28.0,26.0,187,111,524,0.145,413.0,31.0,44.0,253.0,1.0,1.0,35.0,3.0,236.5,63.0,8.0
5,"Hartley, Parrie",Sr,OH,5-10,88,0,88,27.0,14.0,156,87,485,0.142,12.0,6.0,10.0,97.0,24.0,1.0,11.0,,168.5,1.0,
13,"Bullock, Landry",Sr,MB,6-0,83,0,83,26.0,11.0,177,83,582,0.162,2.0,,,32.0,5.0,5.0,22.0,1.0,193.0,,
21,"Edo, Jodi",Fr,MB,5-9,27,0,27,14.0,3.0,20,23,86,-0.035,2.0,,,4.0,,2.0,6.0,2.0,25.0,,
8,"Ramsey, Sky",Fr,OH,5-11,19,0,19,12.0,,4,12,48,-0.16699999999999998,1.0,,,4.0,,1.0,,,5.0,,
16,"Waddell, Emily",Fr,MB,5-11,8,0,8,6.0,,0,0,0,,3.0,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,43,21.0,,0,0,0,,,,,,31.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1323,724,4136,0.145,1236.0,132.0,243.0,1825.0,227.0,31.0,246.0,18.0,1609.0,110.0,
-,Opponent Totals,-,-,-,-,-,119,,,1357,542,3986,0.204,1230.0,227.0,213.0,1763.0,132.0,48.0,491.0,36.0,1877.5,57.0,
