0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,Toledo @ Wright State,W 3 - 0,3,1,1,0,1,1.000,2,,2,11,,,,,1.0,,
08/27/2016,@ Wright St.,W 3 - 0,3,1,0,0,1,,4,,,22,,,,,,,
08/27/2016,SIUE @ Wright State,W 3 - 1,4,1,0,0,0,,5,1,1,25,,,,,1.0,,
08/30/2016,Miami (OH),W 3 - 1,4,1,0,0,0,,5,1,1,31,1,,,,1.0,,
09/02/2016,Xavier,W 3 - 1,4,1,0,0,0,,8,2,1,19,1,,,,2.0,,
09/03/2016,Chattanooga,W 3 - 0,3,1,0,0,1,,4,,1,10,,,,,,,
09/03/2016,Northwestern,W 3 - 2,5,1,0,0,0,,5,,1,21,,,,,,1,
09/09/2016,"Kent St. @ Evansville, Ind.",W 3 - 0,3,1,0,0,0,,2,,3,19,,,,,,,
09/10/2016,@ Evansville,W 3 - 0,3,1,0,1,1,-1.000,3,1,,10,,,,,1.0,,
09/10/2016,"Austin Peay @ Evansville, IN",W 3 - 0,3,1,0,0,0,,1,1,1,21,,,,,1.0,,
09/13/2016,@ IUPUI,W 3 - 0,3,1,0,0,1,,4,2,,19,,,,,2.0,,
09/16/2016,LMU (CA),L 0 - 3,3,1,0,0,0,,2,1,,17,1,,,,1.0,,
09/17/2016,Southern Ill.,W 3 - 0,3,1,0,0,1,,4,1,1,16,,,,,1.0,,
09/17/2016,Youngstown St.,W 3 - 0,3,1,0,0,0,,5,2,1,13,,,,,2.0,,
09/23/2016,George Washington,W 3 - 1,4,1,0,0,0,,5,3,1,18,,,,,3.0,,
09/25/2016,George Mason,W 3 - 1,4,1,0,0,0,,3,3,,12,,,,,3.0,,
10/01/2016,@ Saint Louis,W 3 - 0,3,1,0,0,0,,1,1,2,18,,,,,1.0,,
10/07/2016,@ Rhode Island,W 3 - 1,4,1,0,0,0,,1,,1,10,,,,,,,
10/08/2016,@ Fordham,W 3 - 0,3,1,0,0,0,,4,1,2,13,,,,,1.0,,
10/14/2016,@ VCU,W 3 - 1,4,1,0,0,0,,2,2,1,16,1,,,,2.0,1,
10/16/2016,@ Davidson,W 3 - 0,3,1,0,0,0,,6,1,1,13,1,,,,1.0,,
10/21/2016,La Salle,W 3 - 0,3,1,0,0,0,,2,1,,13,,,,,1.0,,
10/23/2016,Duquesne,W 3 - 1,4,1,0,0,0,,1,,1,36,,,,,,,
10/26/2016,@ Morehead St.,W 3 - 0,3,1,0,0,0,,2,,,14,,,,,,,
10/28/2016,Saint Louis,W 3 - 0,3,1,0,0,0,,1,1,2,15,,,,,1.0,,
11/04/2016,@ Duquesne,W 3 - 1,4,1,0,0,0,,1,1,1,36,,,,,1.0,,
11/06/2016,@ La Salle,W 3 - 0,3,1,0,0,0,,4,,2,15,1,,,,,,
11/11/2016,Davidson,W 3 - 0,3,1,0,0,0,,3,,2,4,,,,,,,
11/13/2016,VCU,W 3 - 1,4,1,0,0,0,,3,4,1,20,,,,,4.0,,
11/19/2016,"VCU @ St. Louis, Mo.",W 3 - 2,5,1,0,0,0,,7,3,,13,1,,,,3.0,,
11/20/2016,Saint Louis,W 3 - 2,5,1,0,0,0,,5,,2,24,,,,,,,
12/02/2016,"Pittsburgh @ University Park, PA",L 1 - 3,4,1,0,0,0,,1,,1,16,,,,,,,
