0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Mercer @ Charlotte, N.C.",W 3 - 1,4,1,0,0,0,,6,1,3,15,1,,,,1.0,,
08/26/2016,"South Fla. @ Charlotte, N.C.",L 0 - 3,3,1,0,0,0,,4,,,17,1,,,,,,
08/27/2016,"Elon @ Charlotte, N.C.",L 2 - 3,5,1,0,0,2,,5,,1,30,3,,,,,,
09/02/2016,Princeton,L 1 - 3,1,1,0,0,0,,,,1,2,,,,,,,
09/02/2016,Indiana @ Sobranto Center,L 2 - 3,5,1,0,1,1,-1.000,3,,2,11,3,,,,,,
09/03/2016,@ San Francisco,W 3 - 2,5,1,0,0,0,,6,1,2,20,,,,,1.0,,
09/03/2016,"Columbia @ San Francisco, Calif",W 3 - 0,3,1,0,0,0,,5,1,3,7,1,,,,1.0,,
09/09/2016,Navy,L 1 - 3,4,1,0,0,0,,2,,1,18,1,,,,,,
09/10/2016,South Carolina St.,W 3 - 0,2,1,0,0,0,,1,2,2,4,1,,,,2.0,,
09/10/2016,East Carolina,L 2 - 3,5,1,0,0,0,,4,2,3,23,,,,,2.0,,
09/13/2016,@ UNCW,L 0 - 3,3,1,0,0,0,,2,2,,13,4,,,,2.0,,
09/16/2016,@ Duke,L 0 - 3,3,1,0,0,1,,1,,1,13,,,,,,,
09/17/2016,@ NC State,L 1 - 3,4,1,1,0,3,0.333,,,2,26,1,,,,1.0,,
09/20/2016,N.C. A&T,W 3 - 0,3,1,0,0,1,,2,1,2,10,1,,,,1.0,1,
09/23/2016,UNC Asheville,W 3 - 0,3,1,0,0,0,,,1,2,13,2,,,,1.0,,
09/24/2016,Radford,L 1 - 3,4,1,0,0,2,,2,2,3,21,,,,,2.0,,
09/30/2016,@ Winthrop,W 3 - 0,3,1,0,0,1,,2,6,1,12,,,,,6.0,,
10/01/2016,@ Charleston So.,L 2 - 3,5,1,0,1,2,-0.500,8,1,2,25,,,,,1.0,,
10/04/2016,High Point,L 2 - 3,5,1,0,1,1,-1.000,1,2,3,14,2,,,,2.0,,
10/08/2016,Presbyterian,W 3 - 0,3,1,0,0,1,,3,1,4,14,,,,,1.0,,
10/10/2016,@ Liberty,L 0 - 3,3,1,0,0,0,,6,,1,17,,,,,,,
10/15/2016,@ Gardner-Webb,W 3 - 0,3,1,0,0,0,,1,1,1,14,,,,,1.0,,
10/18/2016,@ High Point,W 3 - 2,5,1,0,0,0,,3,3,1,28,1,,,,3.0,,
10/22/2016,@ Presbyterian,W 3 - 0,3,1,0,0,0,,2,5,2,19,1,,,,5.0,,
10/28/2016,Winthrop,L 2 - 3,5,1,0,0,1,,1,,1,13,5,,,,,,
10/29/2016,Charleston So.,W 3 - 2,5,1,1,0,4,0.250,5,2,3,30,1,,,,3.0,,
11/01/2016,Liberty,W 3 - 0,3,1,0,0,1,,4,2,2,16,1,,,,2.0,,
11/04/2016,@ Radford,L 1 - 3,4,1,0,0,0,,3,4,3,19,3,,,,4.0,,
11/05/2016,@ UNC Asheville,W 3 - 1,4,1,0,0,0,,,,3,20,1,,,,,,
11/12/2016,Gardner-Webb,W 3 - 1,4,1,0,0,0,,3,2,5,35,1,,,,2.0,,
11/18/2016,"Charleston So. @ Lynchburg, Va.",W 3 - 1,4,1,0,0,0,,2,2,1,22,1,,,,2.0,,
11/19/2016,"Radford @ Lynchburg, Va.",L 1 - 3,4,1,0,0,1,,5,1,2,25,1,,,,1.0,,
