Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
22,"Ishida, Jordan",Fr,L,5-6,101,0,101,29.0,,9,3,28,0.214,55.0,17.0,35.0,340.0,41.0,,,,26.0,3.0,
2,"Jackson, Dakota",Fr,DS,6-1,100,0,100,29.0,26.0,251,97,821,0.188,4.0,15.0,38.0,141.0,23.0,4.0,30.0,4.0,285.0,1.0,
12,"Parker, Tyla",Fr,S,5-7,97,0,97,29.0,16.0,4,3,22,0.045,162.0,13.0,12.0,137.0,13.0,1.0,2.0,1.0,19.0,18.0,
23,"Pethokoukis, Samantha",Sr,MB,6-2,95,0,95,29.0,28.0,169,56,396,0.285,8.0,20.0,15.0,32.0,3.0,5.0,65.0,8.0,226.5,,
9,"Ivanovic, Antonija",Jr,RS,6-0,88,0,88,25.0,24.0,205,130,618,0.121,22.0,18.0,30.0,224.0,53.0,,20.0,,233.0,1.0,
11,"Rodriguez, Karli",Sr,MB,6-0,82,0,82,29.0,19.0,101,56,241,0.187,2.0,,2.0,14.0,1.0,3.0,33.0,4.0,120.5,2.0,
21,"Eblin, Jess",Fr,S,6-0,78,0,78,22.0,21.0,22,14,99,0.081,676.0,34.0,51.0,123.0,1.0,1.0,22.0,6.0,68.0,28.0,
8,"Davila, Camila",So,DS,5-2,62,0,62,25.0,2.0,0,2,4,-0.5,5.0,6.0,12.0,79.0,12.0,,,,6.0,1.0,
14,"Herrick, Brittney",Jr,MB,6-0,55,0,55,24.0,13.0,48,40,177,0.045,,1.0,4.0,18.0,,,20.0,2.0,59.0,,
7,"Deobler, Nicole",Fr,OH,6-0,52,0,52,18.0,14.0,109,89,368,0.054000000000000006,3.0,24.0,27.0,83.0,12.0,1.0,15.0,3.0,141.5,,
3,"Nicic, Katarina",Jr,OH,6-0,32,0,32,16.0,1.0,35,22,125,0.10400000000000001,2.0,4.0,3.0,10.0,4.0,2.0,4.0,,43.0,,
42,"Burzynski, Julia",So,OH,6-1,31,0,31,18.0,5.0,38,32,112,0.054000000000000006,1.0,12.0,15.0,31.0,7.0,,3.0,3.0,51.5,,
13,"Rogers, Brooke",Fr,MB,6-3,25,0,25,15.0,1.0,17,13,67,0.06,1.0,,,4.0,,3.0,8.0,,24.0,,
20,"Torre, Justine",So,RS,6-2,21,0,21,13.0,,3,8,30,-0.16699999999999998,1.0,1.0,,3.0,,,4.0,,6.0,,
5,"Chaney, Kelly",So,MB,6-3,17,0,17,13.0,4.0,12,7,41,0.122,1.0,,,2.0,,,4.0,3.0,14.0,,
-,TEAM,-,-,-,-,-,29,19.0,,0,0,0,,,,,,26.0,,,,,,
-,Totals,-,-,-,-,-,101,,,1023,572,3149,0.14300000000000002,943.0,165.0,244.0,1241.0,196.0,20.0,230.0,34.0,1323.0,54.0,
-,Opponent Totals,-,-,-,-,-,101,,,1239,475,3165,0.24100000000000002,1135.0,196.0,212.0,1353.0,164.0,33.0,321.0,32.0,1628.5,14.0,
