Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
19,"Bellinger, Maria",So,OH,6-1,96,0,96,26.0,26.0,360,168,1051,0.183,14.0,18.0,20.0,233.0,79.0,6.0,30.0,4.0,399.0,2.0,
16,"Judge, Maddie",Fr,L/DS,5-4,95,0,95,26.0,2.0,1,0,2,0.5,53.0,9.0,13.0,319.0,30.0,,,,10.0,,
15,"Robinson, Daria",Sr,MH,6-0,95,0,95,26.0,13.0,146,94,404,0.129,1.0,6.0,27.0,30.0,1.0,6.0,54.0,7.0,185.0,,
4,"Skryd, Abby",Jr,S,5-7,91,0,91,25.0,13.0,8,12,38,-0.105,487.0,14.0,48.0,156.0,,,8.0,,26.0,50.0,
7,"Roberts, Courtnie",Fr,S,5-10,88,0,88,26.0,13.0,31,20,133,0.083,405.0,10.0,11.0,142.0,,,11.0,2.0,46.5,8.0,
12,"Luckett, Raven",Jr,OH,5-9,84,0,84,24.0,21.0,83,30,211,0.251,,5.0,18.0,16.0,,2.0,46.0,11.0,113.0,1.0,
3,"Robertson, Brooke",Jr,OH,6-1,75,0,75,22.0,21.0,166,85,617,0.131,3.0,11.0,15.0,140.0,22.0,1.0,12.0,5.0,184.0,2.0,
20,"Pearlman, Bailey",So,RS,6-1,75,0,75,23.0,19.0,135,81,441,0.122,2.0,,4.0,32.0,,1.0,35.0,8.0,153.5,3.0,
10,"Hayes, Julia",So,MH,6-1,75,0,75,20.0,20.0,51,41,156,0.064,1.0,,,7.0,3.0,3.0,64.0,6.0,86.0,,
5,"Rasmussen, Kori",So,OH,5-9,68,0,68,23.0,5.0,3,3,8,0.0,4.0,10.0,16.0,134.0,14.0,,1.0,,13.5,1.0,
6,"Lewis, Gina",So,DS,5-8,33,0,33,11.0,,0,0,0,,3.0,1.0,2.0,22.0,3.0,,,,1.0,,
8,"Perkins, Corey",Jr,OH,5-9,21,0,21,8.0,1.0,29,18,104,0.106,,,,17.0,6.0,,1.0,1.0,29.5,,
14,"DeAbreu, Allie",Fr,S,6-0,14,0,14,6.0,,0,0,0,,1.0,1.0,2.0,2.0,,,,,1.0,,
13,"Tobey, Liz",Fr,OH,6-1,10,0,10,5.0,1.0,9,7,35,0.057,,,2.0,2.0,1.0,,1.0,1.0,9.5,,
11,"Jolly, Elise",Fr,MH,6-3,1,0,1,1.0,1.0,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,18,13.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,96,,,1022,559,3200,0.145,974.0,85.0,178.0,1252.0,174.0,19.0,263.0,45.0,1257.5,67.0,
-,Opponent Totals,-,-,-,-,-,96,,,1210,452,3107,0.244,1122.0,174.0,197.0,1385.0,85.0,28.0,357.0,32.0,1590.5,31.0,
