Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Smith, Taylor",Jr,OH,6-0,113,0,113,30.0,30.0,271,90,732,0.247,660.0,21.0,29.0,331.0,,2.0,101.0,5.0,344.5,21.0,10.0
15,"Bailey, Laurel",Fr,OH,6-0,112,0,112,30.0,29.0,292,161,910,0.14400000000000002,22.0,29.0,45.0,309.0,24.0,6.0,30.0,9.0,342.0,3.0,
13,"Brown, Maria",Sr,OH,5-8,111,0,111,30.0,29.0,290,135,1018,0.152,23.0,29.0,29.0,255.0,40.0,2.0,41.0,1.0,341.5,1.0,
12,"Hughes, Anne",Jr,DS,5-7,110,0,110,29.0,,7,3,40,0.1,123.0,26.0,24.0,538.0,26.0,,,1.0,33.0,,
14,"Furlin, Gina",Jr,S,5-11,104,0,104,28.0,6.0,7,4,21,0.14300000000000002,490.0,18.0,17.0,151.0,1.0,,,1.0,25.0,14.0,
9,"Hueston, Allie",Sr,MH,6-0,96,0,96,26.0,25.0,246,58,584,0.322,4.0,15.0,17.0,47.0,1.0,10.0,105.0,11.0,323.5,,
20,"Sommer, Katie",So,RS,6-0,89,0,89,24.0,19.0,109,55,348,0.155,3.0,,,28.0,,,39.0,2.0,128.5,,
16,"Runge, Maggie",So,MH,6-1,76,0,76,23.0,19.0,142,61,354,0.22899999999999998,1.0,5.0,15.0,28.0,3.0,9.0,67.0,1.0,189.5,1.0,
11,"Knight, Abby",Jr,MH,6-2,56,0,56,18.0,16.0,70,20,200,0.25,2.0,,,5.0,,3.0,45.0,,95.5,,
3,"Cunningham, Madison",Fr,L/DS,5-8,45,0,45,20.0,2.0,0,5,26,-0.192,13.0,1.0,6.0,103.0,8.0,,,,1.0,,
21,"May, Lexi",So,MH,6-5,26,0,26,9.0,2.0,19,9,65,0.154,,,,7.0,,1.0,12.0,2.0,26.0,,
4,"Powers, Lindsey",So,L/DS,5-5,15,0,15,10.0,,1,0,3,0.33299999999999996,1.0,2.0,4.0,13.0,1.0,,,,3.0,,
2,"Matusik, Morgan",So,OH,6-0,13,0,13,6.0,2.0,20,6,66,0.212,4.0,,,3.0,,1.0,1.0,1.0,21.5,,
10,"Jager, Breanna",So,S,5-10,10,0,10,7.0,1.0,0,0,0,,16.0,4.0,7.0,3.0,,,1.0,,4.5,2.0,
5,"Kirchmer, Caroline",Fr,RS,6-1,1,0,1,1.0,,0,0,1,0.0,,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,26,16.0,,0,0,0,,,,,,17.0,,,,,,
-,Totals,-,-,-,-,-,113,,,1474,607,4368,0.198,1362.0,150.0,193.0,1821.0,121.0,34.0,443.0,34.0,1879.5,42.0,
-,Opponent Totals,-,-,-,-,-,113,,,1485,637,4278,0.198,1392.0,122.0,142.0,2025.0,150.0,55.0,352.0,53.0,1838.0,42.0,
