Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Kuehn, Jenna",So,S,5-10,117,0,117,30.0,24.0,162,59,535,0.193,462.0,24.0,40.0,258.0,5.0,2.0,48.0,3.0,212.0,19.0,3.0
13,"Hallums, Tiyana",Jr,DS,5-10,117,0,117,30.0,10.0,54,37,186,0.091,73.0,15.0,9.0,393.0,18.0,,8.0,2.0,73.0,,
1,"Penner, Sarah",Fr,OH,6-0,112,0,112,30.0,18.0,292,166,761,0.166,8.0,8.0,18.0,154.0,29.0,9.0,33.0,6.0,325.5,1.0,
11,"Gray, Chapin",Fr,OH,6-1,110,0,110,30.0,21.0,236,114,760,0.161,7.0,15.0,30.0,86.0,28.0,3.0,36.0,7.0,272.0,,
8,"Whitaker, Alyse",Sr,MB,6-2,110,0,110,30.0,29.0,223,68,543,0.285,7.0,15.0,27.0,67.0,1.0,10.0,78.0,3.0,287.0,,
4,"Smith, Faith",Jr,S,5-6,109,0,109,30.0,28.0,9,9,39,0.0,637.0,16.0,15.0,277.0,4.0,,2.0,,26.0,13.0,
15,"Mack, Payton",So,MB,6-1,99,0,99,27.0,21.0,152,63,370,0.24100000000000002,3.0,1.0,,15.0,1.0,13.0,71.0,7.0,201.5,,
6,"Rudel, Gretchen",Fr,OH,5-10,88,0,88,27.0,5.0,19,19,83,0.0,10.0,4.0,7.0,107.0,37.0,2.0,3.0,,26.5,1.0,
3,"Thorkildsen, Marit",Jr,DS,5-7,79,0,79,24.0,6.0,2,3,13,-0.077,57.0,17.0,29.0,209.0,26.0,,,,19.0,,
18,"Loewen, Kaylie",Jr,MB,6-1,62,0,62,18.0,14.0,144,55,360,0.247,1.0,1.0,5.0,15.0,,6.0,42.0,6.0,172.0,,
9,"Knapp, Abby",Fr,OPP,6-3,57,0,57,23.0,2.0,79,39,252,0.159,,,,17.0,1.0,3.0,24.0,2.0,94.0,,
14,"Dunn, Hailey",So,OPP,6-0,28,0,28,14.0,1.0,17,18,53,-0.019,1.0,,,12.0,,,15.0,,24.5,,
20,"Talarico, Julia",Fr,DS,5-6,26,0,26,9.0,1.0,2,1,4,0.25,2.0,1.0,1.0,20.0,7.0,,,,3.0,,
19,"Marzo, Mary",Fr,S,5-10,19,0,19,11.0,,1,0,1,1.0,55.0,1.0,2.0,14.0,,,,,2.0,4.0,
-,TEAM,-,-,-,-,-,10,6.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1392,651,3960,0.187,1323.0,118.0,183.0,1644.0,166.0,48.0,360.0,36.0,1738.0,38.0,
-,Opponent Totals,-,-,-,-,-,117,,,1508,580,3992,0.23199999999999998,1427.0,166.0,198.0,1662.0,118.0,35.0,414.0,61.0,1916.0,39.0,
