Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Moore, Brooke",Fr,OH,5-10,132,0,132,36.0,31.0,289,103,846,0.22,34.0,44.0,31.0,337.0,32.0,10.0,34.0,3.0,360.0,3.0,
2,"O'Reilly, Allie",Sr,L,5-4,132,0,132,36.0,4.0,1,0,11,0.091,68.0,31.0,42.0,477.0,21.0,,,,32.0,,
11,"White, Christina",Sr,OH,6-0,132,0,132,36.0,35.0,384,155,1099,0.20800000000000002,26.0,49.0,49.0,316.0,26.0,8.0,27.0,6.0,454.5,3.0,
29,"Stucker, Kristen",Jr,S,6-0,132,0,132,36.0,36.0,70,11,161,0.366,1508.0,17.0,28.0,338.0,1.0,13.0,30.0,6.0,115.0,17.0,
6,"Slay, Ashley",Sr,MB,6-0,131,0,131,36.0,36.0,475,157,1071,0.297,7.0,25.0,25.0,124.0,,25.0,79.0,17.0,564.5,4.0,
7,"Gerig, Ginny",So,L,5-5,125,0,125,35.0,4.0,3,0,20,0.15,52.0,29.0,22.0,468.0,27.0,,,,32.0,1.0,
12,"Taff, Kaylee",Jr,MB,6-0,118,0,118,34.0,32.0,204,59,523,0.27699999999999997,8.0,1.0,,61.0,2.0,22.0,71.0,8.0,262.5,4.0,
13,"Gable, Cecily",Jr,OH,6-0,72,0,72,27.0,12.0,149,63,374,0.23,2.0,,,23.0,2.0,3.0,19.0,6.0,161.5,,
10,"Panning, Jenna",So,OH,6-1,72,0,72,25.0,16.0,132,67,389,0.16699999999999998,3.0,,,34.0,,5.0,38.0,5.0,156.0,,
1,"Carger, Logan",Jr,OH,5-10,70,0,70,27.0,9.0,121,58,391,0.161,1.0,,1.0,31.0,,6.0,16.0,4.0,135.0,2.0,
23,"Korfhage, Nina",Fr,DS,5-4,14,0,14,4.0,1.0,1,0,1,1.0,6.0,2.0,7.0,34.0,2.0,,,,3.0,,
5,"Arrington, Mimi",So,S,5-8,6,0,6,4.0,,2,1,5,0.2,15.0,,,6.0,,,,,2.0,1.0,
4,"Turner, Haley",So,OH,5-9,6,0,6,5.0,,0,3,6,-0.5,,,1.0,3.0,1.0,,,,,,
14,"Thornton, Alexandria",Jr,DS,5-5,3,0,3,2.0,,0,0,0,,1.0,1.0,,4.0,,,,,1.0,,
4,"Stitt, Chloe",Fr,DS,5-8,3,0,3,3.0,,3,1,9,0.222,,,,,,,,,3.0,,
-,TEAM,-,-,-,-,-,24,16.0,,0,0,0,,,,2.0,,19.0,,,,,,
-,Totals,-,-,-,-,-,132,,,1834,678,4906,0.23600000000000002,1731.0,199.0,208.0,2256.0,133.0,92.0,314.0,55.0,2282.0,35.0,
-,Opponent Totals,-,-,-,-,-,132,,,1598,700,4857,0.185,1475.0,133.0,187.0,2069.0,198.0,94.0,360.0,85.0,2005.0,84.0,
