Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Friesen, Celeste",So,DS,5-7,114,0,114,28.0,,7,6,48,0.021,120.0,33.0,31.0,566.0,37.0,,,,40.0,7.0,
16,"Stroud, Sydney",So,OH,6-1,114,0,114,29.0,21.0,256,133,721,0.171,7.0,,1.0,63.0,2.0,2.0,37.0,5.0,276.5,3.0,
45,"Lee, Crystal",Jr,OH,5-10,113,0,113,28.0,28.0,282,156,857,0.147,18.0,35.0,64.0,230.0,36.0,9.0,43.0,18.0,347.5,2.0,
12,"Griffin, Jha'Meisheia",Fr,MH,6-0,106,0,106,28.0,25.0,176,74,486,0.21,4.0,1.0,5.0,22.0,2.0,13.0,63.0,12.0,221.5,2.0,
8,"Hash, Morgan",So,OH,6-2,101,0,101,29.0,25.0,204,98,733,0.145,10.0,21.0,27.0,113.0,11.0,5.0,22.0,3.0,241.0,1.0,
1,"Padgett, Kinkaid",Fr,L/DS,5-5,95,0,95,28.0,3.0,0,0,5,0.0,19.0,5.0,9.0,160.0,23.0,,,,5.0,,
6,"Renner, Sarah",Jr,S,5-10,90,0,90,27.0,16.0,38,11,128,0.21100000000000002,549.0,5.0,9.0,150.0,1.0,5.0,14.0,3.0,55.0,19.0,
11,"Rantala, Anna",Jr,MB,5-8,89,0,89,27.0,3.0,13,14,66,-0.015,14.0,22.0,27.0,136.0,20.0,,1.0,,35.5,,
7,"Eiken, Carley",Jr,S,5-9,87,0,87,27.0,13.0,19,14,68,0.07400000000000001,439.0,17.0,15.0,129.0,,4.0,11.0,3.0,45.5,13.0,
21,"Creger, Katie",Jr,MB,6-1,87,0,87,29.0,24.0,108,41,330,0.203,3.0,2.0,3.0,16.0,3.0,3.0,68.0,6.0,147.0,,
10,"Hadzic, Dzemila",Fr,OH,5-11,61,0,61,24.0,3.0,79,41,256,0.14800000000000002,9.0,7.0,18.0,79.0,19.0,3.0,9.0,6.0,93.5,,
14,"Chapman, Shae",Jr,MB,6-0,53,0,53,17.0,5.0,76,38,254,0.15,1.0,,,22.0,,2.0,20.0,3.0,88.0,,
17,"Jordan, Savian",Fr,L,5-7,42,0,42,15.0,,2,0,2,1.0,2.0,3.0,4.0,9.0,1.0,,,,5.0,2.0,
5,"Ott, Madelyn",So,MB,6-2,35,0,35,15.0,4.0,32,13,92,0.207,1.0,,,2.0,2.0,3.0,11.0,1.0,40.5,1.0,
2,"Etherington, Paige",Fr,S,5-9,28,0,28,13.0,,6,1,14,0.35700000000000004,43.0,2.0,8.0,22.0,,,,,8.0,5.0,
18,"Sillmon, Cierra",Fr,OH,6-2,26,0,26,11.0,4.0,30,16,84,0.16699999999999998,1.0,,,8.0,,7.0,11.0,4.0,42.5,,
9,"Parrish, Alexis",Fr,MB,6-1,1,0,1,1.0,,0,0,0,,,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,15,10.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1328,656,4144,0.162,1240.0,153.0,221.0,1727.0,172.0,56.0,311.0,64.0,1692.5,55.0,
-,Opponent Totals,-,-,-,-,-,117,,,1461,589,4019,0.217,1363.0,172.0,200.0,1857.0,154.0,67.0,310.0,76.0,1855.0,52.0,
