Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Friedler, Emily",Sr,L,5-2,93,0,93,23.0,,2,0,4,0.5,16.0,8.0,15.0,157.0,11.0,,,,10.0,,
2,"Furrer, Caroline",So,OH,5-10,93,0,93,23.0,,5,4,31,0.032,82.0,29.0,43.0,321.0,43.0,,,,34.0,5.0,
10,"Covington, Kendall",Sr,MB,5-11,93,0,93,23.0,23.0,211,44,497,0.336,2.0,2.0,3.0,21.0,,6.0,62.0,4.0,250.0,2.0,
17,"Jones, Parker",Fr,OH,6-1,93,0,93,23.0,23.0,318,151,965,0.17300000000000001,12.0,17.0,23.0,248.0,42.0,1.0,45.0,4.0,358.5,,
21,"Morton, Sydney",Sr,S,5-10,92,0,92,23.0,23.0,56,20,162,0.222,909.0,19.0,14.0,212.0,1.0,,12.0,5.0,81.0,5.0,
3,"Molnar, Hayley",Sr,RS,6-0,90,0,90,23.0,23.0,193,83,466,0.23600000000000002,5.0,,,58.0,1.0,1.0,50.0,8.0,219.0,,
5,"Pereira, Michelle",Sr,OH,5-8,79,0,79,20.0,5.0,2,3,10,-0.1,6.0,12.0,15.0,142.0,6.0,,,,14.0,,
14,"Behrbaum, Brooke",Jr,MB,6-2,77,0,77,19.0,19.0,115,46,272,0.254,2.0,,,13.0,,9.0,60.0,13.0,154.0,,
12,"Sulaimon, Raven",Fr,OH,5-10,53,0,53,14.0,7.0,128,61,341,0.196,2.0,,,39.0,4.0,5.0,18.0,3.0,142.0,,
11,"Quinn, Courtney",Jr,OH,5-9,50,0,50,14.0,11.0,87,36,334,0.153,9.0,11.0,8.0,117.0,9.0,1.0,9.0,3.0,103.5,,
13,"Leng, Caroline",Fr,OH,6-3,23,0,23,8.0,,1,1,3,0.0,,1.0,3.0,14.0,,,,,2.0,,
8,"Cooper, Taylor",Jr,MB,6-0,16,0,16,4.0,4.0,22,10,57,0.21100000000000002,,,,3.0,,3.0,10.0,,30.0,,
16,"Stephenson, Aimee",Sr,RS,6-1,16,0,16,7.0,,0,0,0,,,2.0,9.0,5.0,,,,,2.0,,
15,"Goldstein, Madison",So,OH,6-0,12,0,12,9.0,,13,8,38,0.132,,,,1.0,,,3.0,1.0,14.5,,
1,"James, Grace",Jr,S,6-0,7,0,7,5.0,,1,2,4,-0.25,6.0,,4.0,3.0,,,,1.0,1.0,1.0,
6,"Macartney, Zoe",So,MB,6-3,2,0,2,2.0,,0,0,0,,,,,,,,,,,,
4,"Tulloh, Julia",Jr,DS,5-6,2,0,2,2.0,,1,0,2,0.5,,,,,,,,,1.0,,
7,"McLeod, Lauren",So,MB,6-2,2,0,2,2.0,,0,0,1,0.0,,,,1.0,,,,,,,
9,"Raquel, Caroline",So,OH,5-10,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,7,2.0,,0,0,0,,,,,,6.0,,,,,,
-,Totals,-,-,-,-,-,93,,,1155,469,3187,0.215,1051.0,101.0,137.0,1355.0,123.0,26.0,269.0,42.0,1416.5,13.0,
-,Opponent Totals,-,-,-,-,-,93,,,1197,496,3278,0.214,1134.0,133.0,216.0,1361.0,103.0,48.0,278.0,49.0,1517.0,23.0,
