Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Boteju, Piyusha",Sr,S,5-11,102,0,102,29.0,17.0,4,4,29,0.0,559.0,21.0,37.0,251.0,1.0,,,1.0,25.0,14.0,
14,"Principato, Kayla",Sr,RS,6-3,102,0,102,29.0,17.0,279,97,747,0.244,4.0,1.0,,45.0,9.0,2.0,65.0,5.0,314.5,1.0,
15,"Willis, Emma",Jr,MB,6-3,102,0,102,29.0,29.0,187,66,428,0.28300000000000003,12.0,10.0,15.0,48.0,,9.0,108.0,9.0,260.0,2.0,
8,"Latham, Becca",Jr,OH,6-4,101,0,101,29.0,15.0,323,80,695,0.35,2.0,,5.0,47.0,3.0,5.0,63.0,4.0,359.5,1.0,
13,"Boe, Tina",Fr,MB,6-0,100,0,100,29.0,29.0,129,31,317,0.309,7.0,7.0,6.0,36.0,2.0,6.0,91.0,6.0,187.5,,
6,"Anderson, Ellie",Fr,S,5-8,96,0,96,29.0,12.0,23,10,62,0.21,526.0,24.0,22.0,195.0,1.0,,,1.0,47.0,11.0,
4,"Rooke, Cassidy",Sr,L/DS,5-4,95,0,95,29.0,,5,1,9,0.444,106.0,17.0,38.0,382.0,36.0,,,,22.0,13.0,
2,"Baird, Cassie",Sr,OH,6-2,92,0,92,29.0,29.0,215,90,631,0.198,28.0,33.0,33.0,248.0,18.0,5.0,44.0,12.0,275.0,3.0,
19,"Schnurr, Teal",Sr,MB,6-4,90,0,90,29.0,26.0,177,73,523,0.19899999999999998,4.0,9.0,4.0,70.0,10.0,4.0,26.0,2.0,203.0,,
12,"Carrabine, Macy",Fr,L/DS,5-11,65,0,65,27.0,,0,1,7,-0.14300000000000002,29.0,8.0,14.0,149.0,6.0,,,,8.0,1.0,
10,"Bartalo, Lydia",Fr,OH,5-10,42,0,42,22.0,,39,22,123,0.138,2.0,8.0,19.0,92.0,5.0,1.0,8.0,1.0,52.0,1.0,
5,"Novotny, Olivia",Jr,L/DS,5-7,28,0,28,18.0,,0,1,2,-0.5,7.0,9.0,15.0,47.0,3.0,,,,9.0,1.0,
7,"Mau, Becca",Sr,OH,6-0,26,0,26,15.0,,36,14,90,0.244,2.0,1.0,3.0,13.0,1.0,,3.0,1.0,38.5,,
3,"Eddy, Andrea",So,S,6-0,18,0,18,12.0,,1,0,1,1.0,42.0,6.0,2.0,18.0,,,,,7.0,3.0,
9,"Loyd, Taylor",Jr,L/DS,5-7,13,0,13,13.0,,0,0,1,0.0,1.0,1.0,3.0,14.0,,,,,1.0,,
17,"McManus, Lauren",Fr,L/DS,5-9,8,0,8,8.0,,0,0,0,,1.0,,,6.0,2.0,,,,,,
1,"Geraty, Shannon",So,RS,6-4,3,0,3,3.0,,1,0,1,1.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,9,9.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,102,,,1419,490,3666,0.253,1332.0,155.0,216.0,1661.0,104.0,32.0,408.0,42.0,1810.0,51.0,
-,Opponent Totals,-,-,-,-,-,102,,,1183,562,3622,0.171,1110.0,104.0,196.0,1544.0,155.0,57.0,244.0,44.0,1466.0,30.0,
