Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Frohling, Hannah",So,OH,6-0,118,0,118,31.0,31.0,435,181,1252,0.203,31.0,35.0,34.0,297.0,28.0,4.0,48.0,8.0,498.0,1.0,
9,"Gross, Jasmine",So,MB,6-3,118,0,118,31.0,30.0,352,79,788,0.34600000000000003,26.0,16.0,41.0,113.0,2.0,27.0,152.0,14.0,471.0,3.0,
4,"Dyer, Heidi",Jr,OH,6-2,115,0,115,31.0,28.0,186,61,589,0.212,578.0,19.0,16.0,263.0,6.0,3.0,74.0,8.0,245.0,12.0,1.0
5,"Farr, Jaiden",So,OH,5-10,108,0,108,31.0,13.0,5,7,25,-0.08,20.0,26.0,39.0,224.0,21.0,,,,31.0,1.0,
21,"Harris, Ashley",Sr,OH,6-7,106,0,106,30.0,12.0,191,57,628,0.213,2.0,,,42.0,3.0,4.0,83.0,2.0,236.5,1.0,
11,"Lishman, Hana",So,L,5-8,106,0,106,28.0,,1,1,4,0.0,86.0,28.0,24.0,442.0,36.0,,,,29.0,,
7,"O'Harra, Alli",Fr,MB,6-3,99,0,99,30.0,28.0,154,53,409,0.247,2.0,1.0,1.0,32.0,2.0,13.0,83.0,3.0,209.5,,
3,"Lyons, Nikki",Jr,OH,6-2,76,0,76,21.0,18.0,209,128,642,0.126,17.0,14.0,32.0,190.0,13.0,2.0,26.0,7.0,238.0,1.0,
2,"Sato, Blossom",Jr,S,5-8,74,0,74,21.0,19.0,21,6,54,0.278,721.0,17.0,24.0,215.0,,2.0,19.0,11.0,49.5,8.0,
6,"Barker, Lexi",Fr,L,5-4,61,0,61,23.0,3.0,2,0,6,0.33299999999999996,7.0,9.0,21.0,97.0,14.0,,,,11.0,,
13,"Johnson, Adria",Jr,OH,6-3,41,0,41,23.0,,1,0,2,0.5,,3.0,7.0,8.0,,,1.0,,4.5,,
16,"Nielsen, Grace",Fr,MB,6-4,36,0,36,13.0,4.0,22,7,62,0.242,2.0,,,12.0,,1.0,22.0,1.0,34.0,1.0,
8,"Akason, Taylor",Fr,OPP,6-0,24,0,24,14.0,,7,9,27,-0.07400000000000001,1.0,,,2.0,,,6.0,1.0,10.0,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,,,14.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1586,589,4488,0.222,1493.0,168.0,239.0,1937.0,139.0,56.0,514.0,55.0,2067.0,28.0,
-,Opponent Totals,-,-,-,-,-,118,,,1545,689,4555,0.188,1465.0,139.0,202.0,2024.0,168.0,48.0,436.0,69.0,1950.0,25.0,
