Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Anthony, Erin",Fr,,5-9,106,0,106,31.0,31.0,67,17,195,0.256,867.0,21.0,40.0,207.0,,4.0,37.0,6.0,110.5,7.0,
3,"Ronda, Erica",Fr,,-,106,0,106,31.0,30.0,280,177,1059,0.09699999999999999,18.0,28.0,37.0,203.0,49.0,9.0,16.0,6.0,325.0,1.0,
19,"Blackwell, Sabrina",Sr,,-,106,0,106,31.0,6.0,5,2,24,0.125,53.0,11.0,32.0,312.0,27.0,,,,16.0,1.0,
15,"Leap, Laura",Jr,,-,104,0,104,31.0,30.0,158,83,484,0.155,7.0,,1.0,22.0,3.0,25.0,52.0,13.0,209.0,1.0,
10,"Lowry, Carly",So,OH,5-11,104,0,104,31.0,5.0,244,118,756,0.16699999999999998,,2.0,5.0,60.0,17.0,3.0,16.0,2.0,257.0,,
18,"Araujo, Camille",So,L/DS,5-7,103,0,103,31.0,18.0,1,5,14,-0.28600000000000003,31.0,16.0,28.0,256.0,32.0,,,,17.0,,
12,"Oskam, Marjolijn",Sr,MB,6-4,101,0,101,30.0,30.0,113,45,339,0.201,7.0,,,14.0,,16.0,82.0,15.0,170.0,,
6,"Miller, Dane",Jr,L/DS,5-3,98,0,98,29.0,3.0,1,0,5,0.2,17.0,4.0,7.0,146.0,33.0,,,,5.0,,
2,"Buvarp Lavik, Nora",Sr,MB,6-3,96,0,96,31.0,26.0,168,78,485,0.18600000000000003,5.0,10.0,36.0,55.0,2.0,8.0,42.0,2.0,207.0,,
1,"Levinson, Shannon",So,L/DS,5-3,82,0,82,27.0,,0,0,1,0.0,4.0,8.0,12.0,42.0,4.0,,,,8.0,,
14,"Ashman, Kate",So,MB,6-3,35,0,35,16.0,2.0,48,34,143,0.098,,4.0,12.0,12.0,1.0,1.0,11.0,4.0,58.5,,
9,"Zinger, Emily",,,6-3,19,0,19,11.0,4.0,1,9,50,-0.16,,,,8.0,,1.0,7.0,1.0,5.5,1.0,
17,"Lafollette, Madelyn",Fr,,-,14,0,14,6.0,1.0,0,0,1,0.0,3.0,,1.0,14.0,7.0,,,,,,
11,"Koutsoukos, Trish",So,S,5-7,13,0,13,8.0,,0,0,0,,1.0,2.0,4.0,6.0,,,,,2.0,,
-,TEAM,-,-,-,-,-,22,16.0,,0,0,0,,,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,106,,,1086,568,3556,0.146,1013.0,106.0,215.0,1357.0,194.0,67.0,263.0,49.0,1390.5,11.0,
-,Opponent Totals,-,-,-,-,-,106,,,1514,519,3645,0.273,1391.0,194.0,228.0,1633.0,106.0,40.0,307.0,34.0,1901.5,13.0,
