Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Modestow, Paulina",Jr,OH,6-0,92,0,92,26.0,20.0,174,112,633,0.098,13.0,20.0,31.0,168.0,22.0,4.0,25.0,5.0,210.5,,
13,"Henchy, Katy",Sr,OH,6-3,91,0,91,26.0,20.0,189,106,556,0.149,3.0,4.0,19.0,62.0,1.0,6.0,58.0,15.0,228.0,,
23,"Braun, Brittany",Fr,MB,6-0,82,0,82,24.0,21.0,127,54,313,0.233,5.0,,,14.0,,8.0,63.0,5.0,166.5,2.0,
10,"Bridges, Jenna",So,MB,6-2,81,0,81,23.0,23.0,165,83,392,0.209,3.0,33.0,62.0,30.0,2.0,21.0,63.0,4.0,250.5,1.0,
15,"Nash, Abby",Fr,OH,5-11,80,0,80,24.0,22.0,191,95,614,0.156,21.0,13.0,31.0,171.0,26.0,2.0,17.0,8.0,214.5,,
5,"Anderson, Megan",Fr,S,5-11,64,0,64,19.0,11.0,18,5,54,0.24100000000000002,409.0,15.0,12.0,80.0,2.0,,14.0,4.0,40.0,8.0,
1,"Worley, Montrashay",Jr,DS,5-3,64,0,64,20.0,,1,0,2,0.5,33.0,8.0,10.0,157.0,31.0,,,,9.0,,
7,"Scherer, Megan",So,DS,5-10,59,0,59,18.0,2.0,7,2,15,0.33299999999999996,78.0,8.0,12.0,104.0,8.0,,,,15.0,3.0,
3,"Mangual, Astrid",Sr,S,5-9,55,0,55,16.0,15.0,11,2,45,0.2,291.0,12.0,12.0,134.0,,,5.0,1.0,25.5,5.0,
14,"Wenzel, Alyse",Sr,MB,6-3,48,0,48,16.0,13.0,40,22,121,0.149,5.0,2.0,6.0,10.0,,9.0,36.0,5.0,69.0,,
17,"Etta, Nicole",So,DS,5-7,41,0,41,16.0,,0,0,1,0.0,21.0,6.0,11.0,84.0,11.0,,,,6.0,1.0,
21,"Eklund, Daisy",Fr,OH,5-10,32,0,32,11.0,7.0,50,36,194,0.07200000000000001,3.0,4.0,12.0,53.0,12.0,,7.0,2.0,57.5,,
2,"Pacileo, Brianna",Sr,OH,5-8,30,0,30,14.0,,0,0,2,0.0,,5.0,11.0,11.0,4.0,,,,5.0,,
6,"Perez, Dacey",Fr,DS,5-10,28,0,28,12.0,1.0,0,0,3,0.0,10.0,5.0,12.0,23.0,11.0,,,,5.0,1.0,
19,"Fuelling, Jordan",Fr,DS,5-7,25,0,25,13.0,,1,1,5,0.0,5.0,2.0,3.0,23.0,5.0,1.0,,,4.0,3.0,
25,"Butzler, Dakota",So,OH,5-11,4,0,4,2.0,,4,3,16,0.062,,,,3.0,,1.0,1.0,,5.5,,
4,"Zadra, Lacey",Fr,MB,5-11,3,0,3,3.0,,1,0,2,0.5,,,,1.0,,,,,1.0,,
11,"Lorenzo, Emma",Sr,OH,5-11,3,0,3,1.0,1.0,1,1,5,0.0,,,,,,,3.0,,2.5,,
24,"Rougeau, Olivia",So,RS,5-10,3,0,3,2.0,,1,3,6,-0.33299999999999996,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,92,,,981,525,2979,0.153,900.0,137.0,244.0,1128.0,145.0,52.0,292.0,49.0,1316.0,24.0,
-,Opponent Totals,-,-,-,-,-,92,,,1192,508,3059,0.22399999999999998,1087.0,145.0,190.0,1270.0,137.0,41.0,293.0,35.0,1524.5,35.0,
