Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Tynan, Emma",Jr,L,5-7,110,0,110,30.0,,0,0,0,,8.0,9.0,23.0,38.0,,,,,9.0,,
2,"Sanchez, Meagan",So,L,5-2,110,0,110,30.0,,5,3,11,0.182,83.0,17.0,35.0,433.0,19.0,,,,22.0,,
17,"Veit, Abigail",So,OH,5-11,109,0,109,30.0,27.0,210,132,787,0.099,15.0,28.0,42.0,293.0,36.0,4.0,19.0,5.0,251.5,1.0,
14,"O'Connor, Katie",Sr,MB,6-1,109,0,109,30.0,30.0,279,58,567,0.39,4.0,,2.0,28.0,,21.0,82.0,5.0,341.0,,
21,"Keaton, Aleah",So,MB,5-10,109,0,109,30.0,30.0,164,55,457,0.239,3.0,,,32.0,,14.0,85.0,9.0,220.5,1.0,
12,"Gray, Gabby",Fr,OH,6-0,108,0,108,30.0,29.0,280,93,1013,0.185,9.0,9.0,21.0,246.0,25.0,6.0,29.0,4.0,309.5,,
15,"White, Makenzie",Fr,MB,5-11,108,0,108,30.0,22.0,227,100,712,0.17800000000000002,5.0,,1.0,37.0,3.0,8.0,59.0,6.0,264.5,2.0,
4,"Perret, Caroline",Fr,L,5-7,101,0,101,28.0,5.0,4,4,15,0.0,24.0,14.0,36.0,202.0,14.0,,,,18.0,1.0,
20,"VerVelde, Jo-Leigh",Sr,S,5-10,95,0,95,26.0,26.0,81,33,296,0.162,860.0,30.0,15.0,291.0,,5.0,47.0,6.0,139.5,7.0,
8,"Price, Hannah",Fr,S,5-10,77,0,77,21.0,7.0,62,58,253,0.016,211.0,7.0,14.0,136.0,3.0,4.0,17.0,5.0,81.5,5.0,
10,"Edmondson, Gabby",Sr,OH,5-10,13,0,13,9.0,1.0,10,1,27,0.33299999999999996,1.0,,1.0,17.0,3.0,,,,10.0,,
16,"Reinsborough, Reeve",Sr,L,5-9,8,0,8,7.0,1.0,0,1,2,-0.5,2.0,1.0,1.0,11.0,2.0,,,,1.0,,
5,"Williams, Morgan",Fr,MB,6-2,4,0,4,3.0,1.0,2,2,8,0.0,,,,,1.0,,,,2.0,,
1,"Cermin, Kaycey",Sr,MB,6-1,3,0,3,2.0,1.0,2,1,13,0.077,,,,1.0,,1.0,,,3.0,,
11,"Hawkins, Dakoda",Jr,S,5-8,3,0,3,1.0,,0,0,0,,,,1.0,1.0,,,,,,,
-,TEAM,-,-,-,-,-,18,11.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1326,541,4161,0.18899999999999997,1225.0,115.0,192.0,1766.0,121.0,63.0,338.0,40.0,1673.0,17.0,
-,Opponent Totals,-,-,-,-,-,110,,,1571,662,4297,0.212,1490.0,121.0,196.0,2007.0,115.0,42.0,288.0,49.0,1878.0,36.0,
