Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Hayes, Cheyenne",Fr,OH,5-9,126,0,126,33.0,33.0,264,184,813,0.098,12.0,41.0,140.0,264.0,42.0,4.0,29.0,4.0,323.5,,
12,"Barrett, Kiara",So,S,5-11,126,0,126,33.0,19.0,9,5,24,0.16699999999999998,699.0,33.0,33.0,223.0,1.0,,1.0,1.0,42.5,24.0,
11,"Page, Logan",So,MH,6-2,126,0,126,33.0,33.0,245,74,534,0.32,5.0,,,12.0,,15.0,79.0,3.0,299.5,,
16,"Moore, Savannah",So,MH,6-2,126,0,126,33.0,33.0,275,104,612,0.27899999999999997,8.0,11.0,19.0,36.0,1.0,25.0,81.0,7.0,351.5,2.0,
4,"Cullity, Bethany",So,DS,5-10,125,0,125,33.0,17.0,99,58,307,0.134,59.0,30.0,45.0,368.0,32.0,2.0,14.0,3.0,138.0,3.0,
13,"Young, Jenni",So,OH,6-2,124,0,124,33.0,19.0,267,127,785,0.17800000000000002,4.0,,2.0,49.0,,2.0,69.0,2.0,303.5,,
10,"Waldrop, Belle",So,OH,6-0,124,0,124,33.0,5.0,289,187,786,0.13,3.0,,4.0,48.0,11.0,10.0,33.0,2.0,315.5,3.0,
5,"Wilson, Saragrace",Fr,DS,5-7,124,0,124,33.0,11.0,0,0,5,0.0,59.0,21.0,44.0,288.0,27.0,,,,21.0,4.0,
15,"Terry, Reina",Sr,S,5-9,115,0,115,31.0,11.0,10,3,19,0.368,590.0,14.0,24.0,191.0,1.0,1.0,1.0,1.0,25.5,12.0,
6,"Nero, Avalon",Sr,L/DS,5-9,80,0,80,24.0,,0,2,2,-1.0,6.0,15.0,46.0,37.0,2.0,,,,15.0,,
1,"Long, Lauren",Sr,OH,6-0,71,0,71,21.0,14.0,152,85,430,0.156,3.0,,,19.0,,1.0,16.0,2.0,161.0,,
14,"Hinrichs, Alisha",Jr,S,5-8,12,0,12,5.0,3.0,0,2,2,-1.0,54.0,2.0,2.0,13.0,,,,,2.0,4.0,
-,TEAM,-,-,-,-,-,29,20.0,,0,0,0,,,,,,22.0,,,,,,
-,Totals,-,-,-,-,-,126,,,1610,831,4319,0.18,1502.0,167.0,359.0,1548.0,139.0,60.0,323.0,25.0,1998.5,52.0,
-,Opponent Totals,-,-,-,-,-,126,,,1421,562,3796,0.226,1277.0,139.0,228.0,1523.0,167.0,85.0,492.0,35.0,1891.0,41.0,
