Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Klavitter, Megan",So,DS,5-3,115,0,115,31.0,,3,0,23,0.13,113.0,31.0,16.0,533.0,22.0,,,,34.0,1.0,
6,"Carvajal, Carmen",Jr,OH,5-10,115,0,115,31.0,31.0,391,198,1155,0.16699999999999998,20.0,43.0,65.0,309.0,37.0,,18.0,10.0,443.0,2.0,
2,"Adams, Lacee",Fr,S,5-7,115,0,115,31.0,31.0,20,7,84,0.155,1194.0,19.0,12.0,255.0,,,19.0,2.0,48.5,16.0,
1,"Farris, Summer",Fr,MB,6-2,115,0,115,31.0,31.0,178,65,443,0.255,1.0,,,19.0,,13.0,66.0,14.0,224.0,1.0,
9,"Cliff, Alexandria",So,OH,6-0,115,0,115,31.0,31.0,169,99,494,0.142,2.0,2.0,13.0,32.0,,13.0,71.0,7.0,219.5,,
8,"Dela Cruz, Lauryn",Jr,OH,5-8,110,0,110,30.0,30.0,449,245,1309,0.156,15.0,11.0,32.0,354.0,39.0,3.0,32.0,6.0,479.0,1.0,
11,"Eyring, Paige",Sr,OH,5-11,108,0,108,31.0,28.0,233,151,725,0.113,2.0,4.0,5.0,60.0,,1.0,51.0,3.0,263.5,1.0,
14,"Addison, Shontanae",Jr,DS,5-7,105,0,105,28.0,,1,3,6,-0.33299999999999996,6.0,8.0,23.0,76.0,4.0,,,,9.0,,
10,"Bomfim, Ludmila",Jr,S,5-9,65,0,65,18.0,,0,0,6,0.0,47.0,5.0,7.0,115.0,,,,,5.0,1.0,
3,"Olapo, Ebun",Fr,OH,6-0,60,0,60,26.0,4.0,30,38,174,-0.046,,1.0,5.0,21.0,2.0,1.0,20.0,,42.0,,
16,"Alebic, Iva",Jr,OH,6-1,3,0,3,2.0,,1,0,4,0.25,,,,1.0,2.0,,,,1.0,,
-,TEAM,-,-,-,-,-,12,11.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1475,806,4423,0.151,1400.0,124.0,178.0,1775.0,116.0,31.0,277.0,42.0,1768.5,23.0,
-,Opponent Totals,-,-,-,-,-,115,,,1524,519,4058,0.248,1428.0,116.0,221.0,1818.0,124.0,43.0,496.0,50.0,1931.0,35.0,
