Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Develle, Emily",Jr,L,5-6,111,0,111,31.0,,4,1,28,0.107,119.0,22.0,27.0,476.0,28.0,,,,26.0,1.0,
3,"Spangenberg, Ana",So,RS,6-1,109,0,109,31.0,30.0,406,139,1035,0.258,24.0,16.0,39.0,215.0,,8.0,61.0,9.0,460.5,2.0,
7,"Bright, Lauren",So,MB,5-11,109,0,109,31.0,31.0,198,56,459,0.309,16.0,13.0,23.0,42.0,3.0,21.0,95.0,9.0,279.5,1.0,
10,"Polak, Megan",Jr,S,5-11,108,0,108,31.0,28.0,93,18,220,0.341,975.0,30.0,48.0,217.0,1.0,3.0,25.0,,138.5,14.0,
20,"Pressly, Julia",So,OH,6-1,89,0,89,28.0,21.0,202,103,600,0.165,7.0,1.0,7.0,55.0,10.0,4.0,26.0,1.0,220.0,,
17,"Chalk, Hannah",Sr,L,5-5,84,0,84,29.0,5.0,0,1,3,-0.33299999999999996,25.0,11.0,23.0,123.0,8.0,,,,11.0,1.0,
23,"Lancaster, Sabrina",Fr,OH,-,82,0,82,27.0,22.0,219,114,602,0.174,20.0,5.0,13.0,145.0,18.0,8.0,18.0,6.0,241.0,2.0,
14,"Poole, Emily",So,MB,6-2,72,0,72,30.0,17.0,85,42,232,0.185,6.0,,1.0,6.0,,16.0,37.0,13.0,119.5,,
12,"Hemsath, Victoria",Jr,RS,6-4,65,0,65,26.0,8.0,138,70,376,0.18100000000000002,4.0,1.0,,31.0,4.0,4.0,23.0,3.0,154.5,,
19,"Garrett, Allison",Fr,DS,-,65,0,65,26.0,2.0,0,1,7,-0.14300000000000002,12.0,15.0,10.0,87.0,10.0,,,,15.0,,
15,"Donaldson, Jessica",So,OH,6-0,52,0,52,24.0,4.0,46,33,145,0.09,12.0,11.0,22.0,94.0,16.0,1.0,1.0,1.0,58.5,,
13,"Bennett, Kelly",Sr,MB,6-2,51,0,51,28.0,14.0,44,26,136,0.132,1.0,1.0,3.0,12.0,,5.0,27.0,4.0,63.5,,
2,"Stieber, Stephanie",Sr,S,5-9,44,0,44,24.0,1.0,0,0,0,,4.0,2.0,2.0,40.0,,,,,2.0,,
1,"Berry, Bonaire",Sr,S,5-8,39,0,39,22.0,3.0,10,0,19,0.526,133.0,6.0,15.0,47.0,,,2.0,1.0,17.0,8.0,
21,"Wright, Hannah",Fr,OH,-,23,0,23,14.0,,25,22,83,0.036000000000000004,,,,9.0,3.0,1.0,5.0,2.0,28.5,,
16,"Vaccarella, Nicole",Fr,MB,-,2,0,2,1.0,,1,1,2,0.0,,,,,,,,1.0,1.0,,
18,"Nagelhout, Claire",Fr,MB,-,1,0,1,1.0,,1,0,3,0.33299999999999996,,,,,,,,,1.0,,
11,"Farrell, Morgan",Fr,MB,-,1,0,1,1.0,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,21,13.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,111,,,1472,627,3951,0.214,1358.0,134.0,233.0,1599.0,116.0,71.0,320.0,50.0,1837.0,29.0,
-,Opponent Totals,-,-,-,-,-,111,,,1298,610,3801,0.18100000000000002,1220.0,116.0,203.0,1628.0,134.0,52.0,311.0,33.0,1621.5,19.0,
