Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Sklaver, Caroline",Jr,MB,6-1,93,0,93,26.0,26.0,221,64,455,0.345,10.0,13.0,21.0,60.0,,15.0,67.0,11.0,282.5,1.0,
2,"Huber, Maddie",Sr,DS,5-9,93,0,93,26.0,,1,1,3,0.0,91.0,14.0,23.0,376.0,24.0,,,,15.0,,
4,"Harris, Jessica",So,S,5-9,93,0,93,26.0,26.0,69,11,174,0.33299999999999996,981.0,14.0,18.0,233.0,1.0,2.0,27.0,,98.5,18.0,
13,"Ibe, Nnenna",Jr,MB,6-3,90,0,90,26.0,26.0,159,37,340,0.359,3.0,,,12.0,,10.0,69.0,7.0,203.5,1.0,
5,"Flaming, Lauren",Fr,DS,5-7,90,0,90,26.0,2.0,2,1,5,0.2,20.0,22.0,13.0,170.0,18.0,,,,24.0,,
17,"O'Connell, Maggie",So,MB,6-4,89,0,89,25.0,25.0,302,102,718,0.27899999999999997,3.0,,1.0,66.0,,4.0,56.0,5.0,334.0,,
11,"Skov, Natasha",So,OH,5-10,82,0,82,25.0,19.0,261,113,758,0.195,4.0,7.0,8.0,87.0,12.0,2.0,29.0,2.0,284.5,1.0,
23,"Matthews, Kelly",Sr,OH,5-10,63,0,63,21.0,10.0,38,21,169,0.10099999999999999,13.0,9.0,13.0,136.0,18.0,1.0,4.0,1.0,50.0,,
10,"Peterkin, Devon",So,OH,6-1,60,0,60,18.0,17.0,146,77,460,0.15,13.0,12.0,21.0,164.0,10.0,4.0,23.0,1.0,173.5,,
1,"Underwood, Alexa",Fr,OH,6-0,39,0,39,13.0,5.0,52,13,155,0.252,8.0,4.0,10.0,95.0,6.0,,1.0,1.0,56.5,,
3,"Lenihan, Clare",Fr,MB,6-2,29,0,29,12.0,1.0,48,21,156,0.17300000000000001,3.0,,,15.0,2.0,,13.0,4.0,54.5,,
6,"Bartlett, Maryclaire",Sr,OH,5-11,19,0,19,9.0,,1,3,12,-0.16699999999999998,1.0,3.0,5.0,12.0,2.0,,,,4.0,,
12,"Nussbaum, Claire",Jr,S,5-10,18,0,18,6.0,,0,0,2,0.0,65.0,2.0,4.0,32.0,,,,,2.0,10.0,
16,"Thompson, Alex",Sr,MB,6-0,8,0,8,5.0,,1,1,3,0.0,,,1.0,1.0,,,2.0,1.0,2.0,,
21,"Smith, Brittany",Jr,RS,6-2,4,0,4,3.0,,2,3,9,-0.111,,,,1.0,,,,,2.0,,
-,TEAM,-,-,-,-,-,15,10.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,93,,,1303,468,3419,0.244,1215.0,100.0,138.0,1460.0,103.0,38.0,291.0,33.0,1586.5,31.0,
-,Opponent Totals,-,-,-,-,-,93,,,1179,497,3376,0.20199999999999999,1100.0,103.0,161.0,1394.0,100.0,40.0,341.0,35.0,1492.5,22.0,
