Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Idemudia, Jemima",Sr,MB,6-2,110,0,110,29.0,29.0,338,129,725,0.28800000000000003,2.0,4.0,9.0,64.0,1.0,26.0,113.0,20.0,424.5,,
6,"Hinshaw, Kenzie",Fr,S,5-9,108,0,108,29.0,27.0,47,11,94,0.38299999999999995,687.0,26.0,24.0,219.0,3.0,,11.0,2.0,78.5,15.0,
2,"Fair, Megan",Jr,OH,6-0,108,0,108,29.0,29.0,278,163,886,0.13,16.0,16.0,29.0,247.0,35.0,2.0,28.0,8.0,310.0,1.0,
3,"Gyori, Brooke",Jr,DS,5-4,105,0,105,28.0,,3,6,31,-0.09699999999999999,90.0,17.0,37.0,470.0,27.0,,,,20.0,1.0,
13,"Walker, Justine",Fr,OPP,6-2,104,0,104,29.0,24.0,141,58,438,0.18899999999999997,8.0,4.0,8.0,38.0,6.0,6.0,81.0,13.0,191.5,,
11,"Phillips, Hannah",So,OH,6-1,88,0,88,27.0,5.0,164,62,518,0.19699999999999998,3.0,4.0,4.0,37.0,5.0,2.0,39.0,6.0,189.5,,
5,"Rys, Jamie",Fr,DS,5-7,87,0,87,26.0,12.0,92,77,340,0.044000000000000004,22.0,11.0,25.0,179.0,22.0,2.0,15.0,6.0,112.5,1.0,
19,"Lean, Kelly",Sr,S,5-9,86,0,86,28.0,2.0,3,7,18,-0.222,389.0,22.0,31.0,162.0,,,1.0,,25.5,21.0,
4,"Catlett, Macy",So,L/DS,5-4,81,0,81,25.0,1.0,0,0,2,0.0,14.0,2.0,5.0,130.0,22.0,,,,2.0,1.0,
10,"Reigelsperger, Macy",Sr,MB,5-10,64,0,64,19.0,15.0,134,95,434,0.09,8.0,4.0,3.0,94.0,13.0,1.0,23.0,6.0,150.5,1.0,
8,"Noffsinger, Rachel",Sr,MB,6-0,62,0,62,19.0,16.0,51,27,156,0.154,2.0,5.0,15.0,11.0,,6.0,44.0,6.0,84.0,1.0,
14,"Gray, Hayley",Sr,OPP,6-0,61,0,61,19.0,13.0,102,52,333,0.15,2.0,,,22.0,2.0,1.0,47.0,5.0,126.5,,
-,TEAM,-,-,-,-,-,41,17.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1353,687,3975,0.168,1243.0,115.0,190.0,1673.0,144.0,46.0,402.0,72.0,1715.0,42.0,
-,Opponent Totals,-,-,-,-,-,110,,,1388,615,3971,0.195,1294.0,144.0,189.0,1659.0,115.0,49.0,410.0,78.0,1786.0,63.0,
