Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Marciniak, Isabelle",So,S,5-10,116,0,116,29.0,29.0,77,25,223,0.233,1159.0,16.0,23.0,269,2.0,6.0,49.0,3.0,123.5,26.0,
6,"Seimet, Kallie",Jr,L/DS,5-8,116,0,116,29.0,,1,0,2,0.5,95.0,14.0,17.0,790,17.0,,,,15.0,,
20,"Brandewie, Madeline",Jr,MH,6-1,116,0,116,29.0,29.0,231,85,674,0.217,4.0,27.0,26.0,68,1.0,11.0,90.0,6.0,314.0,1.0,
17,"Kidwell, Katie",Fr,MB,6-0,115,0,115,29.0,29.0,184,75,485,0.225,1.0,,3.0,36,2.0,15.0,125.0,12.0,261.5,2.0,
16,"Iacobelli, Victoria",So,OH,5-9,112,0,112,29.0,7.0,3,2,12,0.083,20.0,17.0,38.0,271,22.0,,,,20.0,,
14,"Slimko, Nicole",Sr,OH,6-0,105,0,105,28.0,14.0,294,140,990,0.156,6.0,,,29,7.0,11.0,55.0,3.0,332.5,1.0,
12,"Iacobelli, Paulina",So,OH,5-9,101,0,101,29.0,12.0,1,1,6,0.0,15.0,37.0,30.0,265,23.0,,1.0,,38.5,,
5,"Holly, Jessi",So,OH,6-2,94,0,94,27.0,17.0,178,69,668,0.163,10.0,13.0,17.0,204,20.0,4.0,23.0,3.0,206.5,,
9,"Kanagin, Celena",So,OH,6-0,87,0,87,26.0,19.0,180,72,506,0.213,2.0,,1.0,19,1.0,1.0,51.0,,206.5,,
18,"Askin, Jacqueline",Fr,OH,6-1,76,0,76,26.0,14.0,171,63,693,0.156,5.0,13.0,21.0,130,14.0,2.0,22.0,5.0,197.0,,
7,"Kovacic, Isabel",Jr,OH,6-3,46,0,46,14.0,3.0,109,42,306,0.21899999999999997,,,1.0,24,,7.0,24.0,1.0,128.0,,
2,"Shaw, Kerstie",Fr,S,5-7,32,0,32,13.0,,0,1,2,-0.5,6.0,6.0,12.0,18,2.0,,,,6.0,2.0,
4,"Cox, Ryann",Jr,DS,5-6,17,0,17,7.0,,0,0,3,0.0,1.0,3.0,3.0,42,5.0,,,,3.0,,
8,"Linne, Macie",So,OH,5-11,7,0,7,5.0,1.0,2,5,29,-0.10300000000000001,,,,4,,1.0,1.0,1.0,3.5,,
-,TEAM,-,-,-,-,-,15,12.0,,0,0,0,,,,,1,11.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1431,580,4599,0.185,1324.0,146.0,192.0,2170,127.0,58.0,441.0,34.0,1855.5,32.0,
-,Opponent Totals,-,-,-,-,-,116,,,1495,723,4702,0.16399999999999998,1408.0,127.0,201.0,2306,146.0,44.0,376.0,35.0,1854.0,34.0,
