Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"DeMaar, Meg",Sr,L,5-10,113,0,113,31.0,,2,4,21,-0.095,157.0,27.0,14.0,498.0,34.0,,,,29.0,2.0,
1,"Hoffman, Courtney",Fr,MB,6-0,113,0,113,31.0,31.0,197,60,454,0.302,3.0,1.0,3.0,25.0,2.0,25.0,68.0,15.0,257.0,,
10,"Thompson, Hunter",Jr,S,5-10,110,0,110,31.0,29.0,91,25,215,0.307,1088.0,29.0,21.0,338.0,1.0,2.0,34.0,6.0,139.0,29.0,
17,"Campbell, Carris",Jr,MB,6-2,108,0,108,31.0,31.0,146,56,370,0.243,5.0,,,21.0,1.0,14.0,51.0,16.0,185.5,1.0,
14,"Johnson, Jamila",Jr,OH,5-7,108,0,108,30.0,30.0,407,177,1079,0.213,23.0,19.0,17.0,349.0,8.0,5.0,20.0,8.0,441.0,1.0,
4,"Mack, Nicole",So,OH,5-11,105,0,105,30.0,29.0,281,140,829,0.17,30.0,23.0,37.0,221.0,47.0,4.0,28.0,6.0,322.0,2.0,
6,"Sikora, Christen",Sr,OH,5-10,99,0,99,28.0,25.0,286,105,848,0.213,20.0,14.0,16.0,271.0,29.0,,20.0,2.0,310.0,,
13,"Crawford, Abbey",Fr,L,5-4,70,0,70,22.0,,0,1,4,-0.25,3.0,13.0,20.0,23.0,,,1.0,,13.5,,
7,"McNeill, Jordan",Jr,OH,5-10,46,0,46,21.0,1.0,3,5,26,-0.077,10.0,6.0,8.0,82.0,11.0,,3.0,1.0,10.5,,
12,"Eckstein, Anna",Sr,L,5-7,43,0,43,15.0,,0,0,0,,3.0,5.0,5.0,11.0,,,,,5.0,,
5,"Howard, Gabby",Fr,OH,5-10,41,0,41,14.0,8.0,69,37,193,0.166,1.0,,,22.0,,4.0,17.0,3.0,81.5,1.0,
8,"Murphy, Katie",Fr,S,5-8,18,0,18,10.0,2.0,4,0,5,0.8,62.0,,5.0,19.0,,,1.0,,4.5,4.0,
15,"Morris, Lydia",So,MB,5-11,9,0,9,8.0,,7,1,17,0.353,,,,,,1.0,1.0,1.0,8.5,,
3,"Ley, Cynthia",Jr,MB,6-1,6,0,6,5.0,,0,4,7,-0.5710000000000001,1.0,,,1.0,,,3.0,,1.5,,
-,TEAM,-,-,-,-,-,18,13.0,,0,0,0,,,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,113,,,1493,615,4068,0.21600000000000003,1406.0,137.0,146.0,1881.0,152.0,55.0,247.0,58.0,1808.5,40.0,
-,Opponent Totals,-,-,-,-,-,113,,,1399,602,4131,0.193,1311.0,152.0,190.0,1675.0,137.0,49.0,366.0,59.0,1783.0,44.0,
