Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"LaBorde, Ashley",Jr,DS,5-7,115,0,115,32.0,,4,4,21,0.0,108,22.0,36.0,529.0,21.0,,,,26.0,2.0,
14,"Griffey, Taryn",So,MB,6-1,115,0,115,32.0,32.0,283,94,615,0.307,6,21.0,36.0,55.0,2.0,15.0,81.0,11.0,359.5,1.0,
14,"Shoff, Alana",Jr,MB,6-2,114,0,114,32.0,32.0,151,55,374,0.257,1,,,12.0,3.0,17.0,110.0,9.0,223.0,,
11,"Raicevic, Katarina",Sr,,-,114,0,114,32.0,25.0,257,123,833,0.161,8,32.0,22.0,109.0,8.0,5.0,37.0,6.0,312.5,,
7,"Wheeler, Devyn",Fr,MB,6-0,110,0,110,32.0,19.0,291,154,921,0.149,11,7.0,12.0,164.0,19.0,7.0,29.0,1.0,319.5,2.0,
2,"Workman, Callie",Fr,DS,5-7,104,0,104,32.0,10.0,1,5,19,-0.21100000000000002,20,11.0,35.0,182.0,24.0,,,,12.0,1.0,
1,"Hoff, Carina",Sr,RS,6-2,94,0,94,28.0,26.0,248,109,714,0.195,9,12.0,28.0,95.0,1.0,5.0,67.0,9.0,298.5,2.0,
10,"Turner, Carinne",Sr,S,5-10,92,0,92,27.0,27.0,116,66,362,0.138,539,11.0,28.0,216.0,14.0,4.0,37.0,11.0,149.5,14.0,1.0
17,"McCarty, Madilyn",Jr,S,6-0,84,0,84,26.0,15.0,50,32,156,0.115,392,2.0,14.0,126.0,,7.0,27.0,1.0,72.5,17.0,
18,"Lopez, Asante",Jr,OH,5-5,80,0,80,29.0,1.0,0,1,6,-0.16699999999999998,7,11.0,17.0,100.0,17.0,,,,11.0,,
5,"Register, Blaire",Fr,OH,5-10,44,0,44,20.0,1.0,10,11,57,-0.018000000000000002,2,1.0,4.0,64.0,7.0,,,,11.0,,
19,"Herman, Kaileen",Fr,S,5-8,32,0,32,15.0,3.0,4,2,12,0.16699999999999998,139,8.0,10.0,46.0,,,4.0,,14.0,16.0,
6,"Thurston, Sadie",Sr,S,5-11,24,0,24,12.0,1.0,3,0,11,0.273,93,1.0,4.0,45.0,,,,,4.0,5.0,
-,TEAM,-,-,-,-,-,26,17.0,,0,0,0,,9,,,,16.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1418,656,4101,0.18600000000000003,1344,139.0,246.0,1743.0,132.0,60.0,392.0,48.0,1813.0,60.0,
-,Opponent Totals,-,-,-,-,-,115,,,1429,593,4051,0.20600000000000002,1331,132.0,219.0,1766.0,139.0,59.0,422.0,58.0,1831.0,48.0,
