Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
02,"Watts, Montana",So,L,5-5,118,0,118,31.0,2.0,0,0,4,0.0,94.0,15.0,23.0,591.0,23.0,,,,15.0,,
09,"Mills, Lauren",Sr,OH,6-0,118,0,118,31.0,31.0,391,170,1355,0.163,33.0,31.0,24.0,406.0,36.0,6.0,54.0,,455.0,4.0,
01,"Patterson, Kendall",So,S,5-9,118,0,118,31.0,31.0,64,8,136,0.41200000000000003,1173.0,17.0,31.0,283.0,,3.0,30.0,1.0,99.0,8.0,
3,"DiBona, Julia",Fr,DS,5-5,110,0,110,30.0,4.0,0,0,2,0.0,25.0,17.0,21.0,239.0,15.0,,,,17.0,,
08,"Brunstein, Kelly",Jr,MB,6-1,108,0,108,30.0,28.0,218,103,502,0.22899999999999998,4.0,,7.0,36.0,1.0,19.0,84.0,10.0,279.0,1.0,
24,"Adams, Brittany",Jr,DS,5-10,108,0,108,29.0,25.0,343,132,1069,0.19699999999999998,12.0,20.0,16.0,304.0,14.0,2.0,48.0,6.0,389.0,3.0,
21,"Kennedy, Meryn",Fr,DS,6-3,101,0,101,29.0,27.0,187,79,459,0.235,5.0,9.0,15.0,92.0,,14.0,97.0,19.0,258.5,,
13,"Nordmann, Lexi",Fr,MB,6-1,71,0,71,22.0,14.0,113,44,293,0.235,5.0,1.0,3.0,23.0,,9.0,72.0,6.0,159.0,,
12,"Hegarty, Katie",Sr,OPP,6-2,63,0,63,16.0,15.0,189,73,497,0.233,2.0,4.0,9.0,66.0,3.0,2.0,39.0,2.0,214.5,,
19,"Linden, Eva",Jr,OH,6-0,41,0,41,15.0,6.0,57,32,216,0.11599999999999999,6.0,1.0,3.0,30.0,3.0,3.0,18.0,6.0,70.0,,
6,"Hughes, Allison",Fr,S,5-11,31,0,31,12.0,1.0,5,5,22,0.0,127.0,1.0,4.0,22.0,,,4.0,1.0,8.0,3.0,
5,"Lawson, Ali",Fr,DS,5-4,21,0,21,8.0,1.0,0,0,0,,2.0,3.0,3.0,18.0,,,,,3.0,,
22,"Hickman, Hannah",So,OH,6-1,3,0,3,2.0,,2,1,4,0.25,1.0,2.0,1.0,6.0,,,,,4.0,,
4,"Camdzic, Lejla",Fr,OH,5-11,2,0,2,2.0,1.0,1,0,3,0.33299999999999996,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,19,11.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1570,647,4562,0.20199999999999999,1489.0,121.0,160.0,2116.0,103.0,58.0,446.0,51.0,1972.0,19.0,
-,Opponent Totals,-,-,-,-,-,118,,,1583,698,4700,0.188,1501.0,103.0,229.0,2113.0,121.0,66.0,382.0,55.0,1943.0,50.0,
