Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Thomas, Rachel",So,MB,6-2,97,0,97,28.0,27.0,184,65,500,0.23800000000000002,1.0,11.0,29.0,65.0,1.0,16.0,56.0,7.0,239.0,,
3,"Morrett, Allison",Sr,L/DS,5-7,92,0,92,28.0,7.0,8,5,32,0.094,28.0,15.0,23.0,253.0,31.0,1.0,,,24.0,2.0,
10,"Brugere, Kirsten",Jr,L/DS,5-5,91,0,91,28.0,1.0,6,3,17,0.17600000000000002,47.0,10.0,13.0,376.0,20.0,,,,16.0,2.0,
4,"Little, Shealene",Jr,OH,5-11,89,0,89,26.0,26.0,264,118,828,0.17600000000000002,12.0,5.0,5.0,211.0,28.0,2.0,12.0,,277.0,,
2,"Bossong, Liz",So,DS,5-9,87,0,87,27.0,14.0,4,4,13,0.0,16.0,18.0,32.0,170.0,25.0,1.0,,,23.0,,
21,"Jeziorowski, Susie",Jr,S,5-9,85,0,85,26.0,25.0,48,17,174,0.17800000000000002,767.0,11.0,19.0,209.0,1.0,7.0,22.0,7.0,77.0,29.0,
1,"James, Shaneice",Jr,MB,6-0,83,0,83,24.0,21.0,147,74,395,0.185,4.0,,,10.0,,7.0,33.0,7.0,170.5,,
20,"Duncan, Abigail",So,OH,5-10,63,0,63,23.0,10.0,71,55,280,0.057,4.0,8.0,24.0,104.0,7.0,1.0,12.0,4.0,86.0,,
22,"Johnson, K'Vonna",Sr,OH,5-11,62,0,62,24.0,5.0,131,70,494,0.12300000000000001,,,2.0,28.0,4.0,1.0,12.0,5.0,138.0,,
25,"Houck, Taylor",Fr,OPP,5-10,55,0,55,18.0,15.0,89,68,286,0.073,2.0,7.0,20.0,22.0,1.0,4.0,28.0,8.0,114.0,,
8,"Brooks, Emily",So,OH,5-11,40,0,40,17.0,5.0,59,40,298,0.064,20.0,2.0,3.0,18.0,3.0,1.0,7.0,2.0,65.5,,
12,"Oliver, Jessica",Jr,DS,5-7,38,0,38,19.0,1.0,2,1,7,0.14300000000000002,1.0,7.0,4.0,57.0,5.0,,,,9.0,,
23,"Kingree, Lexi",Fr,S,6-2,28,0,28,11.0,5.0,18,10,58,0.138,92.0,2.0,3.0,22.0,,,8.0,,24.0,4.0,
18,"Williams, Kellie",Sr,OH,6-0,23,0,23,10.0,5.0,52,26,169,0.154,1.0,,,13.0,2.0,,4.0,1.0,54.0,,
4,"Thompkins, Noni",Fr,MB,6-4,3,0,3,1.0,1.0,8,3,22,0.22699999999999998,,,,1.0,,,,,8.0,,
-,TEAM,-,-,-,-,-,19,10.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,97,,,1091,559,3573,0.149,995.0,96.0,177.0,1559.0,139.0,41.0,194.0,41.0,1325.0,37.0,
-,Opponent Totals,-,-,-,-,-,97,,,1361,505,3666,0.233,1241.0,140.0,184.0,1621.0,96.0,55.0,280.0,44.0,1696.0,41.0,
