Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Witt, Brittany",So,L/DS,5-8,118,0,118,33.0,,4,1,5,0.6,126.0,29.0,37.0,500.0,20.0,,,,33.0,1.0,
12,"Kloth, Taryn",Jr,OH,6-4,118,0,118,33.0,8.0,354,101,938,0.27,14.0,15.0,18.0,122.0,1.0,6.0,46.0,4.0,398.0,2.0,
9,"Wilkinson, Marysa",Sr,RS,6-0,118,0,118,33.0,33.0,340,74,720,0.369,5.0,,2.0,30.0,,16.0,95.0,17.0,403.5,1.0,
8,"Bohnet, Samantha",Jr,DS,5-6,118,0,118,33.0,3.0,3,3,13,0.0,111.0,28.0,51.0,260.0,12.0,,,,31.0,3.0,
5,"Winters, Jaali",Jr,OH,6-3,118,0,118,33.0,33.0,398,143,1166,0.21899999999999997,42.0,22.0,23.0,332.0,28.0,5.0,39.0,6.0,444.5,,
19,"Ballenger, Megan",So,RS,6-1,116,0,116,33.0,32.0,269,93,578,0.304,34.0,11.0,29.0,85.0,5.0,5.0,85.0,19.0,327.5,1.0,
1,"Dimke, Lydia",Sr,S,6-3,109,0,109,31.0,31.0,151,32,322,0.37,1160.0,28.0,28.0,277.0,1.0,3.0,71.0,12.0,217.5,27.0,1.0
21,"Hickman, Naomi",Fr,MB,6-4,108,0,108,31.0,28.0,126,47,345,0.22899999999999998,8.0,3.0,8.0,32.0,1.0,2.0,74.0,7.0,168.0,1.0,
10,"Crawford, Kenzie",Sr,DS,5-9,78,0,78,28.0,12.0,3,3,13,0.0,12.0,,2.0,124.0,4.0,,,,3.0,1.0,
13,"Roumeliotis, Alexa",Fr,DS,5-8,73,0,73,23.0,14.0,2,0,4,0.5,19.0,14.0,23.0,132.0,9.0,,,,16.0,2.0,
11,"Taylor, Jacyln",Fr,S,5-11,32,0,32,20.0,1.0,6,1,16,0.312,24.0,1.0,4.0,8.0,,,6.0,1.0,10.0,8.0,
14,"Lawrence, Brittany",Jr,MB,6-4,28,0,28,16.0,3.0,20,7,63,0.20600000000000002,2.0,,,5.0,,,4.0,,22.0,,
3,"O'Connell, Kelsey",Jr,MB,6-2,15,0,15,11.0,,8,6,26,0.077,,1.0,2.0,2.0,,,2.0,,10.0,,
-,TEAM,-,-,-,-,-,11,10.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1684,511,4209,0.27899999999999997,1557.0,152.0,227.0,1909.0,90.0,37.0,422.0,66.0,2084.0,47.0,
-,Opponent Totals,-,-,-,-,-,118,,,1439,633,4284,0.188,1341.0,90.0,220.0,1754.0,152.0,44.0,306.0,53.0,1726.0,32.0,
