Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Crawford, Kelsey",Sr,S,5-9,84,0,84,24.0,8.0,27,3,61,0.39299999999999996,383.0,10.0,15.0,143.0,,,2.0,,38.0,10.0,
1,"Attar, Kathryn",Fr,OH,6-0,84,0,84,24.0,24.0,240,105,673,0.201,16.0,12.0,30.0,218.0,14.0,10.0,22.0,2.0,273.0,2.0,
23,"Arnautou, Franny",So,S,5-11,83,0,83,24.0,16.0,13,4,37,0.243,540.0,17.0,30.0,176.0,,,4.0,,32.0,4.0,
9,"Wirth, Kelley",Jr,OH,6-0,81,0,81,24.0,20.0,238,89,622,0.24,1.0,2.0,5.0,44.0,,3.0,51.0,8.0,268.5,,
21,"Swanson, Kate",Jr,L,5-8,81,0,81,23.0,,1,2,3,-0.33299999999999996,83.0,16.0,16.0,376.0,18.0,,,,17.0,,
18,"Kott, Tristin",So,OH,6-1,76,0,76,24.0,6.0,187,60,475,0.267,,,,37.0,,2.0,40.0,3.0,209.0,,
2,"Simqi, Izzy",So,MB,6-1,74,0,74,22.0,21.0,115,32,263,0.316,6.0,17.0,26.0,28.0,,13.0,61.0,5.0,175.5,,
3,"Gibbons, Kaitlyn",Sr,OH,6-0,55,0,55,22.0,8.0,88,36,289,0.18,6.0,6.0,18.0,92.0,13.0,,15.0,4.0,101.5,,
5,"Mailias, Gray",Jr,RS,6-0,52,0,52,22.0,14.0,55,30,195,0.128,9.0,12.0,10.0,98.0,12.0,2.0,12.0,4.0,75.0,1.0,
16,"Boyd, Yurika",Fr,L,5-6,49,0,49,22.0,,0,0,1,0.0,8.0,9.0,8.0,35.0,2.0,,,,9.0,,
6,"Rasmussen, Megan",Sr,OH,5-11,48,0,48,20.0,2.0,59,31,191,0.147,5.0,5.0,7.0,89.0,7.0,1.0,10.0,1.0,70.0,,
11,"Spain, Kiki",Fr,MB,6-3,47,0,47,16.0,13.0,39,19,116,0.172,3.0,,,13.0,,4.0,48.0,4.0,67.0,1.0,
31,"Daniel, Destiny",Fr,MB,6-3,34,0,34,12.0,10.0,51,21,115,0.261,1.0,,1.0,2.0,,5.0,22.0,1.0,67.0,,
19,"Dixit, Shreya",Jr,MB,6-0,19,0,19,11.0,2.0,28,7,59,0.35600000000000004,1.0,1.0,3.0,4.0,,2.0,11.0,2.0,36.5,,
10,"Aitkenhead, Kate",Jr,MB,6-2,10,0,10,7.0,,3,2,18,0.055999999999999994,1.0,,,1.0,,2.0,14.0,5.0,12.0,1.0,
12,"Nemeth, Rebekah",So,RS,6-0,3,0,3,3.0,,1,2,4,-0.25,,,,,,,,,1.0,,
8,"Cooke, Mckenzie",Fr,OH,6-2,2,0,2,2.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,9,8.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,85,,,1145,443,3122,0.225,1063.0,107.0,169.0,1356.0,73.0,44.0,312.0,39.0,1452.0,19.0,
-,Opponent Totals,-,-,-,-,-,85,,,1112,515,3217,0.18600000000000003,1023.0,72.0,157.0,1322.0,108.0,35.0,264.0,28.0,1351.0,26.0,
