Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Tolbert, Jaila",Jr,MB,6-1,115,0,115,31.0,26.0,318,100,659,0.331,11.0,4.0,8.0,75.0,1.0,7.0,59.0,3.0,358.5,2.0,
5,"Raffety, Carol",So,L,5-11,115,0,115,31.0,,3,3,21,0.0,102.0,32.0,37.0,440.0,35.0,,,,35.0,3.0,
9,"Mitchell, Rhegan",Jr,S,5-8,113,0,113,31.0,29.0,66,24,203,0.207,1122.0,10.0,12.0,243.0,1.0,,34.0,7.0,93.0,16.0,
14,"Talamazzi, Ester",Fr,OH,6-0,106,0,106,31.0,26.0,290,168,888,0.13699999999999998,24.0,27.0,47.0,229.0,20.0,,24.0,5.0,329.0,,
6,"Christy, Stacey",Sr,MB,6-2,104,0,104,29.0,28.0,160,53,368,0.29100000000000004,8.0,8.0,14.0,29.0,,8.0,62.0,3.0,207.0,1.0,
3,"Cunningham, Cara",Sr,MB,6-4,100,0,100,30.0,29.0,132,50,333,0.24600000000000002,4.0,8.0,16.0,21.0,1.0,12.0,69.0,9.0,186.5,,
1,"Smith, Kaity",Fr,OH,6-1,95,0,95,27.0,26.0,309,159,826,0.182,9.0,11.0,50.0,190.0,33.0,4.0,26.0,3.0,337.0,1.0,
20,"McKinzie, Abby",So,L/DS,5-9,89,0,89,29.0,2.0,0,0,3,0.0,8.0,6.0,11.0,103.0,23.0,,,,6.0,,
19,"Cerchio, Marisa",Fr,MB,6-3,76,0,76,27.0,9.0,114,65,333,0.147,1.0,,,15.0,,3.0,22.0,2.0,128.0,,
10,"Thomas, Kylie",Fr,L/DS,5-7,53,0,53,20.0,1.0,0,0,0,,6.0,8.0,5.0,78.0,5.0,,,,8.0,,
16,"Mitchell, Rhana",Sr,L/DS,5-8,39,0,39,15.0,1.0,1,0,1,1.0,7.0,,5.0,47.0,5.0,,,,1.0,1.0,
22,"Young, Kai",Fr,MB,5-11,34,0,34,17.0,2.0,20,13,58,0.121,,,1.0,1.0,,1.0,21.0,2.0,31.5,,
8,"Toben, Alex",Jr,L/DS,5-8,34,0,34,16.0,2.0,0,1,1,-1.0,2.0,1.0,5.0,35.0,6.0,,,,1.0,,
15,"Esch, Kelly",Sr,RS,6-1,23,0,23,11.0,3.0,17,18,69,-0.013999999999999999,1.0,,,3.0,1.0,,2.0,2.0,18.0,,
21,"Caloyannides, Melody",So,OH,6-0,15,0,15,8.0,,8,10,31,-0.065,3.0,,3.0,22.0,2.0,,2.0,1.0,9.0,,
11,"Powers, Mandy",Sr,S,5-11,14,0,14,10.0,2.0,2,2,8,0.0,42.0,,1.0,14.0,,,1.0,,2.5,1.0,
-,TEAM,-,-,-,-,-,30,16.0,,0,1,1,-1.0,,,,,23.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1440,667,3803,0.203,1350.0,115.0,215.0,1545.0,156.0,35.0,322.0,37.0,1751.0,25.0,
-,Opponent Totals,-,-,-,-,-,115,,,1487,568,3817,0.24100000000000002,1383.0,156.0,213.0,1479.0,114.0,54.0,423.0,37.0,1908.5,33.0,
