Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Kolsky, Bridget",Fr,L/DS,5-9,105,0,105,29.0,7.0,2,1,10,0.1,62.0,21.0,23.0,370.0,24.0,,,,23.0,,
14,"Lowe, Alli",Fr,OH,6-0,105,0,105,29.0,23.0,407,163,1014,0.24100000000000002,4.0,1.0,5.0,59.0,8.0,9.0,22.0,5.0,428.0,1.0,
8,"Flaherty, Taylor",So,MB,6-1,105,0,105,29.0,21.0,225,80,577,0.251,6.0,7.0,4.0,44.0,1.0,11.0,63.0,5.0,274.5,,
11,"Sanderson, Lauren",Sr,S,6-0,105,0,105,29.0,29.0,84,41,223,0.193,1133.0,24.0,36.0,254.0,1.0,9.0,40.0,9.0,137.0,27.0,
12,"Stansbury, Katie",Jr,OH,5-10,105,0,105,29.0,26.0,265,101,858,0.191,35.0,25.0,21.0,340.0,26.0,4.0,23.0,1.0,305.5,2.0,
5,"McRobie, Peighton",Jr,L/DS,5-7,105,0,105,29.0,6.0,2,1,10,0.1,45.0,28.0,17.0,329.0,35.0,,,,30.0,,
13,"Hutchison, Jaelah",Jr,MB,6-1,95,0,95,28.0,26.0,202,72,492,0.264,5.0,2.0,12.0,37.0,1.0,23.0,52.0,9.0,253.0,,
9,"Stein, Alex",So,OH,6-1,63,0,63,23.0,3.0,38,25,129,0.10099999999999999,8.0,10.0,30.0,112.0,8.0,1.0,5.0,,51.5,,
2,"Cannon, Hannah",So,S,6-0,56,0,56,19.0,8.0,7,3,21,0.19,26.0,1.0,12.0,86.0,,,1.0,1.0,8.5,1.0,
3,"Smith, Amanda",Jr,MB,6-0,54,0,54,18.0,7.0,118,46,318,0.226,2.0,,,24.0,,2.0,23.0,1.0,131.5,,
10,"Lathan, Jessica",So,MB,6-0,49,0,49,16.0,11.0,57,19,145,0.262,2.0,7.0,4.0,15.0,,4.0,34.0,2.0,85.0,,
17,"Pena, Claudia",Sr,MB,6-0,39,0,39,17.0,4.0,18,8,46,0.217,2.0,9.0,12.0,8.0,1.0,,14.0,,34.0,1.0,
15,"Kennebeck, Noel",Sr,MB,6-2,12,0,12,7.0,3.0,3,2,11,0.091,,,,2.0,,2.0,4.0,,7.0,,
6,"Meyne, Rachel",Fr,OH,6-0,10,0,10,5.0,,0,1,2,-0.5,,3.0,6.0,10.0,1.0,,,,3.0,,
7,"Smith, Molly",Sr,S,5-9,8,0,8,3.0,,0,0,0,,8.0,2.0,4.0,5.0,,,,,2.0,,
20,"Jepson, Michala",So,RS,6-4,5,0,5,3.0,,2,2,8,0.0,,,,,,,1.0,,2.5,,
18,"Benck, Gabby",So,OH,6-1,4,0,4,4.0,,0,4,5,-0.8,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,15,9.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1430,569,3869,0.223,1338.0,140.0,186.0,1696.0,119.0,65.0,282.0,33.0,1776.0,32.0,
-,Opponent Totals,-,-,-,-,-,105,,,1212,566,3742,0.17300000000000001,1136.0,119.0,178.0,1600.0,140.0,50.0,316.0,37.0,1539.0,13.0,
