Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Nicholson, Kristyn",Sr,S,6-0,107,0,107,29.0,29.0,179,53,467,0.27,1052.0,43.0,60.0,223.0,,3.0,25.0,11.0,237.5,20.0,1.0
2,"Gilpin, Brittany",Sr,MB,5-10,105,0,105,29.0,28.0,338,107,970,0.23800000000000002,35.0,7.0,14.0,311.0,28.0,14.0,29.0,2.0,373.5,,
5,"Doud, Madeleine",Sr,MB,6-1,105,0,105,29.0,29.0,182,57,442,0.28300000000000003,20.0,,2.0,36.0,,10.0,61.0,6.0,222.5,4.0,
1,"Woods, Madison",Jr,DS,5-5,97,0,97,27.0,,5,1,16,0.25,72.0,27.0,33.0,434.0,28.0,,,,32.0,1.0,
3,"Green, Madison",So,S,5-8,97,0,97,29.0,24.0,205,69,530,0.257,58.0,20.0,29.0,250.0,24.0,,27.0,3.0,238.5,,
4,"Tucker, Camryn",Fr,L/DS,5-7,87,0,87,25.0,10.0,2,0,5,0.4,32.0,8.0,13.0,196.0,23.0,,,,10.0,,
13,"Moran, Mallory",Jr,OH,5-11,72,0,72,24.0,15.0,134,75,401,0.147,13.0,3.0,15.0,104.0,17.0,3.0,8.0,1.0,144.0,,
21,"Hubacek, Emily",Fr,OH,5-10,70,0,70,23.0,,0,0,1,0.0,2.0,22.0,21.0,34.0,,,,,22.0,,
9,"Williams, Morgan",Jr,MB,6-1,67,0,67,22.0,14.0,76,40,258,0.14,8.0,,,21.0,,5.0,26.0,4.0,94.0,,
7,"Simon, Chloe",Fr,OH,6-1,60,0,60,25.0,8.0,139,52,328,0.265,5.0,,3.0,30.0,2.0,3.0,12.0,2.0,148.0,,
6,"Thorpe, Chloe",Fr,MB,6-4,54,0,54,25.0,6.0,41,14,108,0.25,5.0,,,10.0,,1.0,13.0,1.0,48.5,1.0,
22,"Horn, Shanice",Fr,OH,6-0,39,0,39,17.0,1.0,50,36,174,0.08,3.0,2.0,3.0,36.0,1.0,1.0,2.0,,54.0,,
20,"Fitzsimmons, Madison",Jr,MB,6-0,24,0,24,7.0,6.0,47,19,117,0.239,5.0,1.0,3.0,11.0,1.0,4.0,12.0,4.0,58.0,,
12,"Krenek, Jenna",Fr,DS,5-8,23,0,23,15.0,,0,0,2,0.0,2.0,1.0,8.0,31.0,3.0,,,,1.0,,
8,"Young, Rachel",Fr,MB,6-1,15,0,15,4.0,4.0,26,9,59,0.28800000000000003,5.0,1.0,4.0,11.0,,,7.0,1.0,30.5,1.0,
11,"Coates, Mackenzie",Fr,S,6-1,8,0,8,6.0,,0,2,4,-0.5,16.0,,,2.0,,,2.0,,1.0,2.0,
19,"Herbold, Jessi",Fr,MB,6-4,4,0,4,3.0,,1,0,3,0.33299999999999996,,,,1.0,,,2.0,,2.0,,
-,TEAM,-,-,-,-,-,20,14.0,,0,0,0,,5.0,,,,16.0,,,,,,
-,Totals,-,-,-,-,-,107,,,1425,534,3885,0.22899999999999998,1338.0,135.0,208.0,1741.0,143.0,44.0,226.0,35.0,1717.0,29.0,
-,Opponent Totals,-,-,-,-,-,107,,,1389,516,3854,0.22699999999999998,1267.0,144.0,223.0,1633.0,134.0,63.0,250.0,36.0,1721.0,42.0,
