Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Klein, Jordyn",Fr,DS,5-4,119,0,119,30.0,13.0,2,1,9,0.111,30.0,20.0,20.0,239.0,29.0,,,,22.0,,
7,"Scott, Jackie",Sr,OH,5-11,119,0,119,30.0,30.0,265,122,848,0.16899999999999998,28.0,20.0,27.0,346.0,23.0,7.0,22.0,4.0,303.0,3.0,
12,"Knight, Sami",So,S,5-7,119,0,119,30.0,30.0,19,7,85,0.141,772.0,38.0,25.0,300.0,,,2.0,1.0,58.0,20.0,
16,"Witt, Ashley",Sr,OH,5-11,119,0,119,30.0,17.0,317,144,811,0.213,3.0,,1.0,66.0,11.0,15.0,42.0,7.0,353.0,,
3,"Shashack, Katie",Sr,L,5-6,119,0,119,30.0,,1,1,5,0.0,151.0,28.0,25.0,503.0,27.0,,,,29.0,4.0,
14,"Harrison, Emily",Sr,OH,6-2,118,0,118,30.0,20.0,233,89,646,0.223,8.0,,1.0,129.0,16.0,8.0,62.0,11.0,272.0,,
2,"Joens, Taylor",Sr,MB,6-0,118,0,118,30.0,29.0,362,86,812,0.34,30.0,22.0,26.0,135.0,2.0,20.0,99.0,8.0,453.5,4.0,
8,"Nicholson, Mallory",So,S,5-6,118,0,118,30.0,,30,11,77,0.247,450.0,22.0,49.0,235.0,,,1.0,1.0,52.5,20.0,
6,"Otte, Dylynn",So,OH,5-11,115,0,115,30.0,9.0,160,81,465,0.17,12.0,1.0,,90.0,7.0,4.0,43.0,7.0,186.5,,
10,"Fields, Kiana",So,MB,6-0,90,0,90,26.0,23.0,138,77,356,0.171,2.0,,1.0,19.0,,9.0,44.0,6.0,169.0,,
18,"Ellis, Annie",Fr,MB,6-2,29,0,29,15.0,5.0,28,10,72,0.25,1.0,1.0,,2.0,,1.0,20.0,,40.0,,
5,"Ramich, Carley",Sr,MB,6-0,20,0,20,6.0,3.0,24,14,68,0.147,1.0,,,2.0,,2.0,13.0,2.0,32.5,1.0,
19,"Wimes, Gabby",Fr,OH,5-10,15,0,15,7.0,1.0,13,13,39,0.0,,,,5.0,,,4.0,1.0,15.0,,
11,"McDonald, Rachel",Fr,OH,6-0,8,0,8,7.0,,3,4,13,-0.077,1.0,,1.0,1.0,1.0,,,,3.0,,
9,"McKinley, Madison",So,MB,6-0,5,0,5,3.0,,1,1,11,0.0,,,,,,,1.0,,1.5,,
15,"Johnson, Arika",Fr,S,5-11,2,0,2,2.0,,0,1,1,-1.0,3.0,,,1.0,,,,,,1.0,
-,TEAM,-,-,-,-,-,21,10.0,,0,0,0,,,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1596,662,4318,0.21600000000000003,1492.0,152.0,176.0,2073.0,128.0,66.0,353.0,48.0,1990.5,53.0,
-,Opponent Totals,-,-,-,-,-,119,,,1403,667,4418,0.16699999999999998,1314.0,128.0,220.0,1815.0,152.0,54.0,350.0,44.0,1760.0,48.0,
