Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
24,"Castellanos, Kristen",Sr,L/DS,5-1,108,0,108,29.0,,3,1,6,0.33299999999999996,122.0,23.0,18.0,404.0,33.0,,,,26.0,,
1,"Reid, Tess",So,S,5-8,108,0,108,29.0,16.0,22,3,36,0.528,555.0,37.0,31.0,189.0,1.0,,,,59.0,5.0,
20,"Prichard, Jessie",So,S,5-9,108,0,108,29.0,13.0,9,5,26,0.154,624.0,24.0,8.0,221.0,,1.0,,1.0,34.0,3.0,
11,"Kovac, Sara",Jr,OPP,6-0,108,0,108,29.0,21.0,322,140,687,0.265,3.0,1.0,1.0,34.0,3.0,,50.0,18.0,348.0,2.0,
3,"Slattery, Savannah",So,OH,5-11,108,0,108,29.0,29.0,294,153,859,0.16399999999999998,26.0,17.0,28.0,228.0,25.0,4.0,39.0,5.0,334.5,,
10,"Rice, Megan",So,OH,6-0,104,0,104,29.0,29.0,318,152,779,0.213,7.0,25.0,46.0,103.0,16.0,8.0,49.0,8.0,375.5,4.0,
5,"Whitford, Kekai",Jr,DS,5-8,98,0,98,26.0,,6,5,20,0.05,19.0,17.0,25.0,155.0,13.0,,,,23.0,,
7,"Morrow, Alexis",Fr,MB,5-10,88,0,88,27.0,22.0,119,37,271,0.303,,18.0,34.0,17.0,1.0,4.0,77.0,4.0,179.5,,
8,"Bartley, Sierra",Fr,OPP,6-2,86,0,86,25.0,7.0,123,60,393,0.16,1.0,,,28.0,,1.0,32.0,2.0,140.0,,
4,"Johnson, Emma",So,MB,6-0,80,0,80,23.0,20.0,122,43,264,0.299,4.0,,,9.0,1.0,9.0,69.0,12.0,165.5,,
21,"Teague, Meredith",Fr,OH,6-2,75,0,75,24.0,15.0,92,39,236,0.225,,40.0,44.0,8.0,,3.0,53.0,3.0,161.5,1.0,
32,"Carr, Lindsay",Jr,MB,6-2,8,0,8,4.0,2.0,9,4,16,0.312,,,1.0,1.0,,,8.0,,13.0,,
-,TEAM,-,-,-,-,-,17,14.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1439,642,3593,0.222,1361.0,202.0,236.0,1397.0,101.0,30.0,377.0,53.0,1859.5,15.0,
-,Opponent Totals,-,-,-,-,-,108,,,1302,518,3440,0.228,1232.0,101.0,209.0,1233.0,201.0,49.0,440.0,32.0,1672.0,27.0,
