Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Gutierrez, Kimberly",Sr,L/DS,5-5,108,0,108,29.0,2.0,0,0,3,0.0,63.0,20.0,25.0,253.0,17.0,,,,20.0,1.0,
4,"Patterson, Julia",So,S,5-10,99,0,99,26.0,26.0,59,19,133,0.301,1004.0,11.0,31.0,235.0,,4.0,27.0,4.0,87.5,14.0,
10,"Paige, Whipple",Fr,OH,6-1,99,0,99,28.0,18.0,213,101,651,0.172,11.0,8.0,36.0,213.0,28.0,5.0,36.0,4.0,244.0,,
8,"Dahlke, Kendra",Jr,OH,6-0,94,0,94,28.0,25.0,306,175,953,0.13699999999999998,12.0,17.0,32.0,215.0,24.0,10.0,30.0,4.0,348.0,,
22,"Martin, Makenna",So,DS,5-9,93,0,93,27.0,2.0,2,3,21,-0.048,49.0,9.0,12.0,267.0,28.0,,,,11.0,1.0,
17,"Shelton, Elizabeth",Fr,OH,6-2,93,0,93,28.0,20.0,187,77,484,0.22699999999999998,2.0,,1.0,24.0,,5.0,56.0,6.0,220.0,4.0,
6,"Smoot, Katie",Fr,OH,6-2,86,0,86,29.0,3.0,71,29,184,0.228,5.0,20.0,33.0,37.0,1.0,1.0,26.0,,105.0,,
13,"Cross, Devyn",So,MB,6-0,79,0,79,24.0,20.0,97,34,220,0.28600000000000003,3.0,1.0,8.0,31.0,,13.0,64.0,9.0,143.0,,
35,"Spriggs, Tyler",Jr,OH,6-1,71,0,71,27.0,14.0,165,77,490,0.18,2.0,,7.0,49.0,6.0,8.0,18.0,3.0,182.0,,
2,"Denny, Candice",Fr,MB,6-2,70,0,70,23.0,14.0,106,39,222,0.302,1.0,5.0,19.0,27.0,1.0,2.0,47.0,3.0,136.5,,
33,"Turner, Jade",Jr,MB,6-4,60,0,60,21.0,15.0,79,29,168,0.298,1.0,,,9.0,,4.0,41.0,2.0,103.5,,
5,"Svorinic, Victoria",Jr,S,5-9,60,0,60,23.0,,0,0,0,,3.0,2.0,8.0,22.0,2.0,,,,2.0,,
15,"Watanabe, Sara",So,DS,5-9,53,0,53,17.0,4.0,0,0,1,0.0,16.0,5.0,9.0,63.0,14.0,,,,5.0,1.0,
18,"Jacobson, Mckenzie",Sr,MB,6-6,53,0,53,24.0,9.0,62,15,130,0.36200000000000004,1.0,,5.0,11.0,,4.0,34.0,,83.0,1.0,
7,"Hernandez, Mackenzie",Jr,S,5-11,22,0,22,13.0,2.0,7,4,21,0.14300000000000002,87.0,2.0,1.0,30.0,,,4.0,1.0,11.0,3.0,
3,"Hayes, Shardonee",Fr,MB,6-3,22,0,22,14.0,,9,6,25,0.12,,1.0,,1.0,,2.0,6.0,2.0,15.0,,
21,"O'Neil, Kelly",Fr,DS,5-7,14,0,14,6.0,,0,0,0,,,3.0,,15.0,3.0,,,,3.0,,
14,"Halcovich, Gabriella",Fr,DS,5-9,2,0,2,2.0,,0,0,0,,,,,,,1.0,,,1.0,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,1.0,,13.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1363,608,3706,0.204,1260.0,104.0,228.0,1502.0,137.0,59.0,389.0,38.0,1720.5,25.0,
-,Opponent Totals,-,-,-,-,-,109,,,1361,547,3637,0.22399999999999998,1267.0,138.0,212.0,1525.0,104.0,52.0,356.0,35.0,1729.0,29.0,
