Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Rodriguez, Nicole",So,L/DS,5-5,103,0,103,28.0,,0,3,8,-0.375,82.0,25.0,18.0,404.0,20.0,,,,25.0,1.0,
5,"Ushakova, Yuliya",So,MB,6-1,100,0,100,28.0,26.0,142,51,397,0.22899999999999998,9.0,7.0,13.0,26.0,1.0,12.0,67.0,8.0,194.5,1.0,
3,"Callahan, Brooke",Jr,MB,5-11,95,0,95,28.0,26.0,219,113,533,0.19899999999999998,10.0,1.0,2.0,84.0,3.0,1.0,50.0,3.0,246.0,1.0,
21,"Rosas, Fabiana",Sr,OH,5-7,94,0,94,28.0,18.0,190,79,666,0.16699999999999998,18.0,6.0,11.0,235.0,27.0,2.0,18.0,5.0,207.0,1.0,
4,"Eaton, Tara",So,DS,5-4,93,0,93,27.0,3.0,1,1,3,0.0,20.0,9.0,18.0,167.0,24.0,,,,10.0,,
9,"Doyle, Chelsea",Jr,S,5-8,90,0,90,26.0,25.0,35,17,129,0.14,863.0,12.0,18.0,253.0,1.0,3.0,17.0,10.0,58.5,22.0,
1,"Ahuna, Kaiulani",Jr,OH,5-10,78,0,78,27.0,21.0,229,111,717,0.165,8.0,6.0,21.0,167.0,14.0,6.0,18.0,6.0,250.0,1.0,
8,"Sherman, Mickayla",So,OH,6-1,70,0,70,23.0,13.0,211,136,645,0.11599999999999999,8.0,2.0,8.0,98.0,13.0,4.0,10.0,3.0,222.0,1.0,
7,"Alejo, Kristie",Jr,DS,5-9,67,0,67,28.0,1.0,0,0,1,0.0,3.0,3.0,16.0,68.0,8.0,,,,3.0,,
19,"Graham, Meg",Sr,MB,6-2,62,0,62,17.0,16.0,120,24,266,0.361,4.0,,,17.0,,15.0,31.0,5.0,150.5,,
17,"Lowry, Kathleen",Fr,MH,6-1,51,0,51,18.0,14.0,36,14,108,0.204,,1.0,6.0,15.0,,4.0,36.0,3.0,59.0,,
14,"Grove, Mikaela",Fr,OH,6-2,45,0,45,23.0,1.0,88,38,254,0.19699999999999998,,,,22.0,,,13.0,1.0,94.5,,
29,"Kline, Morgan",So,S,5-10,35,0,35,17.0,3.0,13,9,39,0.10300000000000001,214.0,3.0,4.0,78.0,,2.0,3.0,3.0,19.5,4.0,
12,"Marcus, Mallory",Jr,DS,5-7,28,0,28,13.0,,0,0,0,,1.0,3.0,8.0,20.0,3.0,,,,3.0,,
10,"McGill, Kassie",Fr,RS,6-1,17,0,17,12.0,,12,6,38,0.158,,,,13.0,,,8.0,,16.0,,
6,"Gonzalez, Angela",So,S,5-4,15,0,15,8.0,,0,0,3,0.0,2.0,1.0,7.0,8.0,1.0,,,,1.0,1.0,
16,"Bachawati, Victoria",Fr,L/DS,5-2,10,0,10,8.0,,0,0,1,0.0,,,1.0,4.0,1.0,,,,,,
2,"Haynie, Jessica",Fr,OH,6-0,8,0,8,8.0,1.0,3,5,11,-0.182,,,,,1.0,,,1.0,3.0,,
24,"Newell, Leanne",So,OH,6-0,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,10.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,103,,,1299,607,3819,0.18100000000000002,1242.0,79.0,151.0,1679.0,127.0,49.0,271.0,48.0,1562.5,33.0,
-,Opponent Totals,-,-,-,-,-,103,,,1336,533,3784,0.212,1262.0,128.0,179.0,1612.0,79.0,42.0,356.0,53.0,1684.0,36.0,
