Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Robinson, Morgan",Sr,OH,5-11,114,0,114,30.0,8.0,1,2,7,-0.14300000000000002,42.0,27.0,42.0,350.0,26.0,,,,28.0,,
13,"Thompson, Cali",So,S,6-0,114,0,114,30.0,30.0,40,12,113,0.248,1174.0,36.0,39.0,267.0,1.0,2.0,35.0,2.0,95.5,19.0,
18,"Troutman, Hannah",Sr,OH,5-10,114,0,114,30.0,30.0,486,182,1472,0.207,44.0,23.0,34.0,348.0,27.0,12.0,26.0,4.0,534.0,,
12,"Barker, Katie",So,MB,6-1,114,0,114,30.0,30.0,227,81,545,0.268,8.0,38.0,70.0,64.0,,8.0,77.0,3.0,311.5,,
16,"Williams, Carey",Fr,L/DS,5-7,113,0,113,30.0,12.0,4,4,21,0.0,58.0,19.0,25.0,343.0,36.0,,1.0,,23.5,3.0,
5,"Pukis, Reghan",So,OH,6-1,108,0,108,29.0,10.0,367,136,1099,0.21,2.0,1.0,,49.0,1.0,6.0,26.0,3.0,387.0,,
14,"Savoca, Sarah",Sr,OPP,6-1,102,0,102,28.0,23.0,124,54,359,0.195,8.0,20.0,31.0,75.0,1.0,1.0,64.0,9.0,177.0,,
8,"Reich, Liz",Fr,MB,6-1,99,0,99,27.0,26.0,150,70,371,0.21600000000000003,2.0,,,18.0,2.0,3.0,57.0,13.0,181.5,,
6,"Naatz, Lauren",Jr,L,5-3,94,0,94,27.0,2.0,0,1,2,-0.5,9.0,1.0,4.0,146.0,14.0,,,,1.0,,
4,"Schwan, Mckenzie",Fr,L/DS,5-8,76,0,76,24.0,1.0,2,1,4,0.25,8.0,11.0,31.0,70.0,10.0,,,,13.0,,
15,"Naone, Kassidy",Fr,OH,5-11,43,0,43,19.0,4.0,41,20,136,0.154,,,2.0,12.0,,,17.0,,49.5,,
3,"DeMots, Emily",Fr,OH,6-2,12,0,12,3.0,3.0,5,2,22,0.136,,,,1.0,,1.0,10.0,2.0,11.0,,
11,"Guzik, Izzy",Fr,OH,6-0,11,0,11,7.0,1.0,11,6,32,0.156,3.0,,,3.0,1.0,,5.0,1.0,13.5,,
10,"Hughes, Kellie",Fr,S,5-6,4,0,4,4.0,,0,1,1,-1.0,1.0,,,,,,,,,1.0,
-,TEAM,-,-,-,-,-,11,10.0,,0,0,0,,,,,,11.0,,,1.0,,,
-,Totals,-,-,-,-,-,114,,,1458,572,4184,0.212,1359.0,176.0,278.0,1746.0,130.0,33.0,318.0,38.0,1826.0,23.0,
-,Opponent Totals,-,-,-,-,-,114,,,1439,570,3983,0.218,1363.0,130.0,200.0,1826.0,176.0,55.0,419.0,52.0,1833.5,23.0,
